LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NM: CARLSBAD,01/02/2013 06:54:00,,1932.00,960.00,287.00,125.00,80.00,93.00,42.00,35.00,APPROVED
NM: CARLSBAD,01/02/2013 07:54:00,,1989.00,994.00,295.00,127.00,83.00,93.00,42.00,36.00,APPROVED
NM: CARLSBAD,01/02/2013 08:54:00,,2007.00,1005.00,301.00,131.00,84.00,97.00,42.00,36.00,APPROVED
NM: CARLSBAD,01/02/2013 09:54:00,,2012.00,1015.00,305.00,130.00,85.00,96.00,45.00,35.00,APPROVED
NM: CARLSBAD,01/02/2013 10:54:00,,2020.00,1005.00,302.00,130.00,84.00,99.00,44.00,37.00,APPROVED
NM: CARLSBAD,01/02/2013 11:55:00,,2032.00,1015.00,301.00,130.00,84.00,96.00,44.00,36.00,APPROVED
NM: CARLSBAD,01/02/2013 12:55:00,,2068.00,1040.00,309.00,129.00,85.00,96.00,45.00,36.00,APPROVED
NM: CARLSBAD,01/02/2013 13:55:00,,2079.00,1048.00,311.00,134.00,86.00,97.00,45.00,37.00,APPROVED
NM: CARLSBAD,01/02/2013 14:55:00,,2145.00,1088.00,325.00,137.00,90.00,102.00,46.00,38.00,APPROVED
NM: CARLSBAD,01/02/2013 15:56:00,,2076.00,1060.00,324.00,137.00,88.00,100.00,46.00,38.00,APPROVED
NM: CARLSBAD,01/02/2013 16:56:00,,2008.00,1027.00,309.00,135.00,87.00,101.00,47.00,37.00,APPROVED
NM: CARLSBAD,01/02/2013 17:56:00,,1891.00,968.00,304.00,127.00,85.00,97.00,43.00,35.00,APPROVED
NM: CARLSBAD,01/02/2013 18:56:00,,1788.00,922.00,293.00,126.00,81.00,97.00,43.00,35.00,APPROVED
NM: CARLSBAD,01/02/2013 19:56:00,,1741.00,906.00,292.00,125.00,82.00,95.00,42.00,33.00,APPROVED
NM: CARLSBAD,01/02/2013 20:57:00,,1678.00,873.00,287.00,124.00,83.00,94.00,42.00,34.00,APPROVED
NM: CARLSBAD,01/02/2013 21:57:00,,1615.00,845.00,277.00,121.00,78.00,95.00,42.00,31.00,APPROVED
NM: CARLSBAD,01/02/2013 22:52:00,,1569.00,824.00,272.00,118.00,78.00,93.00,39.00,32.00,APPROVED
NM: CARLSBAD,01/03/2013 00:08:00,,1575.00,824.00,267.00,117.00,77.00,91.00,39.00,31.00,APPROVED
NM: CARLSBAD,01/03/2013 01:08:00,,1730.00,909.00,293.00,124.00,83.00,95.00,41.00,33.00,APPROVED
NM: CARLSBAD,01/03/2013 02:08:00,,1834.00,958.00,301.00,128.00,85.00,94.00,41.00,33.00,APPROVED
NM: CARLSBAD,01/03/2013 03:09:00,,1845.00,954.00,302.00,128.00,84.00,98.00,42.00,35.00,APPROVED
NM: CARLSBAD,01/03/2013 04:09:00,,1883.00,986.00,304.00,128.00,86.00,98.00,43.00,34.00,APPROVED
NM: CARLSBAD,01/03/2013 05:09:00,,1927.00,1010.00,310.00,131.00,87.00,99.00,44.00,35.00,APPROVED
NM: CARLSBAD,01/03/2013 06:09:00,,2016.00,1062.00,324.00,138.00,90.00,100.00,47.00,37.00,APPROVED
NM: CARLSBAD,01/03/2013 07:09:00,,2007.00,1067.00,328.00,140.00,92.00,104.00,47.00,35.00,APPROVED
NM: CARLSBAD,01/03/2013 08:10:00,,2008.00,1070.00,335.00,141.00,92.00,104.00,48.00,36.00,APPROVED
NM: CARLSBAD,01/03/2013 09:10:00,,2076.00,1108.00,349.00,148.00,94.00,106.00,49.00,37.00,APPROVED
NM: CARLSBAD,01/03/2013 10:10:00,,2131.00,1135.00,354.00,151.00,98.00,111.00,50.00,38.00,APPROVED
NM: CARLSBAD,01/03/2013 11:10:00,,2156.00,1161.00,360.00,150.00,99.00,111.00,53.00,38.00,APPROVED
NM: CARLSBAD,01/03/2013 12:11:00,,2164.00,1173.00,362.00,151.00,100.00,113.00,51.00,40.00,APPROVED
NM: CARLSBAD,01/03/2013 13:11:00,,2147.00,1159.00,361.00,152.00,100.00,113.00,51.00,39.00,APPROVED
NM: CARLSBAD,01/03/2013 14:11:00,,2138.00,1145.00,360.00,150.00,100.00,112.00,50.00,38.00,APPROVED
NM: CARLSBAD,01/03/2013 15:11:00,,2116.00,1129.00,353.00,146.00,97.00,114.00,51.00,39.00,APPROVED
NM: CARLSBAD,01/03/2013 16:11:00,,2186.00,1175.00,363.00,151.00,101.00,112.00,53.00,40.00,APPROVED
NM: CARLSBAD,01/03/2013 17:12:00,,2361.00,1283.00,409.00,166.00,108.00,124.00,55.00,38.00,APPROVED
NM: CARLSBAD,01/03/2013 18:12:00,,2589.00,1473.00,465.00,185.00,124.00,138.00,64.00,41.00,APPROVED
NM: CARLSBAD,01/03/2013 19:12:00,,2799.00,1652.00,547.00,214.00,148.00,158.00,74.00,43.00,APPROVED
NM: CARLSBAD,01/03/2013 20:12:00,,2501.00,1426.00,478.00,192.00,127.00,141.00,64.00,41.00,APPROVED
NM: CARLSBAD,01/03/2013 21:13:00,,2255.00,1249.00,410.00,166.00,113.00,122.00,57.00,39.00,APPROVED
NM: CARLSBAD,01/03/2013 22:13:00,,2090.00,1144.00,372.00,149.00,99.00,115.00,52.00,38.00,APPROVED
NM: CARLSBAD,01/03/2013 23:13:00,,2055.00,1117.00,361.00,146.00,95.00,111.00,53.00,37.00,APPROVED
NM: CARLSBAD,01/04/2013 00:13:00,,1977.00,1058.00,335.00,140.00,92.00,106.00,50.00,38.00,APPROVED
NM: CARLSBAD,01/04/2013 01:13:00,,1991.00,1065.00,339.00,142.00,94.00,105.00,50.00,39.00,APPROVED
NM: CARLSBAD,01/04/2013 02:14:00,,2053.00,1108.00,354.00,148.00,95.00,110.00,50.00,39.00,APPROVED
NM: CARLSBAD,01/04/2013 03:14:00,,2108.00,1132.00,359.00,146.00,98.00,112.00,50.00,38.00,APPROVED
NM: CARLSBAD,01/04/2013 04:14:00,,2025.00,1082.00,344.00,144.00,91.00,107.00,49.00,38.00,APPROVED
NM: CARLSBAD,01/04/2013 05:14:00,,1973.00,1038.00,328.00,139.00,89.00,104.00,48.00,38.00,APPROVED
NM: CARLSBAD,01/04/2013 06:14:00,,1953.00,1026.00,327.00,139.00,91.00,101.00,48.00,37.00,APPROVED
NM: CARLSBAD,01/04/2013 07:15:00,,1965.00,1050.00,329.00,139.00,90.00,105.00,49.00,37.00,APPROVED
NM: CARLSBAD,01/04/2013 08:15:00,,1957.00,1025.00,324.00,136.00,88.00,100.00,48.00,37.00,APPROVED
NM: CARLSBAD,01/04/2013 09:15:00,,1962.00,1037.00,323.00,136.00,90.00,101.00,46.00,37.00,APPROVED
NM: CARLSBAD,01/04/2013 10:15:00,,1941.00,1024.00,320.00,134.00,89.00,102.00,47.00,36.00,APPROVED
NM: CARLSBAD,01/04/2013 11:16:00,,1920.00,1014.00,318.00,133.00,86.00,99.00,48.00,36.00,APPROVED
NM: CARLSBAD,01/04/2013 12:16:00,,1860.00,972.00,305.00,129.00,85.00,96.00,46.00,36.00,APPROVED
NM: CARLSBAD,01/04/2013 13:16:00,,1862.00,966.00,303.00,126.00,86.00,97.00,45.00,36.00,APPROVED
NM: CARLSBAD,01/04/2013 14:16:00,,1872.00,979.00,312.00,130.00,85.00,99.00,45.00,35.00,APPROVED
NM: CARLSBAD,01/04/2013 15:16:00,,1872.00,990.00,311.00,130.00,86.00,101.00,47.00,38.00,APPROVED
NM: CARLSBAD,01/04/2013 16:17:00,,1832.00,966.00,307.00,129.00,85.00,96.00,45.00,36.00,APPROVED
NM: CARLSBAD,01/04/2013 17:17:00,,1800.00,931.00,290.00,122.00,81.00,93.00,43.00,36.00,APPROVED
NM: CARLSBAD,01/04/2013 18:17:00,,1755.00,910.00,290.00,119.00,77.00,91.00,42.00,37.00,APPROVED
NM: CARLSBAD,01/04/2013 19:17:00,,1747.00,888.00,279.00,119.00,76.00,90.00,42.00,35.00,APPROVED
NM: CARLSBAD,01/04/2013 20:18:00,,1732.00,883.00,277.00,117.00,75.00,89.00,42.00,37.00,APPROVED
NM: CARLSBAD,01/04/2013 21:18:00,,1732.00,891.00,283.00,118.00,77.00,89.00,42.00,35.00,APPROVED
NM: CARLSBAD,01/04/2013 22:18:00,,1816.00,943.00,297.00,127.00,81.00,95.00,43.00,35.00,APPROVED
NM: CARLSBAD,01/04/2013 23:18:00,,1791.00,926.00,295.00,125.00,80.00,92.00,44.00,36.00,APPROVED
NM: CARLSBAD,01/05/2013 00:47:00,,1772.00,868.00,260.00,116.00,74.00,86.00,40.00,34.00,APPROVED
NM: CARLSBAD,01/05/2013 01:47:00,,1808.00,930.00,287.00,123.00,80.00,93.00,42.00,36.00,APPROVED
NM: CARLSBAD,01/05/2013 02:47:00,,1840.00,958.00,299.00,127.00,84.00,96.00,44.00,34.00,APPROVED
NM: CARLSBAD,01/05/2013 03:48:00,,1856.00,989.00,312.00,132.00,86.00,98.00,46.00,36.00,APPROVED
NM: CARLSBAD,01/05/2013 04:48:00,,1927.00,1041.00,332.00,137.00,92.00,104.00,46.00,37.00,APPROVED
NM: CARLSBAD,01/05/2013 05:48:00,,2004.00,1106.00,355.00,148.00,98.00,112.00,52.00,36.00,APPROVED
NM: CARLSBAD,01/05/2013 06:48:00,,2072.00,1165.00,377.00,159.00,103.00,117.00,53.00,36.00,APPROVED
NM: CARLSBAD,01/05/2013 07:48:00,,2086.00,1172.00,376.00,156.00,105.00,118.00,52.00,37.00,APPROVED
NM: CARLSBAD,01/05/2013 08:49:00,,2099.00,1185.00,383.00,157.00,109.00,117.00,53.00,37.00,APPROVED
NM: CARLSBAD,01/05/2013 09:49:00,,2094.00,1202.00,390.00,162.00,109.00,120.00,52.00,36.00,APPROVED
NM: CARLSBAD,01/05/2013 10:49:00,,2105.00,1213.00,388.00,161.00,108.00,121.00,55.00,37.00,APPROVED
NM: CARLSBAD,01/05/2013 11:49:00,,2136.00,1238.00,401.00,161.00,109.00,124.00,56.00,37.00,APPROVED
NM: CARLSBAD,01/05/2013 12:50:00,,2188.00,1293.00,426.00,174.00,120.00,135.00,58.00,39.00,APPROVED
NM: CARLSBAD,01/05/2013 13:50:00,,2197.00,1312.00,437.00,175.00,123.00,135.00,63.00,39.00,APPROVED
NM: CARLSBAD,01/05/2013 14:50:00,,2091.00,1220.00,405.00,166.00,116.00,124.00,60.00,39.00,APPROVED
NM: CARLSBAD,01/05/2013 15:50:00,,2049.00,1158.00,376.00,156.00,104.00,117.00,55.00,38.00,APPROVED
NM: CARLSBAD,01/05/2013 16:50:00,,2007.00,1126.00,364.00,152.00,100.00,114.00,52.00,38.00,APPROVED
NM: CARLSBAD,01/05/2013 17:51:00,,1968.00,1107.00,362.00,152.00,104.00,116.00,53.00,35.00,APPROVED
NM: CARLSBAD,01/05/2013 18:51:00,,1869.00,1051.00,357.00,147.00,98.00,112.00,53.00,36.00,APPROVED
NM: CARLSBAD,01/05/2013 19:51:00,,1825.00,1032.00,351.00,143.00,96.00,112.00,50.00,35.00,APPROVED
NM: CARLSBAD,01/05/2013 20:51:00,,1755.00,987.00,341.00,142.00,98.00,111.00,47.00,36.00,APPROVED
NM: CARLSBAD,01/05/2013 21:52:00,,1723.00,963.00,340.00,141.00,93.00,112.00,48.00,34.00,APPROVED
NM: CARLSBAD,01/05/2013 22:52:00,,1653.00,947.00,330.00,140.00,94.00,111.00,48.00,35.00,APPROVED
NM: CARLSBAD,01/05/2013 23:52:00,,1628.00,925.00,324.00,136.00,91.00,110.00,47.00,34.00,APPROVED
NM: CARLSBAD,01/06/2013 00:52:00,,1718.00,965.00,334.00,137.00,92.00,109.00,48.00,34.00,APPROVED
NM: CARLSBAD,01/06/2013 01:52:00,,1807.00,982.00,324.00,135.00,88.00,104.00,47.00,34.00,APPROVED
NM: CARLSBAD,01/06/2013 02:53:00,,1792.00,962.00,316.00,131.00,86.00,99.00,45.00,34.00,APPROVED
NM: CARLSBAD,01/06/2013 03:53:00,,1812.00,965.00,308.00,128.00,85.00,95.00,45.00,34.00,APPROVED
NM: CARLSBAD,01/06/2013 04:53:00,,1931.00,1068.00,341.00,143.00,93.00,106.00,48.00,36.00,APPROVED
NM: CARLSBAD,01/06/2013 05:53:00,,2025.00,1131.00,363.00,148.00,102.00,114.00,52.00,38.00,APPROVED
NM: CARLSBAD,01/06/2013 06:53:00,,2031.00,1104.00,356.00,146.00,97.00,113.00,49.00,38.00,APPROVED
NM: CARLSBAD,01/06/2013 07:54:00,,1992.00,1077.00,343.00,144.00,93.00,108.00,50.00,38.00,APPROVED
NM: CARLSBAD,01/06/2013 08:54:00,,2026.00,1092.00,346.00,143.00,96.00,109.00,49.00,36.00,APPROVED
NM: CARLSBAD,01/06/2013 09:55:00,,2074.00,1132.00,358.00,149.00,97.00,113.00,52.00,39.00,APPROVED
NM: CARLSBAD,01/06/2013 10:55:00,,2043.00,1110.00,350.00,142.00,95.00,110.00,50.00,38.00,APPROVED
NM: CARLSBAD,01/06/2013 11:56:00,,1989.00,1067.00,333.00,137.00,89.00,103.00,48.00,38.00,APPROVED
NM: CARLSBAD,01/06/2013 12:56:00,,1995.00,1071.00,333.00,139.00,89.00,107.00,48.00,38.00,APPROVED
NM: CARLSBAD,01/06/2013 13:56:00,,2011.00,1084.00,336.00,141.00,90.00,104.00,49.00,38.00,APPROVED
NM: CARLSBAD,01/06/2013 14:56:00,,2030.00,1086.00,341.00,142.00,91.00,104.00,49.00,40.00,APPROVED
NM: CARLSBAD,01/06/2013 15:56:00,,2004.00,1071.00,333.00,142.00,92.00,104.00,48.00,37.00,APPROVED
NM: CARLSBAD,01/06/2013 16:57:00,,1958.00,1062.00,343.00,139.00,92.00,105.00,48.00,37.00,APPROVED
NM: CARLSBAD,01/06/2013 17:57:00,,1891.00,1043.00,339.00,145.00,94.00,109.00,47.00,38.00,APPROVED
NM: CARLSBAD,01/06/2013 18:57:00,,1813.00,1006.00,334.00,137.00,91.00,110.00,49.00,36.00,APPROVED
NM: CARLSBAD,01/06/2013 19:57:00,,1726.00,963.00,326.00,139.00,91.00,105.00,48.00,35.00,APPROVED
NM: CARLSBAD,01/06/2013 20:57:00,,1650.00,911.00,312.00,133.00,87.00,106.00,46.00,36.00,APPROVED
NM: CARLSBAD,01/06/2013 21:58:00,,1632.00,900.00,309.00,128.00,85.00,101.00,45.00,35.00,APPROVED
NM: CARLSBAD,01/06/2013 22:58:00,,1629.00,903.00,307.00,129.00,83.00,101.00,44.00,36.00,APPROVED
NM: CARLSBAD,01/06/2013 23:58:00,,1683.00,921.00,315.00,134.00,87.00,102.00,45.00,34.00,APPROVED
NM: CARLSBAD,01/07/2013 00:58:00,,1759.00,962.00,317.00,131.00,89.00,100.00,46.00,34.00,APPROVED
NM: CARLSBAD,01/07/2013 01:59:00,,1841.00,988.00,324.00,133.00,88.00,103.00,46.00,35.00,APPROVED
NM: CARLSBAD,01/07/2013 02:59:00,,1876.00,1015.00,323.00,139.00,90.00,104.00,46.00,37.00,APPROVED
NM: CARLSBAD,01/07/2013 03:59:00,,1910.00,1020.00,330.00,135.00,90.00,107.00,47.00,36.00,APPROVED
NM: CARLSBAD,01/07/2013 04:59:00,,1983.00,1079.00,343.00,141.00,92.00,107.00,49.00,37.00,APPROVED
NM: CARLSBAD,01/07/2013 05:59:00,,2013.00,1113.00,352.00,147.00,99.00,111.00,52.00,38.00,APPROVED
NM: CARLSBAD,01/07/2013 07:00:00,,2015.00,1110.00,355.00,148.00,98.00,113.00,50.00,37.00,APPROVED
NM: CARLSBAD,01/07/2013 08:00:00,,2033.00,1123.00,365.00,148.00,100.00,114.00,52.00,39.00,APPROVED
NM: CARLSBAD,01/07/2013 09:00:00,,2069.00,1140.00,371.00,150.00,101.00,113.00,53.00,39.00,APPROVED
NM: CARLSBAD,01/07/2013 10:00:00,,2123.00,1197.00,382.00,157.00,106.00,123.00,54.00,39.00,APPROVED
NM: CARLSBAD,01/07/2013 11:01:00,,2144.00,1204.00,394.00,159.00,106.00,122.00,56.00,39.00,APPROVED
NM: CARLSBAD,01/07/2013 12:01:00,,2149.00,1209.00,393.00,161.00,106.00,120.00,55.00,39.00,APPROVED
NM: CARLSBAD,01/07/2013 13:01:00,,2144.00,1211.00,396.00,160.00,109.00,121.00,57.00,40.00,APPROVED
NM: CARLSBAD,01/07/2013 14:01:00,,2158.00,1213.00,400.00,162.00,107.00,124.00,56.00,40.00,APPROVED
NM: CARLSBAD,01/07/2013 15:01:00,,2120.00,1218.00,395.00,165.00,106.00,125.00,58.00,39.00,APPROVED
NM: CARLSBAD,01/07/2013 16:02:00,,2149.00,1229.00,402.00,163.00,112.00,123.00,57.00,39.00,APPROVED
NM: CARLSBAD,01/07/2013 17:02:00,,2171.00,1239.00,411.00,165.00,112.00,128.00,59.00,40.00,APPROVED
NM: CARLSBAD,01/07/2013 18:02:00,,2135.00,1248.00,416.00,169.00,117.00,129.00,59.00,39.00,APPROVED
NM: CARLSBAD,01/07/2013 19:02:00,,1935.00,1122.00,392.00,156.00,108.00,126.00,57.00,38.00,APPROVED
NM: CARLSBAD,01/07/2013 20:02:00,,1823.00,1043.00,370.00,152.00,101.00,120.00,53.00,38.00,APPROVED
NM: CARLSBAD,01/07/2013 21:03:00,,1732.00,991.00,352.00,146.00,98.00,115.00,52.00,38.00,APPROVED
NM: CARLSBAD,01/07/2013 22:03:00,,1682.00,952.00,343.00,144.00,97.00,115.00,49.00,37.00,APPROVED
NM: CARLSBAD,01/07/2013 23:03:00,,1630.00,936.00,339.00,142.00,94.00,113.00,50.00,38.00,APPROVED
NM: CARLSBAD,01/08/2013 00:03:00,,1658.00,939.00,334.00,140.00,95.00,112.00,49.00,36.00,APPROVED
NM: CARLSBAD,01/08/2013 01:04:00,,1712.00,960.00,333.00,135.00,90.00,107.00,47.00,36.00,APPROVED
NM: CARLSBAD,01/08/2013 02:04:00,,1816.00,1009.00,332.00,139.00,92.00,106.00,48.00,36.00,APPROVED
NM: CARLSBAD,01/08/2013 03:04:00,,1898.00,1049.00,341.00,141.00,92.00,109.00,47.00,36.00,APPROVED
NM: CARLSBAD,01/08/2013 04:04:00,,1973.00,1080.00,346.00,147.00,93.00,111.00,50.00,37.00,APPROVED
NM: CARLSBAD,01/08/2013 05:04:00,,1998.00,1108.00,359.00,149.00,97.00,113.00,52.00,39.00,APPROVED
NM: CARLSBAD,01/08/2013 06:05:00,,2053.00,1163.00,381.00,155.00,103.00,118.00,54.00,38.00,APPROVED
NM: CARLSBAD,01/08/2013 07:05:00,,2168.00,1268.00,424.00,169.00,113.00,129.00,59.00,40.00,APPROVED
NM: CARLSBAD,01/08/2013 08:05:00,,2198.00,1285.00,420.00,172.00,115.00,130.00,60.00,40.00,APPROVED
NM: CARLSBAD,01/08/2013 09:05:00,,2268.00,1353.00,443.00,179.00,121.00,139.00,66.00,43.00,APPROVED
NM: CARLSBAD,01/08/2013 10:06:00,,2383.00,1430.00,481.00,193.00,130.00,144.00,66.00,43.00,APPROVED
NM: CARLSBAD,01/08/2013 11:06:00,,2445.00,1522.00,515.00,203.00,138.00,153.00,73.00,44.00,APPROVED
NM: CARLSBAD,01/08/2013 12:06:00,,2468.00,1525.00,517.00,203.00,138.00,154.00,72.00,45.00,APPROVED
NM: CARLSBAD,01/08/2013 13:06:00,,2629.00,1687.00,575.00,225.00,153.00,173.00,78.00,48.00,APPROVED
NM: CARLSBAD,01/08/2013 14:06:00,,2619.00,1700.00,587.00,233.00,157.00,177.00,84.00,46.00,APPROVED
NM: CARLSBAD,01/08/2013 15:07:00,,2568.00,1634.00,564.00,221.00,152.00,167.00,79.00,47.00,APPROVED
NM: CARLSBAD,01/08/2013 16:07:00,,2493.00,1569.00,544.00,211.00,144.00,163.00,76.00,47.00,APPROVED
NM: CARLSBAD,01/08/2013 16:40:00,,2395.00,1493.00,516.00,202.00,142.00,158.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/08/2013 18:32:00,,1948.00,1194.00,343.00,182.00,95.00,120.00,71.00,31.00,APPROVED
NM: CARLSBAD,01/08/2013 19:32:00,,1796.00,1127.00,332.00,175.00,94.00,116.00,70.00,31.00,APPROVED
NM: CARLSBAD,01/08/2013 20:32:00,,1727.00,1092.00,327.00,168.00,92.00,114.00,67.00,30.00,APPROVED
NM: CARLSBAD,01/08/2013 21:32:00,,1700.00,1075.00,329.00,172.00,92.00,114.00,69.00,30.00,APPROVED
NM: CARLSBAD,01/08/2013 22:33:00,,1687.00,1074.00,325.00,171.00,92.00,114.00,70.00,32.00,APPROVED
NM: CARLSBAD,01/08/2013 23:33:00,,1687.00,1076.00,323.00,173.00,94.00,116.00,72.00,31.00,APPROVED
NM: CARLSBAD,01/09/2013 00:33:00,,1748.00,1106.00,329.00,175.00,93.00,117.00,73.00,32.00,APPROVED
NM: CARLSBAD,01/09/2013 01:33:00,,1877.00,1158.00,339.00,186.00,96.00,115.00,71.00,31.00,APPROVED
NM: CARLSBAD,01/09/2013 02:33:00,,1964.00,1220.00,337.00,188.00,96.00,117.00,72.00,32.00,APPROVED
NM: CARLSBAD,01/09/2013 03:34:00,,2028.00,1258.00,348.00,194.00,98.00,121.00,74.00,32.00,APPROVED
NM: CARLSBAD,01/09/2013 04:34:00,,2075.00,1299.00,356.00,207.00,101.00,128.00,76.00,33.00,APPROVED
NM: CARLSBAD,01/09/2013 05:34:00,,2143.00,1367.00,369.00,218.00,105.00,131.00,79.00,34.00,APPROVED
NM: CARLSBAD,01/09/2013 06:34:00,,2183.00,1399.00,377.00,228.00,110.00,137.00,80.00,35.00,APPROVED
NM: CARLSBAD,01/09/2013 07:35:00,,2247.00,1459.00,388.00,234.00,110.00,142.00,85.00,35.00,APPROVED
NM: CARLSBAD,01/09/2013 08:35:00,,2383.00,1548.00,408.00,251.00,116.00,147.00,88.00,39.00,APPROVED
NM: CARLSBAD,01/09/2013 09:35:00,,2441.00,1610.00,418.00,262.00,120.00,153.00,92.00,39.00,APPROVED
NM: CARLSBAD,01/09/2013 10:35:00,,2489.00,1634.00,423.00,264.00,125.00,153.00,91.00,41.00,APPROVED
NM: CARLSBAD,01/09/2013 11:35:00,,2408.00,1573.00,411.00,250.00,119.00,147.00,88.00,38.00,APPROVED
NM: CARLSBAD,01/09/2013 12:36:00,,2287.00,1468.00,391.00,233.00,110.00,137.00,85.00,36.00,APPROVED
NM: CARLSBAD,01/09/2013 13:36:00,,2246.00,1428.00,382.00,222.00,107.00,131.00,79.00,36.00,APPROVED
NM: CARLSBAD,01/09/2013 14:36:00,,2229.00,1410.00,371.00,217.00,103.00,130.00,79.00,35.00,APPROVED
NM: CARLSBAD,01/09/2013 15:36:00,,2174.00,1360.00,370.00,210.00,101.00,124.00,77.00,35.00,APPROVED
NM: CARLSBAD,01/09/2013 16:37:00,,2125.00,1322.00,359.00,204.00,101.00,120.00,77.00,33.00,APPROVED
NM: CARLSBAD,01/09/2013 17:37:00,,2124.00,1323.00,358.00,198.00,100.00,124.00,76.00,34.00,APPROVED
NM: CARLSBAD,01/09/2013 18:37:00,,2169.00,1362.00,375.00,210.00,104.00,127.00,78.00,34.00,APPROVED
NM: CARLSBAD,01/09/2013 19:37:00,,2214.00,1402.00,379.00,222.00,107.00,135.00,82.00,35.00,APPROVED
