LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NM: CARLSBAD,01/01/2020 00:06:00,92.00,1668.00,1009.00,301.00,145.00,86.00,112.00,73.00,46.00,APPROVED
NM: CARLSBAD,01/01/2020 01:06:00,99.00,1670.00,1012.00,304.00,145.00,84.00,110.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/01/2020 02:06:00,97.00,1679.00,1026.00,306.00,148.00,89.00,114.00,74.00,49.00,APPROVED
NM: CARLSBAD,01/01/2020 03:06:00,101.00,1696.00,1042.00,301.00,151.00,87.00,113.00,74.00,47.00,APPROVED
NM: CARLSBAD,01/01/2020 04:07:00,109.00,1724.00,1064.00,310.00,154.00,87.00,111.00,75.00,48.00,APPROVED
NM: CARLSBAD,01/01/2020 05:07:00,115.00,1762.00,1095.00,312.00,159.00,91.00,115.00,77.00,49.00,APPROVED
NM: CARLSBAD,01/01/2020 06:07:00,116.00,1769.00,1100.00,321.00,161.00,93.00,120.00,77.00,49.00,APPROVED
NM: CARLSBAD,01/01/2020 07:07:00,119.00,1785.00,1108.00,323.00,162.00,91.00,118.00,78.00,50.00,APPROVED
NM: CARLSBAD,01/01/2020 08:08:00,122.00,1809.00,1145.00,329.00,165.00,94.00,120.00,82.00,48.00,APPROVED
NM: CARLSBAD,01/01/2020 09:08:00,122.00,1909.00,1254.00,359.00,186.00,102.00,137.00,85.00,53.00,APPROVED
NM: CARLSBAD,01/01/2020 10:08:00,121.00,1895.00,1242.00,359.00,190.00,103.00,138.00,86.00,52.00,APPROVED
NM: CARLSBAD,01/01/2020 11:08:00,121.00,1882.00,1225.00,356.00,183.00,103.00,134.00,86.00,53.00,APPROVED
NM: CARLSBAD,01/01/2020 12:08:00,130.00,1901.00,1222.00,354.00,185.00,102.00,132.00,84.00,53.00,APPROVED
NM: CARLSBAD,01/01/2020 13:09:00,132.00,1856.00,1209.00,348.00,182.00,100.00,131.00,86.00,52.00,APPROVED
NM: CARLSBAD,01/01/2020 14:09:00,136.00,1880.00,1226.00,353.00,185.00,100.00,129.00,87.00,53.00,APPROVED
NM: CARLSBAD,01/01/2020 15:09:00,124.00,1976.00,1322.00,378.00,200.00,106.00,142.00,91.00,53.00,APPROVED
NM: CARLSBAD,01/01/2020 16:09:00,109.00,1883.00,1275.00,373.00,194.00,103.00,139.00,89.00,53.00,APPROVED
NM: CARLSBAD,01/01/2020 17:10:00,90.00,1682.00,1093.00,332.00,164.00,92.00,126.00,80.00,53.00,APPROVED
NM: CARLSBAD,01/01/2020 18:10:00,92.00,1615.00,1001.00,303.00,145.00,87.00,115.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/01/2020 19:10:00,86.00,1599.00,982.00,297.00,140.00,83.00,106.00,71.00,49.00,APPROVED
NM: CARLSBAD,01/01/2020 20:10:00,87.00,1612.00,986.00,300.00,141.00,83.00,109.00,70.00,48.00,APPROVED
NM: CARLSBAD,01/01/2020 21:10:00,83.00,1610.00,991.00,298.00,141.00,84.00,108.00,69.00,49.00,APPROVED
NM: CARLSBAD,01/01/2020 22:11:00,84.00,1610.00,991.00,300.00,141.00,84.00,109.00,71.00,49.00,APPROVED
NM: CARLSBAD,01/01/2020 23:11:00,84.00,1625.00,996.00,302.00,138.00,84.00,108.00,71.00,49.00,APPROVED
NM: CARLSBAD,01/02/2020 00:11:00,84.00,1622.00,991.00,297.00,143.00,82.00,108.00,71.00,50.00,APPROVED
NM: CARLSBAD,01/02/2020 01:11:00,85.00,1640.00,1002.00,298.00,140.00,83.00,110.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 02:12:00,87.00,1654.00,1004.00,301.00,145.00,88.00,110.00,70.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 03:12:00,89.00,1645.00,1018.00,300.00,144.00,86.00,109.00,71.00,49.00,APPROVED
NM: CARLSBAD,01/02/2020 04:12:00,87.00,1638.00,1005.00,297.00,147.00,84.00,108.00,72.00,49.00,APPROVED
NM: CARLSBAD,01/02/2020 05:12:00,87.00,1627.00,1003.00,303.00,141.00,82.00,109.00,71.00,47.00,APPROVED
NM: CARLSBAD,01/02/2020 06:13:00,91.00,1604.00,982.00,291.00,138.00,84.00,107.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 07:13:00,87.00,1588.00,964.00,291.00,138.00,80.00,106.00,70.00,47.00,APPROVED
NM: CARLSBAD,01/02/2020 08:13:00,89.00,1595.00,956.00,291.00,136.00,83.00,102.00,68.00,47.00,APPROVED
NM: CARLSBAD,01/02/2020 09:13:00,90.00,1591.00,965.00,288.00,136.00,82.00,104.00,68.00,47.00,APPROVED
NM: CARLSBAD,01/02/2020 10:13:00,90.00,1583.00,962.00,291.00,135.00,83.00,105.00,69.00,49.00,APPROVED
NM: CARLSBAD,01/02/2020 11:14:00,90.00,1590.00,963.00,288.00,135.00,83.00,103.00,67.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 12:14:00,89.00,1622.00,982.00,294.00,140.00,83.00,108.00,72.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 13:14:00,94.00,1632.00,999.00,294.00,139.00,83.00,107.00,69.00,47.00,APPROVED
NM: CARLSBAD,01/02/2020 14:14:00,91.00,1630.00,1005.00,295.00,142.00,85.00,109.00,73.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 15:15:00,94.00,1647.00,1010.00,299.00,145.00,85.00,110.00,70.00,49.00,APPROVED
NM: CARLSBAD,01/02/2020 16:15:00,93.00,1646.00,1002.00,300.00,143.00,85.00,112.00,70.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 17:15:00,92.00,1655.00,1012.00,302.00,145.00,86.00,110.00,72.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 18:15:00,88.00,1639.00,1002.00,299.00,142.00,82.00,111.00,71.00,47.00,APPROVED
NM: CARLSBAD,01/02/2020 19:15:00,83.00,1623.00,995.00,303.00,140.00,84.00,110.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 20:16:00,88.00,1647.00,998.00,303.00,144.00,86.00,113.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 21:16:00,85.00,1632.00,1005.00,304.00,143.00,84.00,113.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/02/2020 22:16:00,85.00,1652.00,1016.00,310.00,145.00,87.00,114.00,70.00,47.00,APPROVED
NM: CARLSBAD,01/02/2020 23:16:00,88.00,1680.00,1038.00,311.00,146.00,88.00,114.00,74.00,49.00,APPROVED
NM: CARLSBAD,01/03/2020 00:17:00,91.00,1742.00,1099.00,328.00,160.00,94.00,124.00,77.00,49.00,APPROVED
NM: CARLSBAD,01/03/2020 01:17:00,98.00,1736.00,1092.00,328.00,166.00,93.00,125.00,78.00,48.00,APPROVED
NM: CARLSBAD,01/03/2020 02:17:00,102.00,1760.00,1109.00,332.00,162.00,92.00,121.00,80.00,50.00,APPROVED
NM: CARLSBAD,01/03/2020 03:17:00,116.00,2024.00,1327.00,384.00,199.00,109.00,146.00,89.00,51.00,APPROVED
NM: CARLSBAD,01/03/2020 04:18:00,152.00,2601.00,1816.00,531.00,279.00,142.00,202.00,115.00,59.00,APPROVED
NM: CARLSBAD,01/03/2020 05:18:00,140.00,2477.00,1721.00,516.00,270.00,138.00,197.00,113.00,56.00,APPROVED
NM: CARLSBAD,01/03/2020 06:18:00,134.00,2240.00,1509.00,455.00,237.00,124.00,175.00,101.00,55.00,APPROVED
NM: CARLSBAD,01/03/2020 07:18:00,121.00,2006.00,1321.00,395.00,206.00,110.00,151.00,93.00,54.00,APPROVED
NM: CARLSBAD,01/03/2020 08:18:00,102.00,1759.00,1111.00,331.00,167.00,92.00,122.00,83.00,50.00,APPROVED
NM: CARLSBAD,01/03/2020 09:19:00,94.00,1639.00,1010.00,301.00,147.00,84.00,111.00,73.00,48.00,APPROVED
NM: CARLSBAD,01/03/2020 10:19:00,98.00,1679.00,1034.00,307.00,149.00,84.00,112.00,75.00,48.00,APPROVED
NM: CARLSBAD,01/03/2020 11:19:00,99.00,1642.00,997.00,300.00,143.00,85.00,110.00,70.00,47.00,APPROVED
NM: CARLSBAD,01/03/2020 12:19:00,93.00,1635.00,994.00,292.00,141.00,81.00,106.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/03/2020 13:20:00,98.00,1629.00,987.00,289.00,143.00,83.00,109.00,70.00,48.00,APPROVED
NM: CARLSBAD,01/03/2020 14:20:00,102.00,1613.00,983.00,290.00,142.00,85.00,105.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/03/2020 15:20:00,94.00,1634.00,1000.00,295.00,145.00,83.00,105.00,72.00,45.00,APPROVED
NM: CARLSBAD,01/03/2020 16:20:00,94.00,1708.00,1052.00,312.00,149.00,86.00,113.00,74.00,49.00,APPROVED
NM: CARLSBAD,01/03/2020 17:20:00,92.00,1700.00,1056.00,313.00,152.00,88.00,115.00,74.00,48.00,APPROVED
NM: CARLSBAD,01/03/2020 18:42:00,90.00,1651.00,972.00,282.00,137.00,83.00,105.00,68.00,45.00,APPROVED
NM: CARLSBAD,01/03/2020 19:42:00,93.00,1648.00,997.00,294.00,143.00,83.00,111.00,69.00,46.00,APPROVED
NM: CARLSBAD,01/03/2020 20:42:00,85.00,1637.00,995.00,296.00,143.00,85.00,111.00,71.00,47.00,APPROVED
NM: CARLSBAD,01/03/2020 21:43:00,86.00,1621.00,980.00,293.00,140.00,85.00,108.00,68.00,46.00,APPROVED
NM: CARLSBAD,01/03/2020 22:43:00,82.00,1608.00,978.00,292.00,140.00,84.00,110.00,68.00,47.00,APPROVED
NM: CARLSBAD,01/03/2020 23:43:00,81.00,1599.00,954.00,290.00,139.00,84.00,109.00,67.00,47.00,APPROVED
NM: CARLSBAD,01/04/2020 00:43:00,88.00,1593.00,945.00,283.00,138.00,81.00,105.00,68.00,45.00,APPROVED
NM: CARLSBAD,01/04/2020 01:43:00,96.00,1575.00,942.00,282.00,137.00,77.00,104.00,67.00,46.00,APPROVED
NM: CARLSBAD,01/04/2020 02:44:00,91.00,1587.00,934.00,280.00,137.00,80.00,102.00,68.00,48.00,APPROVED
NM: CARLSBAD,01/04/2020 03:44:00,92.00,1574.00,937.00,280.00,133.00,83.00,101.00,68.00,47.00,APPROVED
NM: CARLSBAD,01/04/2020 04:44:00,97.00,1590.00,943.00,274.00,138.00,81.00,98.00,69.00,49.00,APPROVED
NM: CARLSBAD,01/04/2020 05:44:00,101.00,1581.00,944.00,273.00,137.00,80.00,103.00,68.00,48.00,APPROVED
NM: CARLSBAD,01/04/2020 06:45:00,100.00,1570.00,939.00,280.00,134.00,80.00,103.00,68.00,48.00,APPROVED
NM: CARLSBAD,01/04/2020 07:45:00,104.00,1589.00,969.00,283.00,138.00,83.00,104.00,70.00,46.00,APPROVED
NM: CARLSBAD,01/04/2020 08:45:00,104.00,1609.00,975.00,283.00,146.00,81.00,103.00,72.00,46.00,APPROVED
NM: CARLSBAD,01/04/2020 09:45:00,106.00,1610.00,967.00,281.00,138.00,79.00,105.00,70.00,46.00,APPROVED
NM: CARLSBAD,01/04/2020 10:45:00,107.00,1632.00,999.00,292.00,145.00,85.00,105.00,72.00,47.00,APPROVED
NM: CARLSBAD,01/04/2020 11:46:00,113.00,1670.00,1029.00,300.00,149.00,86.00,114.00,72.00,48.00,APPROVED
NM: CARLSBAD,01/04/2020 12:46:00,116.00,1667.00,1024.00,299.00,150.00,87.00,113.00,75.00,47.00,APPROVED
NM: CARLSBAD,01/04/2020 13:46:00,117.00,1675.00,1016.00,298.00,148.00,85.00,109.00,72.00,49.00,APPROVED
NM: CARLSBAD,01/04/2020 14:46:00,118.00,1690.00,1033.00,301.00,153.00,87.00,110.00,73.00,48.00,APPROVED
NM: CARLSBAD,01/04/2020 15:47:00,102.00,1738.00,1077.00,311.00,154.00,90.00,116.00,77.00,48.00,APPROVED
NM: CARLSBAD,01/04/2020 16:47:00,101.00,1731.00,1092.00,320.00,162.00,92.00,118.00,78.00,50.00,APPROVED
NM: CARLSBAD,01/04/2020 17:47:00,94.00,1707.00,1069.00,313.00,154.00,87.00,117.00,75.00,48.00,APPROVED
NM: CARLSBAD,01/04/2020 18:47:00,88.00,1669.00,1030.00,305.00,146.00,85.00,115.00,75.00,50.00,APPROVED
NM: CARLSBAD,01/04/2020 19:48:00,84.00,1633.00,996.00,302.00,143.00,86.00,112.00,70.00,47.00,APPROVED
NM: CARLSBAD,01/04/2020 20:48:00,81.00,1621.00,979.00,295.00,136.00,82.00,111.00,69.00,47.00,APPROVED
NM: CARLSBAD,01/04/2020 21:48:00,83.00,1621.00,973.00,294.00,140.00,82.00,107.00,68.00,48.00,APPROVED
NM: CARLSBAD,01/04/2020 22:48:00,85.00,1624.00,984.00,291.00,138.00,82.00,109.00,71.00,47.00,APPROVED
NM: CARLSBAD,01/04/2020 23:48:00,82.00,1626.00,988.00,294.00,137.00,82.00,110.00,69.00,47.00,APPROVED
NM: CARLSBAD,01/05/2020 00:49:00,82.00,1610.00,969.00,294.00,136.00,82.00,104.00,69.00,48.00,APPROVED
NM: CARLSBAD,01/05/2020 01:49:00,87.00,1569.00,952.00,282.00,135.00,81.00,106.00,69.00,45.00,APPROVED
NM: CARLSBAD,01/05/2020 02:49:00,89.00,1563.00,939.00,279.00,135.00,81.00,102.00,70.00,47.00,APPROVED
NM: CARLSBAD,01/05/2020 03:49:00,87.00,1544.00,936.00,277.00,133.00,79.00,103.00,69.00,46.00,APPROVED
NM: CARLSBAD,01/05/2020 04:50:00,92.00,1570.00,945.00,279.00,136.00,82.00,100.00,70.00,47.00,APPROVED
NM: CARLSBAD,01/05/2020 05:50:00,95.00,1595.00,959.00,283.00,138.00,80.00,102.00,71.00,47.00,APPROVED
NM: CARLSBAD,01/05/2020 06:50:00,94.00,1598.00,968.00,287.00,142.00,83.00,105.00,73.00,47.00,APPROVED
NM: CARLSBAD,01/05/2020 07:50:00,94.00,1562.00,952.00,281.00,138.00,82.00,104.00,71.00,47.00,APPROVED
NM: CARLSBAD,01/05/2020 08:50:00,90.00,1550.00,935.00,276.00,134.00,85.00,100.00,69.00,48.00,APPROVED
NM: CARLSBAD,01/05/2020 09:51:00,93.00,1555.00,946.00,277.00,135.00,81.00,105.00,70.00,47.00,APPROVED
NM: CARLSBAD,01/05/2020 10:51:00,101.00,1628.00,992.00,292.00,140.00,83.00,107.00,73.00,48.00,APPROVED
NM: CARLSBAD,01/05/2020 11:51:00,106.00,1636.00,1002.00,296.00,147.00,84.00,108.00,72.00,49.00,APPROVED
NM: CARLSBAD,01/05/2020 12:51:00,104.00,1640.00,1007.00,297.00,149.00,83.00,108.00,73.00,48.00,APPROVED
NM: CARLSBAD,01/05/2020 13:52:00,106.00,1676.00,1051.00,305.00,152.00,86.00,113.00,76.00,47.00,APPROVED
NM: CARLSBAD,01/05/2020 14:52:00,104.00,1676.00,1056.00,307.00,153.00,86.00,112.00,76.00,48.00,APPROVED
NM: CARLSBAD,01/05/2020 15:52:00,97.00,1731.00,1090.00,317.00,158.00,90.00,115.00,78.00,50.00,APPROVED
NM: CARLSBAD,01/05/2020 16:52:00,89.00,1722.00,1085.00,318.00,159.00,91.00,120.00,77.00,49.00,APPROVED
NM: CARLSBAD,01/05/2020 17:53:00,88.00,1664.00,1047.00,315.00,150.00,88.00,117.00,74.00,49.00,APPROVED
NM: CARLSBAD,01/05/2020 18:53:00,83.00,1659.00,1022.00,309.00,145.00,85.00,113.00,72.00,48.00,APPROVED
NM: CARLSBAD,01/05/2020 19:53:00,79.00,1621.00,1003.00,305.00,145.00,85.00,111.00,71.00,48.00,APPROVED
NM: CARLSBAD,01/05/2020 20:53:00,78.00,1607.00,992.00,293.00,140.00,85.00,109.00,70.00,49.00,APPROVED
NM: CARLSBAD,01/05/2020 21:53:00,79.00,1594.00,968.00,293.00,139.00,83.00,108.00,72.00,48.00,APPROVED
NM: CARLSBAD,01/05/2020 22:54:00,79.00,1587.00,966.00,288.00,138.00,81.00,103.00,69.00,48.00,APPROVED
NM: CARLSBAD,01/05/2020 23:54:00,79.00,1580.00,955.00,285.00,135.00,82.00,103.00,69.00,47.00,APPROVED
NM: CARLSBAD,01/06/2020 00:54:00,82.00,1576.00,943.00,284.00,134.00,82.00,106.00,69.00,48.00,APPROVED
NM: CARLSBAD,01/06/2020 01:54:00,80.00,1588.00,952.00,280.00,136.00,79.00,103.00,67.00,46.00,APPROVED
NM: CARLSBAD,01/06/2020 02:55:00,82.00,1594.00,965.00,288.00,140.00,83.00,106.00,68.00,46.00,APPROVED
NM: CARLSBAD,01/06/2020 03:55:00,89.00,1655.00,1032.00,305.00,149.00,85.00,109.00,73.00,48.00,APPROVED
NM: CARLSBAD,01/06/2020 04:55:00,92.00,1683.00,1038.00,306.00,152.00,86.00,112.00,75.00,48.00,APPROVED
NM: CARLSBAD,01/06/2020 05:55:00,93.00,1695.00,1055.00,311.00,153.00,90.00,112.00,76.00,48.00,APPROVED
NM: CARLSBAD,01/06/2020 06:55:00,96.00,1696.00,1061.00,309.00,149.00,89.00,116.00,75.00,47.00,APPROVED
NM: CARLSBAD,01/06/2020 07:56:00,100.00,1705.00,1071.00,317.00,154.00,89.00,115.00,75.00,48.00,APPROVED
NM: CARLSBAD,01/06/2020 08:56:00,101.00,1720.00,1080.00,312.00,155.00,91.00,114.00,77.00,50.00,APPROVED
NM: CARLSBAD,01/06/2020 09:56:00,104.00,1742.00,1084.00,317.00,160.00,92.00,119.00,76.00,49.00,APPROVED
NM: CARLSBAD,01/06/2020 10:56:00,111.00,1777.00,1112.00,322.00,167.00,93.00,123.00,78.00,48.00,APPROVED
NM: CARLSBAD,01/06/2020 11:57:00,107.00,1805.00,1143.00,329.00,168.00,93.00,122.00,78.00,50.00,APPROVED
NM: CARLSBAD,01/06/2020 12:57:00,115.00,1917.00,1224.00,353.00,180.00,100.00,134.00,86.00,51.00,APPROVED
NM: CARLSBAD,01/06/2020 13:57:00,105.00,1856.00,1201.00,345.00,180.00,99.00,129.00,84.00,50.00,APPROVED
NM: CARLSBAD,01/06/2020 14:57:00,110.00,1836.00,1181.00,337.00,177.00,95.00,130.00,85.00,50.00,APPROVED
NM: CARLSBAD,01/06/2020 15:58:00,97.00,1813.00,1159.00,337.00,170.00,94.00,128.00,82.00,50.00,APPROVED
NM: CARLSBAD,01/06/2020 16:58:00,94.00,1767.00,1116.00,333.00,161.00,94.00,122.00,78.00,48.00,APPROVED
NM: CARLSBAD,01/06/2020 17:58:00,88.00,1721.00,1095.00,329.00,154.00,91.00,121.00,76.00,51.00,APPROVED
NM: CARLSBAD,01/06/2020 18:58:00,82.00,1569.00,969.00,296.00,139.00,83.00,112.00,69.00,48.00,APPROVED
NM: CARLSBAD,01/06/2020 19:58:00,80.00,1531.00,920.00,280.00,132.00,78.00,104.00,68.00,47.00,APPROVED
NM: CARLSBAD,01/06/2020 20:59:00,77.00,1507.00,913.00,277.00,128.00,79.00,100.00,67.00,46.00,APPROVED
NM: CARLSBAD,01/06/2020 21:59:00,81.00,1514.00,919.00,277.00,126.00,76.00,100.00,66.00,48.00,APPROVED
NM: CARLSBAD,01/06/2020 22:59:00,77.00,1514.00,908.00,279.00,128.00,79.00,101.00,65.00,48.00,APPROVED
NM: CARLSBAD,01/06/2020 23:59:00,75.00,1529.00,910.00,277.00,129.00,76.00,101.00,65.00,47.00,APPROVED
NM: CARLSBAD,01/07/2020 01:00:00,85.00,1537.00,917.00,274.00,129.00,80.00,101.00,69.00,47.00,APPROVED
NM: CARLSBAD,01/07/2020 02:00:00,87.00,1554.00,932.00,276.00,133.00,81.00,101.00,67.00,46.00,APPROVED
NM: CARLSBAD,01/07/2020 03:00:00,86.00,1573.00,942.00,279.00,133.00,79.00,100.00,68.00,47.00,APPROVED
NM: CARLSBAD,01/07/2020 04:00:00,86.00,1599.00,962.00,281.00,138.00,78.00,103.00,68.00,47.00,APPROVED
NM: CARLSBAD,01/07/2020 05:00:00,97.00,1606.00,973.00,284.00,139.00,81.00,104.00,70.00,48.00,APPROVED
NM: CARLSBAD,01/07/2020 06:01:00,104.00,1649.00,1022.00,295.00,149.00,89.00,110.00,72.00,48.00,APPROVED
NM: CARLSBAD,01/07/2020 07:01:00,105.00,1657.00,1039.00,299.00,150.00,85.00,108.00,75.00,48.00,APPROVED
NM: CARLSBAD,01/07/2020 08:01:00,104.00,1676.00,1025.00,302.00,148.00,83.00,108.00,76.00,49.00,APPROVED
NM: CARLSBAD,01/07/2020 09:01:00,113.00,1688.00,1052.00,302.00,152.00,87.00,113.00,75.00,49.00,APPROVED
NM: CARLSBAD,01/07/2020 10:02:00,118.00,1731.00,1098.00,315.00,163.00,89.00,117.00,77.00,48.00,APPROVED
NM: CARLSBAD,01/07/2020 11:02:00,116.00,1737.00,1100.00,320.00,162.00,90.00,118.00,78.00,48.00,APPROVED
NM: CARLSBAD,01/07/2020 13:02:00,119.00,1756.00,1128.00,326.00,167.00,94.00,120.00,80.00,51.00,APPROVED
NM: CARLSBAD,01/07/2020 14:03:00,123.00,1776.00,1146.00,329.00,167.00,94.00,123.00,81.00,50.00,APPROVED
NM: CARLSBAD,01/07/2020 15:03:00,117.00,1797.00,1180.00,335.00,179.00,97.00,130.00,84.00,52.00,APPROVED
NM: CARLSBAD,01/07/2020 16:03:00,103.00,1879.00,1255.00,360.00,190.00,103.00,134.00,86.00,53.00,APPROVED
NM: CARLSBAD,01/07/2020 17:03:00,97.00,1865.00,1229.00,358.00,185.00,102.00,135.00,88.00,52.00,APPROVED
NM: CARLSBAD,01/07/2020 18:03:00,92.00,1815.00,1196.00,353.00,180.00,99.00,133.00,85.00,52.00,APPROVED
NM: CARLSBAD,01/07/2020 19:20:00,86.00,1635.00,965.00,284.00,136.00,83.00,106.00,68.00,45.00,APPROVED
NM: CARLSBAD,01/07/2020 20:21:00,83.00,1635.00,968.00,289.00,139.00,81.00,110.00,68.00,45.00,APPROVED
NM: CARLSBAD,01/07/2020 21:21:00,82.00,1596.00,949.00,287.00,135.00,82.00,109.00,67.00,47.00,APPROVED
NM: CARLSBAD,01/07/2020 22:21:00,82.00,1616.00,968.00,293.00,138.00,83.00,110.00,68.00,47.00,APPROVED
NM: CARLSBAD,01/07/2020 23:21:00,82.00,1598.00,949.00,287.00,137.00,83.00,108.00,67.00,46.00,APPROVED
NM: CARLSBAD,01/08/2020 00:21:00,83.00,1589.00,940.00,282.00,134.00,81.00,105.00,69.00,48.00,APPROVED
NM: CARLSBAD,01/08/2020 01:22:00,86.00,1600.00,959.00,285.00,137.00,82.00,108.00,70.00,47.00,APPROVED
NM: CARLSBAD,01/08/2020 02:22:00,90.00,1642.00,991.00,292.00,140.00,86.00,109.00,73.00,47.00,APPROVED
NM: CARLSBAD,01/08/2020 03:22:00,90.00,1649.00,1011.00,296.00,146.00,85.00,108.00,72.00,47.00,APPROVED
NM: CARLSBAD,01/08/2020 04:22:00,98.00,1657.00,1008.00,295.00,150.00,88.00,111.00,72.00,47.00,APPROVED
NM: CARLSBAD,01/08/2020 05:23:00,100.00,1694.00,1032.00,298.00,148.00,86.00,108.00,73.00,47.00,APPROVED
NM: CARLSBAD,01/08/2020 06:23:00,103.00,1714.00,1057.00,303.00,154.00,87.00,113.00,75.00,49.00,APPROVED
NM: CARLSBAD,01/08/2020 07:23:00,107.00,1709.00,1058.00,306.00,157.00,90.00,117.00,75.00,48.00,APPROVED
NM: CARLSBAD,01/08/2020 08:23:00,109.00,1734.00,1066.00,309.00,155.00,89.00,114.00,76.00,48.00,APPROVED
NM: CARLSBAD,01/08/2020 09:23:00,111.00,1737.00,1078.00,313.00,163.00,88.00,120.00,76.00,48.00,APPROVED
NM: CARLSBAD,01/08/2020 10:24:00,116.00,1746.00,1081.00,319.00,159.00,89.00,118.00,78.00,49.00,APPROVED
NM: CARLSBAD,01/08/2020 11:24:00,115.00,1743.00,1086.00,313.00,159.00,90.00,116.00,76.00,51.00,APPROVED
NM: CARLSBAD,01/08/2020 12:24:00,123.00,1783.00,1123.00,321.00,165.00,93.00,124.00,80.00,50.00,APPROVED
NM: CARLSBAD,01/08/2020 13:24:00,126.00,1822.00,1166.00,335.00,175.00,96.00,127.00,82.00,50.00,APPROVED
NM: CARLSBAD,01/08/2020 14:25:00,127.00,1847.00,1190.00,345.00,176.00,95.00,130.00,83.00,52.00,APPROVED
NM: CARLSBAD,01/08/2020 15:25:00,117.00,1940.00,1297.00,366.00,196.00,104.00,143.00,89.00,52.00,APPROVED
NM: CARLSBAD,01/08/2020 16:25:00,114.00,2054.00,1403.00,401.00,215.00,113.00,157.00,94.00,56.00,APPROVED
NM: CARLSBAD,01/08/2020 17:25:00,101.00,1965.00,1314.00,381.00,202.00,107.00,147.00,91.00,55.00,APPROVED
NM: CARLSBAD,01/08/2020 18:26:00,98.00,1889.00,1221.00,365.00,184.00,102.00,136.00,85.00,51.00,APPROVED
NM: CARLSBAD,01/08/2020 19:26:00,97.00,1839.00,1176.00,351.00,174.00,99.00,132.00,81.00,52.00,APPROVED
NM: CARLSBAD,01/08/2020 20:26:00,89.00,1797.00,1141.00,342.00,162.00,95.00,127.00,80.00,50.00,APPROVED
NM: CARLSBAD,01/08/2020 21:26:00,90.00,1778.00,1127.00,338.00,162.00,92.00,126.00,79.00,51.00,APPROVED
NM: CARLSBAD,01/08/2020 22:26:00,85.00,1772.00,1131.00,339.00,166.00,94.00,126.00,80.00,50.00,APPROVED
NM: CARLSBAD,01/08/2020 23:27:00,85.00,1741.00,1118.00,330.00,162.00,91.00,127.00,80.00,49.00,APPROVED
NM: CARLSBAD,01/09/2020 00:27:00,83.00,1688.00,1066.00,318.00,155.00,90.00,118.00,73.00,50.00,APPROVED
NM: CARLSBAD,01/09/2020 01:27:00,82.00,1693.00,1056.00,318.00,146.00,88.00,119.00,74.00,50.00,APPROVED
NM: CARLSBAD,01/09/2020 02:27:00,82.00,1721.00,1077.00,322.00,155.00,89.00,118.00,75.00,50.00,APPROVED
NM: CARLSBAD,01/09/2020 03:28:00,87.00,1736.00,1091.00,325.00,156.00,91.00,121.00,76.00,48.00,APPROVED
NM: CARLSBAD,01/09/2020 04:28:00,90.00,1761.00,1106.00,330.00,159.00,91.00,123.00,77.00,50.00,APPROVED
NM: CARLSBAD,01/09/2020 05:28:00,90.00,1765.00,1115.00,335.00,163.00,94.00,123.00,79.00,51.00,APPROVED
NM: CARLSBAD,01/09/2020 06:28:00,92.00,1799.00,1148.00,340.00,163.00,97.00,125.00,80.00,50.00,APPROVED
NM: CARLSBAD,01/09/2020 07:28:00,97.00,1802.00,1150.00,340.00,169.00,95.00,126.00,81.00,49.00,APPROVED
NM: CARLSBAD,01/09/2020 08:29:00,95.00,1790.00,1144.00,340.00,170.00,96.00,128.00,81.00,54.00,APPROVED
NM: CARLSBAD,01/09/2020 09:29:00,100.00,1818.00,1166.00,347.00,172.00,97.00,127.00,83.00,52.00,APPROVED
NM: CARLSBAD,01/09/2020 10:29:00,104.00,1791.00,1156.00,339.00,171.00,94.00,124.00,81.00,50.00,APPROVED
NM: CARLSBAD,01/09/2020 11:29:00,102.00,1770.00,1126.00,334.00,167.00,94.00,125.00,82.00,52.00,APPROVED
NM: CARLSBAD,01/09/2020 12:30:00,106.00,1759.00,1127.00,339.00,166.00,93.00,124.00,81.00,52.00,APPROVED
