LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NM: CARLSBAD,01/01/2021 12:36:00,60.00,1874.00,1144.00,345.00,168.00,96.00,134.00,93.00,45.00,APPROVED
NM: CARLSBAD,01/01/2021 13:36:00,63.00,1870.00,1134.00,340.00,166.00,96.00,135.00,89.00,47.00,APPROVED
NM: CARLSBAD,01/01/2021 14:36:00,64.00,1950.00,1210.00,365.00,175.00,102.00,151.00,93.00,45.00,APPROVED
NM: CARLSBAD,01/01/2021 15:37:00,63.00,1977.00,1241.00,371.00,181.00,104.00,159.00,96.00,48.00,APPROVED
NM: CARLSBAD,01/01/2021 16:37:00,63.00,1959.00,1221.00,368.00,184.00,103.00,145.00,101.00,46.00,APPROVED
NM: CARLSBAD,01/01/2021 17:37:00,64.00,1986.00,1263.00,375.00,186.00,106.00,146.00,109.00,49.00,APPROVED
NM: CARLSBAD,01/01/2021 18:37:00,63.00,1950.00,1241.00,380.00,186.00,103.00,146.00,104.00,46.00,APPROVED
NM: CARLSBAD,01/01/2021 19:37:00,63.00,1850.00,1145.00,365.00,168.00,100.00,142.00,94.00,46.00,APPROVED
NM: CARLSBAD,01/01/2021 20:38:00,59.00,1747.00,1059.00,329.00,161.00,93.00,125.00,97.00,44.00,APPROVED
NM: CARLSBAD,01/01/2021 21:38:00,57.00,1697.00,1022.00,317.00,157.00,89.00,116.00,95.00,44.00,APPROVED
NM: CARLSBAD,01/01/2021 22:38:00,58.00,1716.00,1024.00,315.00,156.00,89.00,112.00,95.00,46.00,APPROVED
NM: CARLSBAD,01/01/2021 23:38:00,57.00,1740.00,1047.00,319.00,160.00,93.00,119.00,98.00,46.00,APPROVED
NM: CARLSBAD,01/02/2021 00:38:00,57.00,1727.00,1038.00,316.00,158.00,89.00,114.00,96.00,44.00,APPROVED
NM: CARLSBAD,01/02/2021 01:39:00,57.00,1723.00,1024.00,306.00,154.00,88.00,116.00,95.00,43.00,APPROVED
NM: CARLSBAD,01/02/2021 02:39:00,58.00,1707.00,1007.00,305.00,154.00,88.00,115.00,94.00,44.00,APPROVED
NM: CARLSBAD,01/02/2021 03:39:00,58.00,1699.00,987.00,305.00,148.00,88.00,112.00,93.00,43.00,APPROVED
NM: CARLSBAD,01/02/2021 04:39:00,56.00,1695.00,997.00,300.00,147.00,87.00,113.00,92.00,44.00,APPROVED
NM: CARLSBAD,01/02/2021 05:40:00,60.00,1736.00,1047.00,309.00,153.00,90.00,118.00,91.00,44.00,APPROVED
NM: CARLSBAD,01/02/2021 06:40:00,59.00,1761.00,1073.00,334.00,155.00,92.00,137.00,81.00,45.00,APPROVED
NM: CARLSBAD,01/02/2021 07:40:00,58.00,1755.00,1072.00,333.00,155.00,92.00,148.00,69.00,42.00,APPROVED
NM: CARLSBAD,01/02/2021 08:40:00,58.00,1759.00,1057.00,332.00,150.00,94.00,145.00,71.00,44.00,APPROVED
NM: CARLSBAD,01/02/2021 09:40:00,57.00,1746.00,1055.00,326.00,153.00,92.00,140.00,75.00,45.00,APPROVED
NM: CARLSBAD,01/02/2021 10:41:00,59.00,1772.00,1050.00,321.00,154.00,90.00,129.00,85.00,45.00,APPROVED
NM: CARLSBAD,01/02/2021 11:41:00,59.00,1803.00,1087.00,320.00,158.00,94.00,130.00,89.00,45.00,APPROVED
NM: CARLSBAD,01/02/2021 12:41:00,58.00,1807.00,1093.00,325.00,161.00,93.00,128.00,88.00,47.00,APPROVED
NM: CARLSBAD,01/02/2021 13:41:00,59.00,1800.00,1084.00,326.00,156.00,91.00,132.00,86.00,44.00,APPROVED
NM: CARLSBAD,01/02/2021 14:41:00,59.00,1856.00,1147.00,341.00,168.00,96.00,139.00,88.00,46.00,APPROVED
NM: CARLSBAD,01/02/2021 15:42:00,63.00,1932.00,1220.00,368.00,180.00,105.00,150.00,95.00,48.00,APPROVED
NM: CARLSBAD,01/02/2021 16:42:00,60.00,1905.00,1214.00,373.00,184.00,104.00,144.00,105.00,46.00,APPROVED
NM: CARLSBAD,01/02/2021 17:42:00,60.00,1893.00,1182.00,360.00,182.00,99.00,135.00,104.00,48.00,APPROVED
NM: CARLSBAD,01/02/2021 18:42:00,62.00,1840.00,1136.00,347.00,173.00,97.00,127.00,102.00,47.00,APPROVED
NM: CARLSBAD,01/02/2021 19:42:00,61.00,1725.00,1047.00,326.00,158.00,91.00,121.00,95.00,45.00,APPROVED
NM: CARLSBAD,01/02/2021 20:43:00,56.00,1708.00,1017.00,331.00,145.00,91.00,123.00,88.00,45.00,APPROVED
NM: CARLSBAD,01/02/2021 21:43:00,58.00,1703.00,1009.00,324.00,144.00,90.00,126.00,84.00,43.00,APPROVED
NM: CARLSBAD,01/02/2021 22:43:00,58.00,1716.00,1010.00,331.00,143.00,89.00,122.00,87.00,43.00,APPROVED
NM: CARLSBAD,01/02/2021 23:43:00,59.00,1724.00,1034.00,324.00,147.00,86.00,119.00,93.00,45.00,APPROVED
NM: CARLSBAD,01/03/2021 00:43:00,59.00,1720.00,1010.00,313.00,149.00,89.00,117.00,96.00,44.00,APPROVED
NM: CARLSBAD,01/03/2021 01:44:00,58.00,1718.00,1012.00,309.00,151.00,88.00,116.00,94.00,42.00,APPROVED
NM: CARLSBAD,01/03/2021 02:44:00,57.00,1745.00,1026.00,314.00,156.00,92.00,114.00,96.00,45.00,APPROVED
NM: CARLSBAD,01/03/2021 03:44:00,58.00,1747.00,1038.00,317.00,155.00,91.00,118.00,96.00,44.00,APPROVED
NM: CARLSBAD,01/03/2021 04:44:00,59.00,1765.00,1053.00,313.00,160.00,90.00,118.00,97.00,46.00,APPROVED
NM: CARLSBAD,01/03/2021 05:45:00,58.00,1755.00,1045.00,314.00,162.00,90.00,117.00,97.00,44.00,APPROVED
NM: CARLSBAD,01/03/2021 06:45:00,57.00,1721.00,1038.00,310.00,156.00,89.00,116.00,99.00,43.00,APPROVED
NM: CARLSBAD,01/03/2021 07:45:00,56.00,1721.00,1019.00,307.00,153.00,87.00,115.00,94.00,45.00,APPROVED
NM: CARLSBAD,01/03/2021 08:45:00,56.00,1711.00,1016.00,308.00,151.00,88.00,117.00,93.00,44.00,APPROVED
NM: CARLSBAD,01/03/2021 09:45:00,56.00,1702.00,1014.00,305.00,151.00,84.00,113.00,96.00,43.00,APPROVED
NM: CARLSBAD,01/03/2021 10:46:00,56.00,1687.00,1007.00,302.00,150.00,89.00,113.00,95.00,43.00,APPROVED
NM: CARLSBAD,01/03/2021 11:46:00,58.00,1688.00,1000.00,303.00,153.00,90.00,111.00,93.00,43.00,APPROVED
NM: CARLSBAD,01/03/2021 12:46:00,59.00,1719.00,1027.00,308.00,154.00,88.00,114.00,97.00,45.00,APPROVED
NM: CARLSBAD,01/03/2021 13:46:00,58.00,1761.00,1045.00,316.00,160.00,89.00,114.00,96.00,45.00,APPROVED
NM: CARLSBAD,01/03/2021 14:46:00,60.00,1804.00,1089.00,325.00,163.00,94.00,124.00,98.00,44.00,APPROVED
NM: CARLSBAD,01/03/2021 15:47:00,62.00,1852.00,1134.00,336.00,171.00,96.00,127.00,102.00,46.00,APPROVED
NM: CARLSBAD,01/03/2021 16:47:00,60.00,1868.00,1150.00,344.00,177.00,100.00,132.00,103.00,47.00,APPROVED
NM: CARLSBAD,01/03/2021 17:47:00,61.00,1860.00,1159.00,347.00,180.00,101.00,132.00,103.00,46.00,APPROVED
NM: CARLSBAD,01/03/2021 18:47:00,61.00,1856.00,1154.00,346.00,183.00,100.00,132.00,106.00,47.00,APPROVED
NM: CARLSBAD,01/03/2021 19:47:00,62.00,1823.00,1135.00,346.00,178.00,96.00,129.00,101.00,47.00,APPROVED
NM: CARLSBAD,01/03/2021 20:48:00,62.00,1711.00,1026.00,334.00,150.00,93.00,126.00,90.00,44.00,APPROVED
NM: CARLSBAD,01/03/2021 21:48:00,58.00,1655.00,959.00,322.00,137.00,86.00,119.00,82.00,42.00,APPROVED
NM: CARLSBAD,01/03/2021 22:48:00,57.00,1641.00,964.00,312.00,143.00,86.00,114.00,90.00,43.00,APPROVED
NM: CARLSBAD,01/03/2021 23:48:00,58.00,1666.00,968.00,302.00,146.00,86.00,110.00,95.00,43.00,APPROVED
NM: CARLSBAD,01/04/2021 00:49:00,56.00,1654.00,962.00,303.00,143.00,85.00,108.00,90.00,41.00,APPROVED
NM: CARLSBAD,01/04/2021 01:49:00,59.00,1645.00,949.00,307.00,135.00,82.00,113.00,82.00,40.00,APPROVED
NM: CARLSBAD,01/04/2021 02:49:00,59.00,1645.00,964.00,303.00,139.00,85.00,114.00,89.00,42.00,APPROVED
NM: CARLSBAD,01/04/2021 03:49:00,55.00,1695.00,1004.00,306.00,148.00,87.00,112.00,95.00,44.00,APPROVED
NM: CARLSBAD,01/04/2021 04:49:00,58.00,1705.00,1000.00,310.00,150.00,87.00,113.00,92.00,42.00,APPROVED
NM: CARLSBAD,01/04/2021 05:50:00,58.00,1688.00,973.00,313.00,139.00,87.00,118.00,84.00,41.00,APPROVED
NM: CARLSBAD,01/04/2021 06:50:00,57.00,1694.00,990.00,308.00,145.00,88.00,115.00,90.00,43.00,APPROVED
NM: CARLSBAD,01/04/2021 07:50:00,58.00,1699.00,996.00,305.00,148.00,88.00,116.00,95.00,44.00,APPROVED
NM: CARLSBAD,01/04/2021 08:50:00,59.00,1688.00,998.00,302.00,152.00,87.00,112.00,92.00,46.00,APPROVED
NM: CARLSBAD,01/04/2021 09:50:00,56.00,1701.00,990.00,297.00,150.00,85.00,109.00,92.00,43.00,APPROVED
NM: CARLSBAD,01/04/2021 10:51:00,56.00,1721.00,1029.00,308.00,156.00,87.00,112.00,95.00,43.00,APPROVED
NM: CARLSBAD,01/04/2021 11:51:00,59.00,1754.00,1063.00,319.00,159.00,94.00,119.00,99.00,45.00,APPROVED
NM: CARLSBAD,01/04/2021 12:51:00,60.00,1774.00,1077.00,322.00,160.00,91.00,123.00,94.00,44.00,APPROVED
NM: CARLSBAD,01/04/2021 13:51:00,61.00,1780.00,1086.00,326.00,161.00,93.00,127.00,100.00,45.00,APPROVED
NM: CARLSBAD,01/04/2021 14:51:00,59.00,1774.00,1072.00,325.00,161.00,90.00,121.00,97.00,43.00,APPROVED
NM: CARLSBAD,01/04/2021 15:52:00,59.00,1771.00,1089.00,327.00,164.00,95.00,122.00,99.00,45.00,APPROVED
NM: CARLSBAD,01/04/2021 16:52:00,61.00,1807.00,1108.00,333.00,170.00,95.00,124.00,102.00,46.00,APPROVED
NM: CARLSBAD,01/04/2021 17:52:00,60.00,1791.00,1095.00,330.00,172.00,96.00,123.00,100.00,45.00,APPROVED
NM: CARLSBAD,01/04/2021 18:52:00,58.00,1778.00,1095.00,332.00,171.00,93.00,124.00,102.00,47.00,APPROVED
NM: CARLSBAD,01/04/2021 19:53:00,57.00,1780.00,1091.00,333.00,173.00,91.00,125.00,101.00,47.00,APPROVED
NM: CARLSBAD,01/04/2021 20:53:00,57.00,1773.00,1085.00,331.00,164.00,93.00,124.00,99.00,45.00,APPROVED
NM: CARLSBAD,01/04/2021 21:53:00,58.00,1717.00,1032.00,338.00,154.00,90.00,127.00,87.00,41.00,APPROVED
NM: CARLSBAD,01/04/2021 22:53:00,59.00,1682.00,1003.00,330.00,146.00,87.00,127.00,85.00,42.00,APPROVED
NM: CARLSBAD,01/04/2021 23:53:00,57.00,1697.00,1008.00,326.00,151.00,87.00,121.00,90.00,43.00,APPROVED
NM: CARLSBAD,01/05/2021 00:54:00,58.00,1696.00,995.00,318.00,147.00,89.00,120.00,91.00,43.00,APPROVED
NM: CARLSBAD,01/05/2021 01:54:00,58.00,1678.00,971.00,313.00,140.00,87.00,117.00,85.00,41.00,APPROVED
NM: CARLSBAD,01/05/2021 02:54:00,58.00,1672.00,966.00,313.00,135.00,86.00,119.00,84.00,42.00,APPROVED
NM: CARLSBAD,01/05/2021 03:54:00,58.00,1729.00,1022.00,327.00,146.00,89.00,121.00,88.00,40.00,APPROVED
NM: CARLSBAD,01/05/2021 04:54:00,55.00,1782.00,1056.00,326.00,155.00,90.00,121.00,94.00,44.00,APPROVED
NM: CARLSBAD,01/05/2021 05:55:00,56.00,1791.00,1072.00,327.00,164.00,92.00,121.00,97.00,44.00,APPROVED
NM: CARLSBAD,01/05/2021 06:55:00,57.00,1802.00,1092.00,326.00,165.00,94.00,124.00,99.00,45.00,APPROVED
NM: CARLSBAD,01/05/2021 07:55:00,58.00,1838.00,1109.00,330.00,165.00,93.00,122.00,98.00,45.00,APPROVED
NM: CARLSBAD,01/05/2021 08:55:00,58.00,1837.00,1122.00,334.00,170.00,97.00,125.00,103.00,45.00,APPROVED
NM: CARLSBAD,01/05/2021 09:55:00,62.00,1866.00,1147.00,339.00,174.00,97.00,129.00,100.00,45.00,APPROVED
NM: CARLSBAD,01/05/2021 10:56:00,59.00,1904.00,1186.00,355.00,179.00,100.00,133.00,105.00,44.00,APPROVED
NM: CARLSBAD,01/05/2021 11:56:00,61.00,1927.00,1218.00,362.00,184.00,102.00,138.00,105.00,47.00,APPROVED
NM: CARLSBAD,01/05/2021 12:56:00,64.00,1968.00,1237.00,373.00,188.00,103.00,142.00,108.00,47.00,APPROVED
NM: CARLSBAD,01/05/2021 13:56:00,63.00,1956.00,1230.00,374.00,188.00,108.00,144.00,108.00,47.00,APPROVED
NM: CARLSBAD,01/05/2021 14:56:00,61.00,1962.00,1236.00,377.00,186.00,103.00,142.00,107.00,49.00,APPROVED
NM: CARLSBAD,01/05/2021 15:57:00,60.00,1962.00,1235.00,368.00,188.00,105.00,144.00,105.00,47.00,APPROVED
NM: CARLSBAD,01/05/2021 16:57:00,63.00,1935.00,1222.00,369.00,189.00,103.00,138.00,108.00,47.00,APPROVED
NM: CARLSBAD,01/05/2021 17:57:00,60.00,1894.00,1179.00,356.00,181.00,102.00,133.00,107.00,50.00,APPROVED
NM: CARLSBAD,01/05/2021 18:57:00,62.00,1874.00,1160.00,351.00,174.00,99.00,131.00,104.00,46.00,APPROVED
NM: CARLSBAD,01/05/2021 20:13:00,62.00,1840.00,1057.00,314.00,157.00,90.00,116.00,96.00,42.00,APPROVED
NM: CARLSBAD,01/05/2021 21:13:00,63.00,1877.00,1104.00,337.00,169.00,95.00,126.00,102.00,43.00,APPROVED
NM: CARLSBAD,01/05/2021 22:13:00,63.00,1856.00,1097.00,339.00,167.00,96.00,128.00,100.00,43.00,APPROVED
NM: CARLSBAD,01/05/2021 23:13:00,62.00,1796.00,1061.00,335.00,159.00,91.00,123.00,93.00,42.00,APPROVED
NM: CARLSBAD,01/06/2021 00:14:00,61.00,1723.00,993.00,324.00,146.00,87.00,124.00,85.00,41.00,APPROVED
NM: CARLSBAD,01/06/2021 01:14:00,60.00,1717.00,995.00,321.00,142.00,88.00,117.00,87.00,42.00,APPROVED
NM: CARLSBAD,01/06/2021 02:14:00,60.00,1725.00,997.00,316.00,145.00,88.00,118.00,88.00,41.00,APPROVED
NM: CARLSBAD,01/06/2021 03:14:00,60.00,1754.00,1008.00,325.00,144.00,88.00,123.00,86.00,42.00,APPROVED
NM: CARLSBAD,01/06/2021 04:14:00,60.00,1725.00,1025.00,326.00,147.00,90.00,122.00,89.00,42.00,APPROVED
NM: CARLSBAD,01/06/2021 05:15:00,61.00,1753.00,1028.00,314.00,151.00,92.00,118.00,93.00,44.00,APPROVED
NM: CARLSBAD,01/06/2021 07:15:00,61.00,1846.00,1108.00,338.00,163.00,95.00,128.00,96.00,42.00,APPROVED
NM: CARLSBAD,01/06/2021 08:15:00,60.00,1860.00,1133.00,338.00,173.00,98.00,132.00,99.00,44.00,APPROVED
NM: CARLSBAD,01/06/2021 09:15:00,59.00,1821.00,1100.00,333.00,168.00,97.00,129.00,99.00,44.00,APPROVED
NM: CARLSBAD,01/06/2021 10:16:00,59.00,1776.00,1069.00,323.00,168.00,93.00,122.00,98.00,44.00,APPROVED
NM: CARLSBAD,01/06/2021 11:16:00,60.00,1769.00,1060.00,317.00,161.00,92.00,122.00,96.00,45.00,APPROVED
NM: CARLSBAD,01/06/2021 12:16:00,58.00,1786.00,1064.00,321.00,160.00,90.00,121.00,97.00,44.00,APPROVED
NM: CARLSBAD,01/06/2021 13:16:00,61.00,1760.00,1058.00,317.00,160.00,91.00,121.00,97.00,43.00,APPROVED
NM: CARLSBAD,01/06/2021 14:16:00,57.00,1758.00,1052.00,315.00,157.00,92.00,122.00,96.00,43.00,APPROVED
NM: CARLSBAD,01/06/2021 15:17:00,59.00,1747.00,1024.00,313.00,158.00,89.00,116.00,93.00,43.00,APPROVED
NM: CARLSBAD,01/06/2021 16:17:00,60.00,1732.00,1031.00,315.00,155.00,91.00,119.00,92.00,43.00,APPROVED
NM: CARLSBAD,01/06/2021 17:17:00,58.00,1767.00,1073.00,329.00,158.00,91.00,124.00,94.00,43.00,APPROVED
NM: CARLSBAD,01/06/2021 18:17:00,56.00,1711.00,1022.00,318.00,156.00,92.00,119.00,96.00,42.00,APPROVED
NM: CARLSBAD,01/06/2021 19:17:00,58.00,1703.00,1010.00,307.00,156.00,90.00,115.00,97.00,43.00,APPROVED
NM: CARLSBAD,01/06/2021 20:18:00,55.00,1660.00,989.00,299.00,149.00,86.00,111.00,93.00,43.00,APPROVED
NM: CARLSBAD,01/06/2021 21:18:00,59.00,1644.00,969.00,306.00,147.00,87.00,111.00,92.00,42.00,APPROVED
NM: CARLSBAD,01/06/2021 22:18:00,56.00,1627.00,937.00,300.00,136.00,82.00,112.00,89.00,42.00,APPROVED
NM: CARLSBAD,01/06/2021 23:18:00,55.00,1629.00,928.00,301.00,138.00,84.00,110.00,85.00,41.00,APPROVED
NM: CARLSBAD,01/07/2021 00:19:00,56.00,1639.00,932.00,297.00,138.00,85.00,109.00,83.00,41.00,APPROVED
NM: CARLSBAD,01/07/2021 01:19:00,55.00,1639.00,934.00,293.00,133.00,83.00,109.00,83.00,41.00,APPROVED
NM: CARLSBAD,01/07/2021 02:19:00,56.00,1611.00,917.00,290.00,131.00,83.00,111.00,80.00,42.00,APPROVED
NM: CARLSBAD,01/07/2021 03:19:00,56.00,1610.00,900.00,288.00,127.00,82.00,114.00,77.00,41.00,APPROVED
NM: CARLSBAD,01/07/2021 04:19:00,57.00,1658.00,959.00,295.00,138.00,84.00,114.00,83.00,42.00,APPROVED
NM: CARLSBAD,01/07/2021 05:20:00,58.00,1717.00,1019.00,316.00,143.00,90.00,127.00,82.00,43.00,APPROVED
NM: CARLSBAD,01/07/2021 06:20:00,58.00,1728.00,1028.00,322.00,147.00,91.00,130.00,84.00,45.00,APPROVED
NM: CARLSBAD,01/07/2021 07:20:00,57.00,1733.00,1026.00,309.00,155.00,89.00,124.00,95.00,41.00,APPROVED
NM: CARLSBAD,01/07/2021 08:20:00,59.00,1789.00,1096.00,321.00,162.00,92.00,127.00,95.00,43.00,APPROVED
NM: CARLSBAD,01/07/2021 09:20:00,59.00,1861.00,1173.00,345.00,175.00,100.00,136.00,102.00,47.00,APPROVED
NM: CARLSBAD,01/07/2021 10:21:00,62.00,1885.00,1172.00,356.00,178.00,100.00,141.00,100.00,47.00,APPROVED
NM: CARLSBAD,01/07/2021 11:21:00,61.00,1880.00,1166.00,350.00,179.00,98.00,138.00,99.00,47.00,APPROVED
NM: CARLSBAD,01/07/2021 12:21:00,62.00,1914.00,1210.00,363.00,183.00,102.00,143.00,103.00,47.00,APPROVED
NM: CARLSBAD,01/07/2021 13:21:00,64.00,2007.00,1276.00,378.00,194.00,109.00,148.00,104.00,47.00,APPROVED
NM: CARLSBAD,01/07/2021 14:21:00,64.00,1992.00,1267.00,380.00,192.00,110.00,150.00,104.00,47.00,APPROVED
NM: CARLSBAD,01/07/2021 15:22:00,64.00,2001.00,1290.00,387.00,196.00,109.00,153.00,108.00,51.00,APPROVED
NM: CARLSBAD,01/07/2021 16:22:00,62.00,1973.00,1243.00,376.00,189.00,106.00,145.00,106.00,48.00,APPROVED
NM: CARLSBAD,01/07/2021 17:22:00,64.00,1975.00,1230.00,373.00,184.00,104.00,143.00,106.00,50.00,APPROVED
NM: CARLSBAD,01/07/2021 18:22:00,59.00,1869.00,1172.00,359.00,178.00,102.00,134.00,105.00,45.00,APPROVED
NM: CARLSBAD,01/07/2021 19:23:00,62.00,1848.00,1117.00,342.00,173.00,99.00,127.00,104.00,47.00,APPROVED
NM: CARLSBAD,01/07/2021 20:23:00,60.00,1801.00,1089.00,330.00,167.00,94.00,121.00,101.00,44.00,APPROVED
NM: CARLSBAD,01/07/2021 21:23:00,61.00,1780.00,1068.00,323.00,164.00,91.00,122.00,100.00,44.00,APPROVED
NM: CARLSBAD,01/07/2021 22:23:00,60.00,1756.00,1057.00,322.00,157.00,91.00,118.00,97.00,44.00,APPROVED
NM: CARLSBAD,01/07/2021 23:23:00,61.00,1735.00,1031.00,321.00,156.00,91.00,117.00,95.00,43.00,APPROVED
NM: CARLSBAD,01/08/2021 00:24:00,60.00,1751.00,1028.00,319.00,148.00,88.00,117.00,95.00,43.00,APPROVED
NM: CARLSBAD,01/08/2021 01:24:00,58.00,1792.00,1060.00,323.00,160.00,91.00,117.00,99.00,44.00,APPROVED
NM: CARLSBAD,01/08/2021 02:24:00,60.00,1808.00,1074.00,319.00,164.00,93.00,119.00,100.00,44.00,APPROVED
NM: CARLSBAD,01/08/2021 03:24:00,58.00,1786.00,1061.00,319.00,165.00,91.00,120.00,98.00,45.00,APPROVED
NM: CARLSBAD,01/08/2021 04:24:00,57.00,1797.00,1071.00,324.00,163.00,92.00,121.00,96.00,46.00,APPROVED
NM: CARLSBAD,01/08/2021 05:25:00,60.00,1843.00,1111.00,328.00,167.00,95.00,126.00,99.00,45.00,APPROVED
NM: CARLSBAD,01/08/2021 06:25:00,61.00,1869.00,1118.00,344.00,166.00,94.00,133.00,94.00,43.00,APPROVED
NM: CARLSBAD,01/08/2021 07:25:00,62.00,1879.00,1138.00,346.00,169.00,97.00,132.00,97.00,45.00,APPROVED
NM: CARLSBAD,01/08/2021 08:25:00,57.00,1864.00,1141.00,346.00,174.00,101.00,135.00,99.00,46.00,APPROVED
NM: CARLSBAD,01/08/2021 09:25:00,58.00,1833.00,1113.00,346.00,164.00,97.00,131.00,96.00,46.00,APPROVED
NM: CARLSBAD,01/08/2021 10:26:00,58.00,1808.00,1097.00,335.00,165.00,95.00,126.00,98.00,45.00,APPROVED
NM: CARLSBAD,01/08/2021 11:26:00,57.00,1832.00,1101.00,332.00,162.00,93.00,129.00,95.00,46.00,APPROVED
NM: CARLSBAD,01/08/2021 12:26:00,59.00,1858.00,1145.00,340.00,169.00,96.00,132.00,96.00,46.00,APPROVED
NM: CARLSBAD,01/08/2021 13:26:00,62.00,1917.00,1221.00,369.00,185.00,104.00,143.00,104.00,47.00,APPROVED
NM: CARLSBAD,01/08/2021 14:27:00,58.00,1870.00,1175.00,351.00,179.00,102.00,139.00,102.00,46.00,APPROVED
NM: CARLSBAD,01/08/2021 15:27:00,63.00,1932.00,1216.00,360.00,183.00,102.00,142.00,103.00,46.00,APPROVED
NM: CARLSBAD,01/08/2021 16:27:00,61.00,1942.00,1217.00,364.00,186.00,104.00,141.00,104.00,46.00,APPROVED
NM: CARLSBAD,01/08/2021 17:27:00,62.00,1871.00,1173.00,351.00,180.00,99.00,135.00,102.00,47.00,APPROVED
NM: CARLSBAD,01/08/2021 18:27:00,58.00,1817.00,1101.00,337.00,167.00,94.00,125.00,99.00,45.00,APPROVED
NM: CARLSBAD,01/08/2021 19:28:00,55.00,1745.00,1046.00,325.00,161.00,92.00,120.00,98.00,45.00,APPROVED
NM: CARLSBAD,01/08/2021 20:28:00,57.00,1729.00,1025.00,313.00,157.00,87.00,113.00,96.00,44.00,APPROVED
NM: CARLSBAD,01/08/2021 21:28:00,56.00,1720.00,1028.00,315.00,155.00,88.00,114.00,95.00,44.00,APPROVED
NM: CARLSBAD,01/08/2021 22:28:00,56.00,1710.00,1018.00,307.00,154.00,88.00,114.00,95.00,45.00,APPROVED
NM: CARLSBAD,01/08/2021 23:28:00,57.00,1715.00,1017.00,311.00,153.00,88.00,111.00,95.00,43.00,APPROVED
NM: CARLSBAD,01/09/2021 00:29:00,57.00,1719.00,1012.00,311.00,154.00,91.00,111.00,95.00,45.00,APPROVED
NM: CARLSBAD,01/09/2021 01:29:00,56.00,1726.00,1011.00,308.00,151.00,87.00,113.00,96.00,43.00,APPROVED
NM: CARLSBAD,01/09/2021 02:29:00,57.00,1751.00,1042.00,310.00,155.00,89.00,116.00,96.00,44.00,APPROVED
NM: CARLSBAD,01/09/2021 03:29:00,57.00,1759.00,1061.00,316.00,157.00,89.00,119.00,93.00,45.00,APPROVED
NM: CARLSBAD,01/09/2021 04:30:00,55.00,1768.00,1066.00,318.00,161.00,92.00,121.00,95.00,44.00,APPROVED
NM: CARLSBAD,01/09/2021 05:30:00,55.00,1798.00,1091.00,322.00,165.00,95.00,124.00,97.00,44.00,APPROVED
NM: CARLSBAD,01/09/2021 06:30:00,56.00,1814.00,1111.00,339.00,168.00,95.00,127.00,97.00,46.00,APPROVED
NM: CARLSBAD,01/09/2021 07:30:00,56.00,1819.00,1116.00,335.00,172.00,97.00,133.00,96.00,47.00,APPROVED
NM: CARLSBAD,01/09/2021 08:30:00,57.00,1820.00,1122.00,348.00,171.00,96.00,136.00,99.00,46.00,APPROVED
NM: CARLSBAD,01/09/2021 09:31:00,55.00,1837.00,1146.00,348.00,175.00,97.00,137.00,101.00,47.00,APPROVED
