LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NM: CARLSBAD,01/07/2016 23:31:00,,1730.00,1055.00,286.00,152.00,79.00,95.00,61.00,29.00,APPROVED
NM: CARLSBAD,01/08/2016 00:31:00,,1729.00,1056.00,284.00,152.00,79.00,92.00,59.00,30.00,APPROVED
NM: CARLSBAD,01/08/2016 01:31:00,,1733.00,1046.00,290.00,152.00,76.00,93.00,58.00,29.00,APPROVED
NM: CARLSBAD,01/08/2016 02:31:00,,1746.00,1060.00,289.00,151.00,80.00,95.00,61.00,29.00,APPROVED
NM: CARLSBAD,01/08/2016 03:31:00,,1739.00,1062.00,290.00,150.00,80.00,92.00,58.00,30.00,APPROVED
NM: CARLSBAD,01/08/2016 04:32:00,,1736.00,1053.00,288.00,150.00,80.00,93.00,58.00,29.00,APPROVED
NM: CARLSBAD,01/08/2016 05:32:00,,1721.00,1049.00,291.00,151.00,80.00,93.00,59.00,28.00,APPROVED
NM: CARLSBAD,01/08/2016 06:32:00,,1724.00,1038.00,283.00,152.00,81.00,90.00,59.00,29.00,APPROVED
NM: CARLSBAD,01/08/2016 07:32:00,,1716.00,1046.00,287.00,147.00,77.00,90.00,58.00,28.00,APPROVED
NM: CARLSBAD,01/08/2016 08:32:00,,1705.00,1032.00,284.00,146.00,76.00,91.00,58.00,29.00,APPROVED
NM: CARLSBAD,01/08/2016 09:33:00,,1682.00,1023.00,277.00,145.00,77.00,88.00,57.00,27.00,APPROVED
NM: CARLSBAD,01/08/2016 10:33:00,,1683.00,1011.00,277.00,142.00,77.00,89.00,54.00,27.00,APPROVED
NM: CARLSBAD,01/08/2016 11:33:00,,1684.00,1014.00,280.00,141.00,76.00,88.00,57.00,28.00,APPROVED
NM: CARLSBAD,01/08/2016 12:33:00,,1675.00,992.00,280.00,139.00,77.00,87.00,57.00,27.00,APPROVED
NM: CARLSBAD,01/08/2016 13:33:00,,1673.00,985.00,281.00,138.00,76.00,85.00,56.00,27.00,APPROVED
NM: CARLSBAD,01/08/2016 14:34:00,,1674.00,995.00,282.00,139.00,76.00,86.00,57.00,26.00,APPROVED
NM: CARLSBAD,01/08/2016 15:34:00,,1688.00,999.00,283.00,140.00,77.00,89.00,56.00,26.00,APPROVED
NM: CARLSBAD,01/08/2016 16:34:00,,1679.00,1007.00,282.00,142.00,76.00,91.00,58.00,27.00,APPROVED
NM: CARLSBAD,01/08/2016 17:34:00,,1698.00,1007.00,279.00,141.00,75.00,87.00,58.00,27.00,APPROVED
NM: CARLSBAD,01/08/2016 18:34:00,,1682.00,1016.00,282.00,145.00,79.00,90.00,58.00,28.00,APPROVED
NM: CARLSBAD,01/08/2016 19:35:00,,1697.00,1015.00,283.00,147.00,76.00,90.00,59.00,28.00,APPROVED
NM: CARLSBAD,01/08/2016 20:35:00,,1701.00,1025.00,283.00,146.00,76.00,90.00,56.00,28.00,APPROVED
NM: CARLSBAD,01/08/2016 21:35:00,,1699.00,1028.00,282.00,147.00,75.00,92.00,57.00,28.00,APPROVED
NM: CARLSBAD,01/08/2016 22:35:00,,1723.00,1042.00,287.00,150.00,77.00,91.00,58.00,30.00,APPROVED
NM: CARLSBAD,01/08/2016 23:35:00,,1716.00,1035.00,284.00,145.00,77.00,92.00,59.00,28.00,APPROVED
NM: CARLSBAD,01/09/2016 00:36:00,,1751.00,1046.00,290.00,145.00,79.00,93.00,58.00,30.00,APPROVED
NM: CARLSBAD,01/09/2016 01:36:00,,1705.00,1019.00,284.00,141.00,77.00,89.00,56.00,28.00,APPROVED
NM: CARLSBAD,01/09/2016 02:36:00,,1689.00,1001.00,285.00,143.00,77.00,88.00,57.00,27.00,APPROVED
NM: CARLSBAD,01/09/2016 03:36:00,,1699.00,1007.00,288.00,139.00,77.00,89.00,56.00,27.00,APPROVED
NM: CARLSBAD,01/09/2016 04:36:00,,1697.00,1014.00,289.00,141.00,78.00,89.00,57.00,28.00,APPROVED
NM: CARLSBAD,01/09/2016 05:37:00,,1704.00,1021.00,284.00,138.00,78.00,89.00,58.00,26.00,APPROVED
NM: CARLSBAD,01/09/2016 06:37:00,,1700.00,1005.00,287.00,140.00,77.00,89.00,57.00,26.00,APPROVED
NM: CARLSBAD,01/09/2016 07:37:00,,1693.00,1012.00,284.00,141.00,77.00,88.00,58.00,27.00,APPROVED
NM: CARLSBAD,01/09/2016 08:37:00,,1739.00,1032.00,292.00,144.00,79.00,92.00,58.00,27.00,APPROVED
NM: CARLSBAD,01/09/2016 09:37:00,,1826.00,1114.00,316.00,157.00,83.00,101.00,63.00,30.00,APPROVED
NM: CARLSBAD,01/09/2016 10:38:00,,1889.00,1183.00,338.00,171.00,94.00,113.00,67.00,30.00,APPROVED
NM: CARLSBAD,01/09/2016 11:38:00,,1918.00,1210.00,344.00,178.00,95.00,118.00,66.00,31.00,APPROVED
NM: CARLSBAD,01/09/2016 12:38:00,,1947.00,1251.00,356.00,180.00,96.00,118.00,69.00,32.00,APPROVED
NM: CARLSBAD,01/09/2016 13:38:00,,1961.00,1260.00,362.00,185.00,98.00,122.00,70.00,31.00,APPROVED
NM: CARLSBAD,01/09/2016 14:38:00,,1917.00,1232.00,356.00,179.00,95.00,119.00,69.00,32.00,APPROVED
NM: CARLSBAD,01/09/2016 15:39:00,,1904.00,1207.00,343.00,176.00,92.00,117.00,68.00,31.00,APPROVED
NM: CARLSBAD,01/09/2016 16:39:00,,1899.00,1213.00,341.00,176.00,91.00,114.00,66.00,31.00,APPROVED
NM: CARLSBAD,01/09/2016 17:39:00,,1918.00,1216.00,338.00,184.00,94.00,114.00,68.00,31.00,APPROVED
NM: CARLSBAD,01/09/2016 18:39:00,,1895.00,1218.00,327.00,185.00,93.00,113.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/09/2016 19:39:00,,1899.00,1209.00,329.00,186.00,90.00,112.00,68.00,32.00,APPROVED
NM: CARLSBAD,01/09/2016 20:40:00,,1878.00,1188.00,324.00,183.00,91.00,109.00,65.00,35.00,APPROVED
NM: CARLSBAD,01/09/2016 21:40:00,,1877.00,1204.00,321.00,182.00,89.00,109.00,65.00,33.00,APPROVED
NM: CARLSBAD,01/09/2016 22:40:00,,1866.00,1183.00,318.00,180.00,89.00,108.00,65.00,34.00,APPROVED
NM: CARLSBAD,01/09/2016 23:40:00,,1864.00,1180.00,315.00,179.00,89.00,109.00,64.00,33.00,APPROVED
NM: CARLSBAD,01/10/2016 00:40:00,,1847.00,1151.00,313.00,173.00,88.00,104.00,64.00,32.00,APPROVED
NM: CARLSBAD,01/10/2016 01:41:00,,1838.00,1135.00,311.00,171.00,86.00,99.00,64.00,31.00,APPROVED
NM: CARLSBAD,01/10/2016 02:41:00,,1817.00,1119.00,311.00,160.00,86.00,101.00,61.00,30.00,APPROVED
NM: CARLSBAD,01/10/2016 03:41:00,,1821.00,1124.00,317.00,160.00,86.00,103.00,63.00,30.00,APPROVED
NM: CARLSBAD,01/10/2016 04:41:00,,1850.00,1151.00,322.00,166.00,87.00,104.00,65.00,29.00,APPROVED
NM: CARLSBAD,01/10/2016 05:41:00,,1849.00,1148.00,325.00,165.00,85.00,106.00,63.00,31.00,APPROVED
NM: CARLSBAD,01/10/2016 06:42:00,,1855.00,1140.00,326.00,161.00,85.00,105.00,62.00,29.00,APPROVED
NM: CARLSBAD,01/10/2016 07:42:00,,1885.00,1160.00,330.00,160.00,88.00,106.00,64.00,29.00,APPROVED
NM: CARLSBAD,01/10/2016 08:42:00,,1951.00,1201.00,348.00,165.00,87.00,114.00,65.00,30.00,APPROVED
NM: CARLSBAD,01/10/2016 09:42:00,,1978.00,1278.00,366.00,176.00,94.00,121.00,67.00,31.00,APPROVED
NM: CARLSBAD,01/10/2016 10:42:00,,2001.00,1299.00,382.00,184.00,98.00,129.00,71.00,30.00,APPROVED
NM: CARLSBAD,01/10/2016 11:43:00,,2008.00,1311.00,395.00,186.00,102.00,133.00,72.00,31.00,APPROVED
NM: CARLSBAD,01/10/2016 12:43:00,,1959.00,1287.00,388.00,181.00,99.00,132.00,71.00,32.00,APPROVED
NM: CARLSBAD,01/10/2016 13:43:00,,1942.00,1274.00,383.00,178.00,97.00,129.00,68.00,29.00,APPROVED
NM: CARLSBAD,01/10/2016 14:43:00,,1923.00,1259.00,385.00,178.00,96.00,129.00,70.00,30.00,APPROVED
NM: CARLSBAD,01/10/2016 15:43:00,,1944.00,1278.00,381.00,179.00,101.00,131.00,71.00,30.00,APPROVED
NM: CARLSBAD,01/10/2016 16:44:00,,1924.00,1251.00,368.00,179.00,95.00,123.00,70.00,31.00,APPROVED
NM: CARLSBAD,01/10/2016 17:44:00,,1909.00,1236.00,356.00,178.00,94.00,119.00,69.00,31.00,APPROVED
NM: CARLSBAD,01/10/2016 18:44:00,,1948.00,1262.00,359.00,188.00,95.00,122.00,71.00,35.00,APPROVED
NM: CARLSBAD,01/10/2016 19:44:00,,1968.00,1275.00,350.00,198.00,98.00,119.00,71.00,36.00,APPROVED
NM: CARLSBAD,01/10/2016 20:45:00,,1947.00,1277.00,347.00,205.00,96.00,120.00,70.00,35.00,APPROVED
NM: CARLSBAD,01/10/2016 21:45:00,,1918.00,1243.00,335.00,195.00,94.00,112.00,69.00,35.00,APPROVED
NM: CARLSBAD,01/10/2016 22:45:00,,1889.00,1214.00,328.00,188.00,94.00,110.00,67.00,34.00,APPROVED
NM: CARLSBAD,01/10/2016 23:45:00,,1884.00,1199.00,330.00,185.00,89.00,112.00,66.00,34.00,APPROVED
NM: CARLSBAD,01/11/2016 00:45:00,,1882.00,1190.00,328.00,181.00,90.00,107.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/11/2016 01:46:00,,1880.00,1200.00,321.00,178.00,88.00,106.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/11/2016 02:46:00,,1899.00,1192.00,324.00,179.00,91.00,108.00,67.00,32.00,APPROVED
NM: CARLSBAD,01/11/2016 03:46:00,,1902.00,1205.00,329.00,178.00,89.00,108.00,68.00,32.00,APPROVED
NM: CARLSBAD,01/11/2016 04:46:00,,1923.00,1244.00,342.00,184.00,93.00,112.00,67.00,31.00,APPROVED
NM: CARLSBAD,01/11/2016 05:46:00,,2000.00,1297.00,354.00,197.00,96.00,121.00,71.00,35.00,APPROVED
NM: CARLSBAD,01/11/2016 06:47:00,,2003.00,1312.00,366.00,203.00,99.00,125.00,73.00,33.00,APPROVED
NM: CARLSBAD,01/11/2016 07:47:00,,1998.00,1305.00,365.00,194.00,99.00,124.00,75.00,34.00,APPROVED
NM: CARLSBAD,01/11/2016 08:47:00,,2030.00,1343.00,377.00,203.00,100.00,127.00,74.00,35.00,APPROVED
NM: CARLSBAD,01/11/2016 09:47:00,,2085.00,1393.00,394.00,209.00,105.00,137.00,76.00,36.00,APPROVED
NM: CARLSBAD,01/11/2016 10:47:00,,2110.00,1442.00,409.00,214.00,109.00,143.00,82.00,37.00,APPROVED
NM: CARLSBAD,01/11/2016 11:48:00,,2110.00,1435.00,417.00,212.00,109.00,147.00,80.00,34.00,APPROVED
NM: CARLSBAD,01/11/2016 12:48:00,,2172.00,1513.00,441.00,224.00,114.00,154.00,84.00,37.00,APPROVED
NM: CARLSBAD,01/11/2016 13:48:00,,2182.00,1538.00,462.00,228.00,118.00,162.00,89.00,37.00,APPROVED
NM: CARLSBAD,01/11/2016 14:48:00,,2089.00,1446.00,434.00,213.00,107.00,151.00,84.00,35.00,APPROVED
NM: CARLSBAD,01/11/2016 15:48:00,,2045.00,1374.00,408.00,201.00,105.00,136.00,76.00,33.00,APPROVED
NM: CARLSBAD,01/11/2016 16:49:00,,2015.00,1311.00,373.00,198.00,100.00,128.00,73.00,34.00,APPROVED
NM: CARLSBAD,01/11/2016 17:49:00,,2045.00,1337.00,363.00,204.00,100.00,122.00,75.00,35.00,APPROVED
NM: CARLSBAD,01/11/2016 18:49:00,,2028.00,1329.00,365.00,206.00,99.00,117.00,73.00,37.00,APPROVED
NM: CARLSBAD,01/11/2016 19:49:00,,1982.00,1286.00,346.00,195.00,95.00,114.00,71.00,36.00,APPROVED
NM: CARLSBAD,01/11/2016 20:49:00,,1944.00,1264.00,339.00,195.00,95.00,113.00,70.00,36.00,APPROVED
NM: CARLSBAD,01/11/2016 21:50:00,,1932.00,1254.00,329.00,191.00,94.00,112.00,69.00,33.00,APPROVED
NM: CARLSBAD,01/11/2016 22:50:00,,1910.00,1240.00,330.00,189.00,94.00,112.00,68.00,35.00,APPROVED
NM: CARLSBAD,01/11/2016 23:50:00,,1905.00,1223.00,330.00,193.00,93.00,110.00,68.00,33.00,APPROVED
NM: CARLSBAD,01/12/2016 00:50:00,,1887.00,1194.00,319.00,179.00,88.00,105.00,67.00,34.00,APPROVED
NM: CARLSBAD,01/12/2016 01:50:00,,1850.00,1164.00,321.00,171.00,86.00,103.00,64.00,32.00,APPROVED
NM: CARLSBAD,01/12/2016 02:51:00,,1845.00,1143.00,318.00,162.00,86.00,101.00,63.00,30.00,APPROVED
NM: CARLSBAD,01/12/2016 03:51:00,,1847.00,1136.00,321.00,158.00,84.00,102.00,62.00,30.00,APPROVED
NM: CARLSBAD,01/12/2016 04:51:00,,1844.00,1127.00,318.00,153.00,86.00,101.00,63.00,30.00,APPROVED
NM: CARLSBAD,01/12/2016 05:51:00,,1837.00,1133.00,322.00,154.00,85.00,101.00,62.00,28.00,APPROVED
NM: CARLSBAD,01/12/2016 06:51:00,,1855.00,1147.00,331.00,151.00,86.00,105.00,61.00,29.00,APPROVED
NM: CARLSBAD,01/12/2016 07:52:00,,1869.00,1166.00,336.00,156.00,85.00,111.00,63.00,29.00,APPROVED
NM: CARLSBAD,01/12/2016 08:52:00,,1874.00,1165.00,343.00,152.00,88.00,110.00,62.00,29.00,APPROVED
NM: CARLSBAD,01/12/2016 09:52:00,,1944.00,1221.00,359.00,162.00,90.00,116.00,65.00,29.00,APPROVED
NM: CARLSBAD,01/12/2016 10:52:00,,1948.00,1234.00,369.00,162.00,92.00,120.00,64.00,30.00,APPROVED
NM: CARLSBAD,01/12/2016 11:52:00,,1924.00,1222.00,366.00,164.00,92.00,120.00,63.00,29.00,APPROVED
NM: CARLSBAD,01/12/2016 12:53:00,,1991.00,1276.00,384.00,168.00,93.00,127.00,66.00,30.00,APPROVED
NM: CARLSBAD,01/12/2016 13:53:00,,2023.00,1313.00,399.00,175.00,99.00,134.00,67.00,32.00,APPROVED
NM: CARLSBAD,01/12/2016 14:53:00,,2047.00,1344.00,411.00,181.00,101.00,139.00,71.00,31.00,APPROVED
NM: CARLSBAD,01/12/2016 15:53:00,,1995.00,1290.00,381.00,179.00,96.00,129.00,70.00,32.00,APPROVED
NM: CARLSBAD,01/12/2016 16:53:00,,2054.00,1328.00,374.00,187.00,99.00,123.00,73.00,32.00,APPROVED
NM: CARLSBAD,01/12/2016 17:54:00,,2122.00,1389.00,383.00,204.00,102.00,127.00,76.00,35.00,APPROVED
NM: CARLSBAD,01/12/2016 18:54:00,,2028.00,1342.00,355.00,210.00,102.00,125.00,74.00,36.00,APPROVED
NM: CARLSBAD,01/12/2016 19:54:00,,1948.00,1289.00,341.00,203.00,97.00,118.00,73.00,39.00,APPROVED
NM: CARLSBAD,01/12/2016 20:54:00,,1928.00,1260.00,331.00,201.00,96.00,115.00,72.00,36.00,APPROVED
NM: CARLSBAD,01/12/2016 21:54:00,,1903.00,1235.00,328.00,192.00,92.00,115.00,70.00,35.00,APPROVED
NM: CARLSBAD,01/12/2016 23:21:00,,1821.00,1118.00,300.00,158.00,83.00,99.00,61.00,30.00,APPROVED
NM: CARLSBAD,01/13/2016 00:21:00,,1872.00,1164.00,310.00,168.00,86.00,105.00,65.00,32.00,APPROVED
NM: CARLSBAD,01/13/2016 01:21:00,,1861.00,1162.00,312.00,174.00,87.00,102.00,64.00,32.00,APPROVED
NM: CARLSBAD,01/13/2016 02:22:00,,1844.00,1134.00,308.00,169.00,86.00,102.00,63.00,31.00,APPROVED
NM: CARLSBAD,01/13/2016 03:22:00,,1822.00,1133.00,305.00,168.00,84.00,101.00,63.00,32.00,APPROVED
NM: CARLSBAD,01/13/2016 04:22:00,,1840.00,1134.00,309.00,170.00,85.00,101.00,63.00,31.00,APPROVED
NM: CARLSBAD,01/13/2016 05:22:00,,1851.00,1147.00,315.00,167.00,87.00,103.00,65.00,30.00,APPROVED
NM: CARLSBAD,01/13/2016 06:22:00,,1869.00,1169.00,317.00,168.00,87.00,107.00,63.00,30.00,APPROVED
NM: CARLSBAD,01/13/2016 07:23:00,,1894.00,1186.00,331.00,165.00,90.00,108.00,64.00,30.00,APPROVED
NM: CARLSBAD,01/13/2016 08:23:00,,1900.00,1191.00,343.00,166.00,89.00,110.00,64.00,29.00,APPROVED
NM: CARLSBAD,01/13/2016 09:23:00,,1911.00,1193.00,349.00,161.00,91.00,112.00,63.00,27.00,APPROVED
NM: CARLSBAD,01/13/2016 10:23:00,,1906.00,1186.00,348.00,160.00,91.00,115.00,65.00,29.00,APPROVED
NM: CARLSBAD,01/13/2016 11:23:00,,1943.00,1225.00,357.00,163.00,91.00,120.00,65.00,29.00,APPROVED
NM: CARLSBAD,01/13/2016 12:24:00,,1917.00,1202.00,351.00,161.00,90.00,117.00,64.00,29.00,APPROVED
NM: CARLSBAD,01/13/2016 13:24:00,,1927.00,1218.00,360.00,167.00,92.00,120.00,64.00,28.00,APPROVED
NM: CARLSBAD,01/13/2016 14:24:00,,2028.00,1301.00,386.00,170.00,97.00,127.00,67.00,30.00,APPROVED
NM: CARLSBAD,01/13/2016 15:24:00,,2108.00,1357.00,400.00,182.00,99.00,136.00,69.00,32.00,APPROVED
NM: CARLSBAD,01/13/2016 16:24:00,,2144.00,1411.00,407.00,191.00,103.00,136.00,76.00,33.00,APPROVED
NM: CARLSBAD,01/13/2016 17:25:00,,2141.00,1401.00,393.00,205.00,104.00,133.00,77.00,36.00,APPROVED
NM: CARLSBAD,01/13/2016 18:25:00,,2070.00,1373.00,364.00,213.00,99.00,126.00,74.00,35.00,APPROVED
NM: CARLSBAD,01/13/2016 19:25:00,,1975.00,1306.00,343.00,205.00,98.00,119.00,72.00,37.00,APPROVED
NM: CARLSBAD,01/13/2016 20:25:00,,1955.00,1277.00,338.00,202.00,95.00,119.00,71.00,36.00,APPROVED
NM: CARLSBAD,01/13/2016 21:25:00,,1910.00,1234.00,326.00,194.00,93.00,114.00,67.00,34.00,APPROVED
NM: CARLSBAD,01/13/2016 22:26:00,,1922.00,1246.00,330.00,192.00,94.00,112.00,70.00,35.00,APPROVED
NM: CARLSBAD,01/13/2016 23:26:00,,1854.00,1196.00,318.00,185.00,93.00,110.00,64.00,34.00,APPROVED
NM: CARLSBAD,01/14/2016 00:26:00,,1841.00,1172.00,318.00,178.00,89.00,107.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/14/2016 01:26:00,,1833.00,1145.00,309.00,166.00,86.00,102.00,63.00,32.00,APPROVED
NM: CARLSBAD,01/14/2016 02:26:00,,1818.00,1125.00,303.00,162.00,83.00,100.00,62.00,29.00,APPROVED
NM: CARLSBAD,01/14/2016 03:27:00,,1848.00,1148.00,314.00,166.00,87.00,100.00,63.00,30.00,APPROVED
NM: CARLSBAD,01/14/2016 04:27:00,,1861.00,1169.00,318.00,170.00,87.00,104.00,65.00,31.00,APPROVED
NM: CARLSBAD,01/14/2016 05:27:00,,1855.00,1152.00,316.00,169.00,84.00,102.00,63.00,30.00,APPROVED
NM: CARLSBAD,01/14/2016 06:27:00,,1861.00,1147.00,312.00,164.00,87.00,102.00,63.00,29.00,APPROVED
NM: CARLSBAD,01/14/2016 07:27:00,,1880.00,1183.00,321.00,169.00,87.00,105.00,66.00,31.00,APPROVED
NM: CARLSBAD,01/14/2016 08:28:00,,1926.00,1220.00,341.00,174.00,90.00,113.00,66.00,30.00,APPROVED
NM: CARLSBAD,01/14/2016 09:28:00,,1926.00,1226.00,355.00,171.00,90.00,114.00,68.00,29.00,APPROVED
NM: CARLSBAD,01/14/2016 10:28:00,,1967.00,1248.00,364.00,168.00,94.00,120.00,67.00,30.00,APPROVED
NM: CARLSBAD,01/14/2016 11:28:00,,1949.00,1230.00,356.00,163.00,92.00,116.00,65.00,30.00,APPROVED
NM: CARLSBAD,01/14/2016 12:29:00,,1948.00,1227.00,359.00,164.00,87.00,116.00,65.00,30.00,APPROVED
NM: CARLSBAD,01/14/2016 13:29:00,,1960.00,1229.00,357.00,166.00,92.00,119.00,67.00,30.00,APPROVED
NM: CARLSBAD,01/14/2016 14:29:00,,1911.00,1195.00,356.00,161.00,93.00,113.00,64.00,30.00,APPROVED
NM: CARLSBAD,01/14/2016 15:29:00,,2013.00,1291.00,376.00,171.00,96.00,123.00,68.00,29.00,APPROVED
NM: CARLSBAD,01/14/2016 16:29:00,,2061.00,1365.00,382.00,195.00,101.00,129.00,73.00,32.00,APPROVED
NM: CARLSBAD,01/14/2016 17:30:00,,2135.00,1410.00,381.00,213.00,106.00,132.00,76.00,35.00,APPROVED
NM: CARLSBAD,01/14/2016 18:30:00,,2036.00,1355.00,356.00,217.00,105.00,125.00,73.00,38.00,APPROVED
NM: CARLSBAD,01/14/2016 19:30:00,,1873.00,1236.00,326.00,194.00,94.00,114.00,69.00,36.00,APPROVED
NM: CARLSBAD,01/14/2016 20:30:00,,1853.00,1203.00,324.00,188.00,89.00,111.00,68.00,34.00,APPROVED
NM: CARLSBAD,01/14/2016 21:30:00,,1867.00,1227.00,322.00,186.00,91.00,114.00,69.00,34.00,APPROVED
NM: CARLSBAD,01/14/2016 22:31:00,,1886.00,1219.00,328.00,186.00,91.00,113.00,70.00,35.00,APPROVED
