LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NM: CARLSBAD,01/01/2022 00:39:00,63.00,1310.00,772.00,236.00,136.00,93.00,148.00,192.00,202.00,APPROVED
NM: CARLSBAD,01/01/2022 01:39:00,62.00,1317.00,780.00,236.00,138.00,92.00,153.00,193.00,202.00,APPROVED
NM: CARLSBAD,01/01/2022 02:40:00,61.00,1315.00,773.00,238.00,139.00,90.00,153.00,194.00,204.00,APPROVED
NM: CARLSBAD,01/01/2022 03:40:00,63.00,1323.00,782.00,237.00,137.00,92.00,157.00,195.00,203.00,APPROVED
NM: CARLSBAD,01/01/2022 04:40:00,65.00,1339.00,787.00,239.00,136.00,95.00,155.00,200.00,203.00,APPROVED
NM: CARLSBAD,01/01/2022 05:40:00,65.00,1343.00,790.00,235.00,140.00,94.00,155.00,196.00,201.00,APPROVED
NM: CARLSBAD,01/01/2022 06:40:00,68.00,1340.00,789.00,236.00,139.00,92.00,156.00,198.00,201.00,APPROVED
NM: CARLSBAD,01/01/2022 07:41:00,65.00,1336.00,785.00,241.00,137.00,94.00,160.00,202.00,206.00,APPROVED
NM: CARLSBAD,01/01/2022 08:41:00,73.00,1461.00,906.00,267.00,163.00,101.00,171.00,202.00,209.00,APPROVED
NM: CARLSBAD,01/01/2022 09:41:00,70.00,1387.00,831.00,253.00,149.00,100.00,165.00,205.00,205.00,APPROVED
NM: CARLSBAD,01/01/2022 10:41:00,65.00,1323.00,782.00,242.00,141.00,95.00,160.00,201.00,204.00,APPROVED
NM: CARLSBAD,01/01/2022 11:41:00,66.00,1297.00,766.00,234.00,139.00,94.00,159.00,197.00,209.00,APPROVED
NM: CARLSBAD,01/01/2022 12:42:00,65.00,1302.00,771.00,232.00,133.00,92.00,157.00,197.00,200.00,APPROVED
NM: CARLSBAD,01/01/2022 13:42:00,65.00,1294.00,768.00,234.00,135.00,93.00,158.00,198.00,204.00,APPROVED
NM: CARLSBAD,01/01/2022 14:42:00,61.00,1309.00,769.00,235.00,135.00,91.00,157.00,198.00,207.00,APPROVED
NM: CARLSBAD,01/01/2022 15:42:00,61.00,1306.00,756.00,234.00,136.00,93.00,156.00,201.00,207.00,APPROVED
NM: CARLSBAD,01/01/2022 16:43:00,62.00,1303.00,764.00,232.00,140.00,92.00,158.00,198.00,202.00,APPROVED
NM: CARLSBAD,01/01/2022 17:43:00,60.00,1311.00,771.00,238.00,137.00,93.00,156.00,200.00,204.00,APPROVED
NM: CARLSBAD,01/01/2022 18:43:00,60.00,1307.00,765.00,238.00,140.00,91.00,156.00,201.00,204.00,APPROVED
NM: CARLSBAD,01/01/2022 19:43:00,59.00,1308.00,771.00,236.00,137.00,94.00,158.00,199.00,206.00,APPROVED
NM: CARLSBAD,01/01/2022 20:43:00,60.00,1303.00,767.00,239.00,135.00,93.00,156.00,199.00,208.00,APPROVED
NM: CARLSBAD,01/01/2022 21:44:00,60.00,1331.00,788.00,243.00,140.00,94.00,157.00,202.00,203.00,APPROVED
NM: CARLSBAD,01/01/2022 22:44:00,63.00,1349.00,800.00,247.00,145.00,95.00,159.00,198.00,204.00,APPROVED
NM: CARLSBAD,01/01/2022 23:44:00,64.00,1326.00,782.00,241.00,138.00,94.00,159.00,198.00,200.00,APPROVED
NM: CARLSBAD,01/02/2022 00:44:00,64.00,1324.00,780.00,234.00,139.00,93.00,160.00,199.00,206.00,APPROVED
NM: CARLSBAD,01/02/2022 01:44:00,63.00,1340.00,791.00,239.00,134.00,94.00,157.00,200.00,204.00,APPROVED
NM: CARLSBAD,01/02/2022 02:45:00,73.00,1452.00,861.00,251.00,152.00,98.00,164.00,199.00,203.00,APPROVED
NM: CARLSBAD,01/02/2022 03:45:00,76.00,1502.00,891.00,253.00,155.00,102.00,171.00,194.00,207.00,APPROVED
NM: CARLSBAD,01/02/2022 04:45:00,82.00,1481.00,876.00,253.00,154.00,100.00,188.00,186.00,204.00,APPROVED
NM: CARLSBAD,01/02/2022 05:45:00,88.00,1461.00,876.00,251.00,154.00,101.00,189.00,186.00,207.00,APPROVED
NM: CARLSBAD,01/02/2022 06:46:00,88.00,1460.00,864.00,257.00,154.00,101.00,191.00,184.00,210.00,APPROVED
NM: CARLSBAD,01/02/2022 07:46:00,87.00,1460.00,868.00,254.00,152.00,101.00,192.00,182.00,209.00,APPROVED
NM: CARLSBAD,01/02/2022 08:46:00,90.00,1455.00,850.00,251.00,151.00,98.00,192.00,184.00,212.00,APPROVED
NM: CARLSBAD,01/02/2022 09:46:00,88.00,1449.00,853.00,254.00,152.00,100.00,191.00,182.00,209.00,APPROVED
NM: CARLSBAD,01/02/2022 10:46:00,92.00,1433.00,848.00,245.00,146.00,99.00,190.00,184.00,215.00,APPROVED
NM: CARLSBAD,01/02/2022 11:47:00,98.00,1442.00,854.00,253.00,153.00,100.00,189.00,183.00,212.00,APPROVED
NM: CARLSBAD,01/02/2022 12:47:00,97.00,1439.00,847.00,244.00,150.00,100.00,187.00,184.00,214.00,APPROVED
NM: CARLSBAD,01/02/2022 13:47:00,95.00,1449.00,855.00,248.00,147.00,101.00,189.00,188.00,211.00,APPROVED
NM: CARLSBAD,01/02/2022 14:47:00,93.00,1442.00,855.00,250.00,151.00,102.00,188.00,188.00,210.00,APPROVED
NM: CARLSBAD,01/02/2022 15:47:00,82.00,1489.00,883.00,260.00,153.00,103.00,192.00,188.00,210.00,APPROVED
NM: CARLSBAD,01/02/2022 16:48:00,80.00,1443.00,856.00,251.00,154.00,102.00,183.00,192.00,211.00,APPROVED
NM: CARLSBAD,01/02/2022 17:48:00,73.00,1449.00,862.00,253.00,155.00,100.00,172.00,205.00,211.00,APPROVED
NM: CARLSBAD,01/02/2022 18:48:00,73.00,1472.00,864.00,258.00,152.00,97.00,170.00,205.00,207.00,APPROVED
NM: CARLSBAD,01/02/2022 19:48:00,70.00,1434.00,862.00,255.00,149.00,99.00,165.00,202.00,209.00,APPROVED
NM: CARLSBAD,01/02/2022 20:48:00,72.00,1416.00,849.00,250.00,151.00,99.00,168.00,204.00,204.00,APPROVED
NM: CARLSBAD,01/02/2022 21:49:00,69.00,1418.00,849.00,251.00,151.00,96.00,161.00,205.00,205.00,APPROVED
NM: CARLSBAD,01/02/2022 22:49:00,67.00,1419.00,840.00,251.00,149.00,99.00,166.00,201.00,206.00,APPROVED
NM: CARLSBAD,01/02/2022 23:49:00,67.00,1410.00,837.00,249.00,147.00,97.00,165.00,201.00,205.00,APPROVED
NM: CARLSBAD,01/03/2022 00:49:00,72.00,1401.00,827.00,245.00,147.00,97.00,164.00,202.00,205.00,APPROVED
NM: CARLSBAD,01/03/2022 01:50:00,76.00,1398.00,825.00,237.00,141.00,96.00,163.00,203.00,205.00,APPROVED
NM: CARLSBAD,01/03/2022 02:50:00,77.00,1392.00,820.00,245.00,143.00,96.00,162.00,200.00,204.00,APPROVED
NM: CARLSBAD,01/03/2022 03:50:00,79.00,1391.00,822.00,242.00,144.00,97.00,165.00,196.00,208.00,APPROVED
NM: CARLSBAD,01/03/2022 04:50:00,84.00,1412.00,830.00,242.00,146.00,95.00,170.00,195.00,204.00,APPROVED
NM: CARLSBAD,01/03/2022 05:50:00,86.00,1407.00,832.00,243.00,144.00,98.00,178.00,185.00,204.00,APPROVED
NM: CARLSBAD,01/03/2022 06:51:00,87.00,1429.00,838.00,245.00,146.00,97.00,181.00,186.00,206.00,APPROVED
NM: CARLSBAD,01/03/2022 07:51:00,89.00,1456.00,862.00,246.00,148.00,101.00,182.00,184.00,207.00,APPROVED
NM: CARLSBAD,01/03/2022 08:51:00,99.00,1458.00,869.00,250.00,152.00,100.00,186.00,184.00,207.00,APPROVED
NM: CARLSBAD,01/03/2022 09:51:00,87.00,1477.00,878.00,253.00,155.00,100.00,190.00,187.00,207.00,APPROVED
NM: CARLSBAD,01/03/2022 10:51:00,100.00,1490.00,877.00,251.00,154.00,105.00,191.00,186.00,207.00,APPROVED
NM: CARLSBAD,01/03/2022 11:52:00,100.00,1502.00,900.00,257.00,153.00,102.00,188.00,185.00,208.00,APPROVED
NM: CARLSBAD,01/03/2022 12:52:00,98.00,1503.00,906.00,258.00,157.00,104.00,191.00,184.00,208.00,APPROVED
NM: CARLSBAD,01/03/2022 13:52:00,103.00,1488.00,889.00,257.00,155.00,101.00,198.00,189.00,212.00,APPROVED
NM: CARLSBAD,01/03/2022 14:52:00,96.00,1524.00,918.00,262.00,161.00,104.00,192.00,186.00,209.00,APPROVED
NM: CARLSBAD,01/03/2022 15:53:00,86.00,1546.00,943.00,268.00,167.00,109.00,198.00,187.00,209.00,APPROVED
NM: CARLSBAD,01/03/2022 16:53:00,86.00,1564.00,941.00,272.00,167.00,105.00,197.00,191.00,208.00,APPROVED
NM: CARLSBAD,01/03/2022 17:53:00,77.00,1518.00,915.00,264.00,162.00,103.00,179.00,208.00,212.00,APPROVED
NM: CARLSBAD,01/03/2022 18:53:00,70.00,1475.00,877.00,264.00,154.00,103.00,170.00,210.00,209.00,APPROVED
NM: CARLSBAD,01/03/2022 19:53:00,72.00,1482.00,876.00,261.00,150.00,100.00,168.00,208.00,208.00,APPROVED
NM: CARLSBAD,01/03/2022 20:54:00,68.00,1467.00,870.00,260.00,155.00,100.00,166.00,208.00,205.00,APPROVED
NM: CARLSBAD,01/03/2022 21:54:00,65.00,1468.00,868.00,264.00,151.00,100.00,166.00,208.00,205.00,APPROVED
NM: CARLSBAD,01/03/2022 22:54:00,67.00,1454.00,857.00,253.00,151.00,98.00,163.00,203.00,204.00,APPROVED
NM: CARLSBAD,01/03/2022 23:54:00,67.00,1452.00,858.00,257.00,152.00,100.00,167.00,205.00,203.00,APPROVED
NM: CARLSBAD,01/04/2022 00:54:00,69.00,1450.00,850.00,256.00,151.00,99.00,161.00,205.00,205.00,APPROVED
NM: CARLSBAD,01/04/2022 01:55:00,70.00,1451.00,862.00,250.00,150.00,97.00,163.00,204.00,203.00,APPROVED
NM: CARLSBAD,01/04/2022 02:55:00,73.00,1444.00,857.00,254.00,148.00,99.00,165.00,201.00,202.00,APPROVED
NM: CARLSBAD,01/04/2022 03:55:00,74.00,1462.00,869.00,251.00,155.00,98.00,164.00,206.00,203.00,APPROVED
NM: CARLSBAD,01/04/2022 04:55:00,75.00,1487.00,877.00,253.00,152.00,99.00,168.00,203.00,205.00,APPROVED
NM: CARLSBAD,01/04/2022 05:56:00,82.00,1496.00,887.00,255.00,152.00,102.00,166.00,201.00,202.00,APPROVED
NM: CARLSBAD,01/04/2022 06:56:00,87.00,1481.00,886.00,252.00,156.00,99.00,172.00,202.00,204.00,APPROVED
NM: CARLSBAD,01/04/2022 07:56:00,88.00,1499.00,900.00,256.00,152.00,103.00,177.00,195.00,205.00,APPROVED
NM: CARLSBAD,01/04/2022 08:56:00,89.00,1496.00,887.00,251.00,155.00,100.00,179.00,193.00,204.00,APPROVED
NM: CARLSBAD,01/04/2022 09:56:00,91.00,1503.00,896.00,257.00,155.00,102.00,185.00,191.00,203.00,APPROVED
NM: CARLSBAD,01/04/2022 10:57:00,94.00,1498.00,903.00,253.00,158.00,103.00,191.00,187.00,206.00,APPROVED
NM: CARLSBAD,01/04/2022 11:57:00,98.00,1552.00,949.00,268.00,164.00,106.00,196.00,189.00,205.00,APPROVED
NM: CARLSBAD,01/04/2022 12:57:00,98.00,1548.00,939.00,266.00,166.00,104.00,196.00,189.00,207.00,APPROVED
NM: CARLSBAD,01/04/2022 13:57:00,95.00,1547.00,931.00,266.00,159.00,106.00,199.00,191.00,204.00,APPROVED
NM: CARLSBAD,01/04/2022 14:57:00,92.00,1554.00,940.00,265.00,164.00,104.00,193.00,192.00,205.00,APPROVED
NM: CARLSBAD,01/04/2022 15:58:00,89.00,1626.00,994.00,279.00,171.00,108.00,197.00,199.00,209.00,APPROVED
NM: CARLSBAD,01/04/2022 16:58:00,75.00,1566.00,948.00,275.00,165.00,105.00,185.00,204.00,208.00,APPROVED
NM: CARLSBAD,01/04/2022 19:50:00,69.00,1534.00,864.00,264.00,147.00,96.00,154.00,173.00,150.00,APPROVED
NM: CARLSBAD,01/04/2022 20:50:00,68.00,1515.00,855.00,260.00,141.00,97.00,148.00,166.00,156.00,APPROVED
NM: CARLSBAD,01/04/2022 22:05:00,59.00,1370.00,758.00,243.00,130.00,88.00,139.00,146.00,159.00,APPROVED
NM: CARLSBAD,01/04/2022 23:05:00,60.00,1348.00,753.00,237.00,131.00,89.00,138.00,145.00,156.00,APPROVED
NM: CARLSBAD,01/05/2022 00:05:00,59.00,1356.00,752.00,236.00,131.00,87.00,137.00,147.00,153.00,APPROVED
NM: CARLSBAD,01/05/2022 01:06:00,62.00,1351.00,756.00,239.00,127.00,86.00,135.00,156.00,145.00,APPROVED
NM: CARLSBAD,01/05/2022 02:06:00,62.00,1355.00,762.00,239.00,128.00,86.00,136.00,160.00,142.00,APPROVED
NM: CARLSBAD,01/05/2022 03:06:00,63.00,1352.00,764.00,232.00,127.00,88.00,139.00,163.00,145.00,APPROVED
NM: CARLSBAD,01/05/2022 04:06:00,60.00,1364.00,758.00,239.00,127.00,88.00,141.00,164.00,144.00,APPROVED
NM: CARLSBAD,01/05/2022 05:07:00,61.00,1364.00,763.00,237.00,128.00,87.00,140.00,163.00,146.00,APPROVED
NM: CARLSBAD,01/05/2022 06:07:00,67.00,1389.00,777.00,239.00,129.00,91.00,143.00,165.00,147.00,APPROVED
NM: CARLSBAD,01/05/2022 07:07:00,73.00,1388.00,786.00,239.00,132.00,88.00,144.00,167.00,143.00,APPROVED
NM: CARLSBAD,01/05/2022 08:07:00,72.00,1389.00,776.00,238.00,133.00,92.00,146.00,168.00,145.00,APPROVED
NM: CARLSBAD,01/05/2022 09:07:00,74.00,1413.00,791.00,238.00,129.00,89.00,141.00,166.00,146.00,APPROVED
NM: CARLSBAD,01/05/2022 10:08:00,77.00,1430.00,803.00,246.00,134.00,92.00,146.00,164.00,147.00,APPROVED
NM: CARLSBAD,01/05/2022 11:08:00,75.00,1445.00,818.00,247.00,136.00,91.00,144.00,166.00,147.00,APPROVED
NM: CARLSBAD,01/05/2022 12:08:00,72.00,1428.00,806.00,242.00,135.00,92.00,147.00,168.00,144.00,APPROVED
NM: CARLSBAD,01/05/2022 13:08:00,73.00,1432.00,810.00,241.00,137.00,92.00,149.00,164.00,146.00,APPROVED
NM: CARLSBAD,01/05/2022 14:08:00,86.00,1474.00,842.00,255.00,140.00,95.00,148.00,172.00,148.00,APPROVED
NM: CARLSBAD,01/05/2022 15:09:00,85.00,1486.00,837.00,252.00,138.00,97.00,147.00,170.00,146.00,APPROVED
NM: CARLSBAD,01/05/2022 16:09:00,79.00,1505.00,854.00,257.00,138.00,97.00,153.00,171.00,150.00,APPROVED
NM: CARLSBAD,01/05/2022 17:09:00,72.00,1518.00,860.00,261.00,144.00,97.00,153.00,171.00,151.00,APPROVED
NM: CARLSBAD,01/05/2022 18:09:00,70.00,1486.00,839.00,257.00,142.00,95.00,149.00,173.00,151.00,APPROVED
NM: CARLSBAD,01/05/2022 19:09:00,65.00,1440.00,818.00,254.00,138.00,93.00,146.00,166.00,147.00,APPROVED
NM: CARLSBAD,01/05/2022 20:10:00,62.00,1431.00,794.00,251.00,135.00,90.00,142.00,151.00,158.00,APPROVED
NM: CARLSBAD,01/05/2022 21:10:00,62.00,1428.00,792.00,248.00,133.00,89.00,140.00,147.00,157.00,APPROVED
NM: CARLSBAD,01/05/2022 22:10:00,62.00,1408.00,791.00,249.00,134.00,90.00,136.00,147.00,152.00,APPROVED
NM: CARLSBAD,01/05/2022 23:10:00,62.00,1401.00,776.00,247.00,130.00,88.00,139.00,149.00,151.00,APPROVED
NM: CARLSBAD,01/06/2022 00:11:00,63.00,1394.00,777.00,242.00,128.00,88.00,135.00,153.00,146.00,APPROVED
NM: CARLSBAD,01/06/2022 01:11:00,67.00,1383.00,769.00,240.00,127.00,88.00,134.00,159.00,143.00,APPROVED
NM: CARLSBAD,01/06/2022 02:11:00,67.00,1394.00,776.00,240.00,131.00,88.00,136.00,159.00,138.00,APPROVED
NM: CARLSBAD,01/06/2022 03:11:00,64.00,1361.00,762.00,235.00,129.00,88.00,135.00,158.00,141.00,APPROVED
NM: CARLSBAD,01/06/2022 04:11:00,70.00,1402.00,774.00,239.00,130.00,88.00,135.00,158.00,141.00,APPROVED
NM: CARLSBAD,01/06/2022 05:12:00,68.00,1387.00,766.00,232.00,127.00,88.00,137.00,160.00,141.00,APPROVED
NM: CARLSBAD,01/06/2022 06:12:00,71.00,1381.00,775.00,234.00,130.00,87.00,140.00,161.00,140.00,APPROVED
NM: CARLSBAD,01/06/2022 07:12:00,76.00,1403.00,781.00,239.00,129.00,91.00,140.00,165.00,142.00,APPROVED
NM: CARLSBAD,01/06/2022 08:12:00,79.00,1448.00,816.00,248.00,137.00,93.00,144.00,166.00,146.00,APPROVED
NM: CARLSBAD,01/06/2022 09:12:00,79.00,1439.00,807.00,245.00,136.00,91.00,143.00,165.00,144.00,APPROVED
NM: CARLSBAD,01/06/2022 10:13:00,78.00,1433.00,803.00,245.00,134.00,89.00,142.00,163.00,141.00,APPROVED
NM: CARLSBAD,01/06/2022 11:13:00,76.00,1415.00,793.00,245.00,133.00,92.00,142.00,165.00,146.00,APPROVED
NM: CARLSBAD,01/06/2022 12:13:00,86.00,1447.00,820.00,246.00,137.00,94.00,145.00,167.00,145.00,APPROVED
NM: CARLSBAD,01/06/2022 13:13:00,88.00,1457.00,821.00,249.00,137.00,93.00,153.00,166.00,145.00,APPROVED
NM: CARLSBAD,01/06/2022 14:13:00,80.00,1439.00,817.00,244.00,133.00,90.00,148.00,165.00,145.00,APPROVED
NM: CARLSBAD,01/06/2022 15:14:00,78.00,1515.00,854.00,254.00,140.00,95.00,153.00,170.00,146.00,APPROVED
NM: CARLSBAD,01/06/2022 16:14:00,77.00,1498.00,850.00,255.00,140.00,97.00,151.00,169.00,147.00,APPROVED
NM: CARLSBAD,01/06/2022 17:14:00,77.00,1531.00,859.00,260.00,143.00,97.00,152.00,169.00,149.00,APPROVED
NM: CARLSBAD,01/06/2022 18:14:00,74.00,1558.00,866.00,267.00,143.00,96.00,151.00,173.00,148.00,APPROVED
NM: CARLSBAD,01/06/2022 19:15:00,77.00,1564.00,872.00,268.00,143.00,94.00,154.00,170.00,150.00,APPROVED
NM: CARLSBAD,01/06/2022 20:15:00,73.00,1557.00,867.00,267.00,144.00,96.00,149.00,171.00,147.00,APPROVED
NM: CARLSBAD,01/06/2022 22:15:00,74.00,1504.00,834.00,256.00,140.00,93.00,148.00,166.00,144.00,APPROVED
NM: CARLSBAD,01/06/2022 23:15:00,72.00,1495.00,833.00,258.00,139.00,93.00,147.00,165.00,144.00,APPROVED
NM: CARLSBAD,01/07/2022 00:16:00,74.00,1485.00,825.00,253.00,139.00,94.00,143.00,166.00,146.00,APPROVED
NM: CARLSBAD,01/07/2022 01:16:00,76.00,1480.00,817.00,249.00,135.00,93.00,146.00,168.00,145.00,APPROVED
NM: CARLSBAD,01/07/2022 02:16:00,79.00,1479.00,808.00,249.00,134.00,93.00,144.00,166.00,146.00,APPROVED
NM: CARLSBAD,01/07/2022 03:16:00,81.00,1466.00,803.00,246.00,135.00,93.00,145.00,163.00,146.00,APPROVED
NM: CARLSBAD,01/07/2022 04:16:00,83.00,1467.00,819.00,246.00,135.00,92.00,147.00,165.00,143.00,APPROVED
NM: CARLSBAD,01/07/2022 05:17:00,85.00,1480.00,830.00,248.00,136.00,91.00,149.00,166.00,145.00,APPROVED
NM: CARLSBAD,01/07/2022 06:17:00,87.00,1487.00,835.00,251.00,139.00,93.00,150.00,166.00,145.00,APPROVED
NM: CARLSBAD,01/07/2022 07:17:00,89.00,1510.00,837.00,249.00,138.00,95.00,154.00,168.00,145.00,APPROVED
NM: CARLSBAD,01/07/2022 08:17:00,92.00,1523.00,855.00,249.00,141.00,97.00,157.00,162.00,147.00,APPROVED
NM: CARLSBAD,01/07/2022 09:18:00,88.00,1504.00,838.00,250.00,138.00,95.00,162.00,163.00,147.00,APPROVED
NM: CARLSBAD,01/07/2022 10:18:00,93.00,1521.00,841.00,255.00,140.00,97.00,163.00,162.00,147.00,APPROVED
NM: CARLSBAD,01/07/2022 11:18:00,96.00,1528.00,859.00,256.00,143.00,97.00,161.00,164.00,148.00,APPROVED
NM: CARLSBAD,01/07/2022 12:18:00,97.00,1493.00,829.00,253.00,139.00,95.00,166.00,157.00,150.00,APPROVED
NM: CARLSBAD,01/07/2022 13:18:00,99.00,1511.00,842.00,255.00,141.00,95.00,168.00,159.00,148.00,APPROVED
NM: CARLSBAD,01/07/2022 14:19:00,101.00,1515.00,844.00,255.00,142.00,97.00,172.00,159.00,150.00,APPROVED
NM: CARLSBAD,01/07/2022 15:18:00,92.00,1502.00,833.00,254.00,138.00,94.00,169.00,157.00,151.00,APPROVED
NM: CARLSBAD,01/07/2022 16:24:00,84.00,1490.00,825.00,251.00,138.00,96.00,161.00,168.00,150.00,APPROVED
NM: CARLSBAD,01/07/2022 16:59:00,80.00,1520.00,834.00,255.00,135.00,98.00,151.00,171.00,148.00,APPROVED
NM: CARLSBAD,01/10/2022 14:22:00,83.00,1461.00,816.00,248.00,134.00,93.00,152.00,162.00,143.00,APPROVED
NM: CARLSBAD,01/10/2022 15:22:00,86.00,1489.00,839.00,252.00,139.00,95.00,150.00,166.00,139.00,APPROVED
NM: CARLSBAD,01/10/2022 16:23:00,85.00,1497.00,855.00,254.00,139.00,94.00,156.00,166.00,144.00,APPROVED
NM: CARLSBAD,01/10/2022 17:23:00,78.00,1497.00,848.00,254.00,139.00,93.00,152.00,168.00,144.00,APPROVED
NM: CARLSBAD,01/10/2022 18:23:00,72.00,1398.00,784.00,238.00,132.00,91.00,144.00,165.00,143.00,APPROVED
NM: CARLSBAD,01/10/2022 19:23:00,72.00,1370.00,763.00,237.00,132.00,90.00,143.00,163.00,142.00,APPROVED
NM: CARLSBAD,01/10/2022 20:24:00,70.00,1355.00,754.00,234.00,126.00,88.00,142.00,166.00,138.00,APPROVED
NM: CARLSBAD,01/10/2022 21:24:00,68.00,1322.00,731.00,232.00,124.00,89.00,135.00,158.00,138.00,APPROVED
NM: CARLSBAD,01/10/2022 22:24:00,70.00,1309.00,722.00,228.00,124.00,85.00,138.00,159.00,137.00,APPROVED
NM: CARLSBAD,01/10/2022 23:24:00,66.00,1318.00,729.00,228.00,123.00,87.00,136.00,160.00,135.00,APPROVED
NM: CARLSBAD,01/11/2022 00:24:00,65.00,1314.00,725.00,228.00,122.00,83.00,134.00,158.00,138.00,APPROVED
NM: CARLSBAD,01/11/2022 01:25:00,72.00,1314.00,730.00,225.00,125.00,87.00,135.00,154.00,137.00,APPROVED
NM: CARLSBAD,01/11/2022 02:25:00,72.00,1306.00,715.00,224.00,120.00,83.00,136.00,156.00,135.00,APPROVED
NM: CARLSBAD,01/11/2022 03:25:00,75.00,1317.00,722.00,227.00,124.00,85.00,135.00,159.00,139.00,APPROVED
NM: CARLSBAD,01/11/2022 04:25:00,75.00,1324.00,732.00,224.00,124.00,86.00,134.00,159.00,136.00,APPROVED
NM: CARLSBAD,01/11/2022 05:25:00,72.00,1331.00,729.00,226.00,125.00,87.00,139.00,160.00,138.00,APPROVED
NM: CARLSBAD,01/11/2022 06:26:00,73.00,1339.00,747.00,233.00,127.00,86.00,136.00,160.00,137.00,APPROVED
NM: CARLSBAD,01/11/2022 07:26:00,75.00,1393.00,789.00,241.00,134.00,89.00,142.00,160.00,136.00,APPROVED
NM: CARLSBAD,01/11/2022 08:26:00,77.00,1403.00,783.00,239.00,131.00,90.00,140.00,159.00,139.00,APPROVED
NM: CARLSBAD,01/11/2022 09:26:00,77.00,1413.00,788.00,239.00,131.00,91.00,144.00,158.00,138.00,APPROVED
NM: CARLSBAD,01/11/2022 10:27:00,82.00,1436.00,814.00,247.00,133.00,93.00,140.00,162.00,139.00,APPROVED
NM: CARLSBAD,01/11/2022 11:27:00,89.00,1406.00,793.00,241.00,133.00,87.00,141.00,160.00,140.00,APPROVED
NM: CARLSBAD,01/11/2022 12:27:00,89.00,1490.00,852.00,257.00,140.00,94.00,148.00,162.00,139.00,APPROVED
NM: CARLSBAD,01/11/2022 13:27:00,100.00,1619.00,964.00,287.00,166.00,103.00,160.00,170.00,145.00,APPROVED
NM: CARLSBAD,01/11/2022 14:27:00,93.00,1573.00,894.00,272.00,153.00,96.00,153.00,167.00,141.00,APPROVED
NM: CARLSBAD,01/11/2022 15:28:00,85.00,1531.00,867.00,261.00,141.00,95.00,145.00,163.00,145.00,APPROVED
NM: CARLSBAD,01/11/2022 16:28:00,78.00,1497.00,850.00,256.00,142.00,91.00,151.00,165.00,138.00,APPROVED
NM: CARLSBAD,01/11/2022 17:28:00,75.00,1417.00,795.00,247.00,134.00,90.00,141.00,161.00,138.00,APPROVED
NM: CARLSBAD,01/11/2022 19:28:00,68.00,1361.00,757.00,237.00,129.00,88.00,137.00,159.00,140.00,APPROVED
NM: CARLSBAD,01/11/2022 20:29:00,67.00,1358.00,756.00,239.00,130.00,88.00,140.00,159.00,139.00,APPROVED
NM: CARLSBAD,01/11/2022 21:29:00,64.00,1361.00,761.00,234.00,126.00,88.00,137.00,160.00,136.00,APPROVED
NM: CARLSBAD,01/12/2022 00:30:00,72.00,1371.00,763.00,237.00,128.00,88.00,135.00,157.00,134.00,APPROVED
NM: CARLSBAD,01/12/2022 13:32:00,98.00,1533.00,868.00,258.00,141.00,94.00,148.00,162.00,142.00,APPROVED
NM: CARLSBAD,01/12/2022 14:32:00,99.00,1563.00,881.00,264.00,146.00,96.00,157.00,165.00,143.00,APPROVED
NM: CARLSBAD,01/12/2022 15:33:00,92.00,1583.00,908.00,265.00,148.00,99.00,154.00,166.00,144.00,APPROVED
NM: CARLSBAD,01/12/2022 16:33:00,86.00,1557.00,886.00,262.00,146.00,97.00,154.00,167.00,142.00,APPROVED
NM: CARLSBAD,01/12/2022 17:33:00,76.00,1543.00,867.00,262.00,143.00,97.00,151.00,168.00,147.00,APPROVED
NM: CARLSBAD,01/12/2022 18:33:00,77.00,1502.00,841.00,263.00,143.00,93.00,147.00,166.00,144.00,APPROVED
NM: CARLSBAD,01/12/2022 19:34:00,69.00,1505.00,837.00,258.00,140.00,90.00,144.00,161.00,142.00,APPROVED
NM: CARLSBAD,01/12/2022 20:34:00,66.00,1478.00,833.00,255.00,138.00,90.00,144.00,151.00,149.00,APPROVED
NM: CARLSBAD,01/12/2022 21:34:00,63.00,1408.00,785.00,249.00,133.00,87.00,138.00,144.00,144.00,APPROVED
NM: CARLSBAD,01/12/2022 22:34:00,61.00,1369.00,770.00,240.00,131.00,84.00,132.00,139.00,146.00,APPROVED
NM: CARLSBAD,01/12/2022 23:34:00,61.00,1375.00,767.00,241.00,126.00,85.00,132.00,136.00,145.00,APPROVED
NM: CARLSBAD,01/13/2022 00:35:00,61.00,1393.00,773.00,247.00,129.00,86.00,130.00,136.00,141.00,APPROVED
NM: CARLSBAD,01/13/2022 01:35:00,62.00,1388.00,777.00,238.00,126.00,87.00,125.00,143.00,130.00,APPROVED
NM: CARLSBAD,01/13/2022 02:35:00,63.00,1393.00,771.00,239.00,128.00,84.00,129.00,153.00,128.00,APPROVED
NM: CARLSBAD,01/13/2022 03:35:00,68.00,1389.00,776.00,241.00,128.00,86.00,134.00,150.00,128.00,APPROVED
