LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NM: CARLSBAD,01/06/2015 17:02:00,,2061.00,1360.00,397.00,191.00,105.00,142.00,73.00,34.00,APPROVED
NM: CARLSBAD,01/06/2015 18:02:00,,2096.00,1385.00,387.00,201.00,104.00,133.00,76.00,35.00,APPROVED
NM: CARLSBAD,01/06/2015 19:03:00,,2062.00,1349.00,370.00,202.00,100.00,127.00,76.00,36.00,APPROVED
NM: CARLSBAD,01/06/2015 20:03:00,,2060.00,1340.00,357.00,201.00,101.00,122.00,78.00,37.00,APPROVED
NM: CARLSBAD,01/06/2015 21:03:00,,2051.00,1318.00,355.00,200.00,98.00,122.00,75.00,37.00,APPROVED
NM: CARLSBAD,01/06/2015 22:03:00,,2019.00,1286.00,344.00,197.00,97.00,120.00,72.00,35.00,APPROVED
NM: CARLSBAD,01/06/2015 23:03:00,,1950.00,1241.00,335.00,185.00,95.00,112.00,70.00,35.00,APPROVED
NM: CARLSBAD,01/07/2015 00:04:00,,1935.00,1217.00,324.00,181.00,91.00,108.00,68.00,33.00,APPROVED
NM: CARLSBAD,01/07/2015 01:04:00,,1915.00,1173.00,320.00,169.00,88.00,104.00,65.00,32.00,APPROVED
NM: CARLSBAD,01/07/2015 02:04:00,,1903.00,1160.00,321.00,165.00,87.00,105.00,64.00,31.00,APPROVED
NM: CARLSBAD,01/07/2015 03:04:00,,1894.00,1145.00,323.00,155.00,87.00,103.00,64.00,31.00,APPROVED
NM: CARLSBAD,01/07/2015 04:04:00,,1901.00,1147.00,329.00,153.00,86.00,105.00,62.00,31.00,APPROVED
NM: CARLSBAD,01/07/2015 05:05:00,,1942.00,1181.00,338.00,154.00,90.00,111.00,59.00,30.00,APPROVED
NM: CARLSBAD,01/07/2015 06:05:00,,1930.00,1180.00,343.00,151.00,89.00,114.00,58.00,30.00,APPROVED
NM: CARLSBAD,01/07/2015 07:05:00,,1968.00,1198.00,351.00,154.00,90.00,118.00,59.00,32.00,APPROVED
NM: CARLSBAD,01/07/2015 08:05:00,,2012.00,1243.00,369.00,156.00,92.00,124.00,60.00,30.00,APPROVED
NM: CARLSBAD,01/07/2015 09:05:00,,2110.00,1335.00,397.00,171.00,100.00,138.00,65.00,32.00,APPROVED
NM: CARLSBAD,01/07/2015 10:06:00,,2094.00,1322.00,396.00,174.00,99.00,136.00,67.00,32.00,APPROVED
NM: CARLSBAD,01/07/2015 11:06:00,,2057.00,1299.00,384.00,170.00,97.00,131.00,64.00,32.00,APPROVED
NM: CARLSBAD,01/07/2015 12:06:00,,2105.00,1328.00,392.00,169.00,99.00,134.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/07/2015 13:06:00,,2116.00,1349.00,398.00,173.00,101.00,138.00,65.00,33.00,APPROVED
NM: CARLSBAD,01/07/2015 14:06:00,,2092.00,1323.00,395.00,169.00,101.00,135.00,63.00,33.00,APPROVED
NM: CARLSBAD,01/07/2015 15:07:00,,2092.00,1305.00,391.00,169.00,99.00,133.00,63.00,32.00,APPROVED
NM: CARLSBAD,01/07/2015 16:07:00,,2159.00,1356.00,400.00,176.00,102.00,137.00,66.00,34.00,APPROVED
NM: CARLSBAD,01/07/2015 17:07:00,,2237.00,1430.00,413.00,190.00,105.00,139.00,75.00,34.00,APPROVED
NM: CARLSBAD,01/07/2015 18:07:00,,2197.00,1404.00,409.00,194.00,106.00,140.00,76.00,35.00,APPROVED
NM: CARLSBAD,01/07/2015 19:07:00,,2049.00,1296.00,382.00,171.00,97.00,133.00,68.00,32.00,APPROVED
NM: CARLSBAD,01/07/2015 20:08:00,,1964.00,1222.00,370.00,160.00,93.00,125.00,61.00,32.00,APPROVED
NM: CARLSBAD,01/07/2015 21:08:00,,1893.00,1158.00,352.00,146.00,90.00,125.00,55.00,31.00,APPROVED
NM: CARLSBAD,01/07/2015 22:08:00,,1883.00,1140.00,348.00,143.00,88.00,118.00,52.00,30.00,APPROVED
NM: CARLSBAD,01/07/2015 23:08:00,,1895.00,1148.00,356.00,147.00,90.00,122.00,52.00,30.00,APPROVED
NM: CARLSBAD,01/08/2015 00:08:00,,1881.00,1167.00,356.00,150.00,89.00,127.00,53.00,30.00,APPROVED
NM: CARLSBAD,01/08/2015 01:09:00,,1784.00,1075.00,336.00,140.00,87.00,119.00,49.00,30.00,APPROVED
NM: CARLSBAD,01/08/2015 02:09:00,,1749.00,1045.00,318.00,133.00,81.00,113.00,45.00,29.00,APPROVED
NM: CARLSBAD,01/08/2015 03:09:00,,1720.00,1014.00,313.00,128.00,81.00,109.00,45.00,28.00,APPROVED
NM: CARLSBAD,01/08/2015 04:09:00,,1694.00,988.00,301.00,128.00,76.00,106.00,42.00,28.00,APPROVED
NM: CARLSBAD,01/08/2015 05:09:00,,1687.00,986.00,298.00,126.00,75.00,102.00,41.00,29.00,APPROVED
NM: CARLSBAD,01/08/2015 06:10:00,,1688.00,973.00,296.00,127.00,75.00,101.00,42.00,27.00,APPROVED
NM: CARLSBAD,01/08/2015 07:10:00,,1691.00,986.00,299.00,125.00,77.00,101.00,41.00,27.00,APPROVED
NM: CARLSBAD,01/08/2015 08:10:00,,1713.00,1009.00,303.00,129.00,79.00,105.00,43.00,28.00,APPROVED
NM: CARLSBAD,01/08/2015 09:10:00,,1719.00,1012.00,303.00,130.00,79.00,107.00,43.00,28.00,APPROVED
NM: CARLSBAD,01/08/2015 10:10:00,,1716.00,1003.00,306.00,127.00,79.00,104.00,44.00,28.00,APPROVED
NM: CARLSBAD,01/08/2015 11:11:00,,1733.00,1018.00,308.00,129.00,78.00,106.00,44.00,29.00,APPROVED
NM: CARLSBAD,01/08/2015 12:11:00,,1728.00,1024.00,309.00,130.00,78.00,108.00,44.00,29.00,APPROVED
NM: CARLSBAD,01/08/2015 13:11:00,,1725.00,1009.00,308.00,128.00,78.00,107.00,42.00,30.00,APPROVED
NM: CARLSBAD,01/08/2015 14:11:00,,1729.00,1005.00,309.00,130.00,79.00,106.00,42.00,28.00,APPROVED
NM: CARLSBAD,01/08/2015 15:11:00,,1736.00,1014.00,314.00,126.00,80.00,107.00,41.00,30.00,APPROVED
NM: CARLSBAD,01/08/2015 16:12:00,,1757.00,1044.00,314.00,132.00,81.00,112.00,44.00,29.00,APPROVED
NM: CARLSBAD,01/08/2015 17:12:00,,1810.00,1072.00,326.00,137.00,82.00,113.00,49.00,28.00,APPROVED
NM: CARLSBAD,01/08/2015 18:12:00,,1838.00,1112.00,336.00,144.00,83.00,115.00,51.00,30.00,APPROVED
NM: CARLSBAD,01/08/2015 19:12:00,,1889.00,1150.00,344.00,149.00,87.00,116.00,58.00,31.00,APPROVED
NM: CARLSBAD,01/08/2015 20:12:00,,1925.00,1183.00,344.00,163.00,91.00,115.00,65.00,31.00,APPROVED
NM: CARLSBAD,01/08/2015 23:13:00,,1937.00,1200.00,337.00,169.00,94.00,112.00,68.00,31.00,APPROVED
NM: CARLSBAD,01/09/2015 00:13:00,,1925.00,1195.00,339.00,168.00,90.00,112.00,67.00,33.00,APPROVED
NM: CARLSBAD,01/09/2015 01:13:00,,1926.00,1197.00,335.00,172.00,91.00,112.00,67.00,31.00,APPROVED
NM: CARLSBAD,01/09/2015 02:14:00,,1943.00,1211.00,339.00,168.00,92.00,113.00,65.00,32.00,APPROVED
NM: CARLSBAD,01/09/2015 03:14:00,,1948.00,1212.00,341.00,166.00,89.00,111.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/09/2015 04:14:00,,2004.00,1258.00,365.00,175.00,93.00,121.00,68.00,31.00,APPROVED
NM: CARLSBAD,01/09/2015 05:14:00,,1973.00,1221.00,361.00,167.00,92.00,123.00,64.00,31.00,APPROVED
NM: CARLSBAD,01/09/2015 06:14:00,,1971.00,1225.00,363.00,165.00,94.00,121.00,65.00,32.00,APPROVED
NM: CARLSBAD,01/09/2015 07:15:00,,2177.00,1412.00,417.00,190.00,107.00,146.00,72.00,33.00,APPROVED
NM: CARLSBAD,01/09/2015 08:15:00,,2109.00,1362.00,410.00,184.00,103.00,141.00,71.00,34.00,APPROVED
NM: CARLSBAD,01/09/2015 09:15:00,,2070.00,1316.00,396.00,175.00,101.00,137.00,69.00,33.00,APPROVED
NM: CARLSBAD,01/09/2015 10:15:00,,2100.00,1344.00,400.00,179.00,100.00,134.00,69.00,33.00,APPROVED
NM: CARLSBAD,01/09/2015 11:15:00,,2068.00,1312.00,393.00,178.00,101.00,130.00,67.00,33.00,APPROVED
NM: CARLSBAD,01/09/2015 12:16:00,,1944.00,1218.00,361.00,162.00,94.00,123.00,66.00,32.00,APPROVED
NM: CARLSBAD,01/09/2015 13:16:00,,1882.00,1163.00,342.00,156.00,90.00,112.00,60.00,31.00,APPROVED
NM: CARLSBAD,01/09/2015 14:16:00,,1864.00,1138.00,338.00,147.00,88.00,112.00,58.00,30.00,APPROVED
NM: CARLSBAD,01/09/2015 15:16:00,,1844.00,1137.00,330.00,147.00,84.00,111.00,56.00,31.00,APPROVED
NM: CARLSBAD,01/09/2015 16:17:00,,1853.00,1129.00,333.00,147.00,87.00,110.00,55.00,29.00,APPROVED
NM: CARLSBAD,01/09/2015 17:17:00,,1849.00,1132.00,340.00,147.00,87.00,112.00,54.00,29.00,APPROVED
NM: CARLSBAD,01/09/2015 18:17:00,,1847.00,1119.00,340.00,146.00,86.00,114.00,57.00,31.00,APPROVED
NM: CARLSBAD,01/09/2015 19:17:00,,1849.00,1126.00,334.00,147.00,85.00,116.00,55.00,30.00,APPROVED
NM: CARLSBAD,01/09/2015 20:17:00,,1846.00,1127.00,337.00,148.00,85.00,113.00,58.00,30.00,APPROVED
NM: CARLSBAD,01/09/2015 21:18:00,,1832.00,1124.00,332.00,146.00,86.00,112.00,57.00,30.00,APPROVED
NM: CARLSBAD,01/09/2015 22:18:00,,1818.00,1100.00,324.00,145.00,84.00,110.00,58.00,31.00,APPROVED
NM: CARLSBAD,01/09/2015 23:18:00,,1808.00,1091.00,319.00,144.00,83.00,108.00,57.00,30.00,APPROVED
NM: CARLSBAD,01/10/2015 00:18:00,,1810.00,1084.00,318.00,142.00,84.00,108.00,55.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 01:18:00,,1786.00,1067.00,319.00,142.00,81.00,107.00,52.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 02:19:00,,1778.00,1062.00,320.00,135.00,81.00,110.00,49.00,30.00,APPROVED
NM: CARLSBAD,01/10/2015 03:19:00,,1802.00,1074.00,324.00,137.00,83.00,111.00,49.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 04:19:00,,1847.00,1109.00,338.00,142.00,84.00,115.00,52.00,30.00,APPROVED
NM: CARLSBAD,01/10/2015 05:19:00,,1832.00,1102.00,335.00,144.00,85.00,115.00,52.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 06:19:00,,1823.00,1092.00,332.00,142.00,85.00,111.00,51.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 07:20:00,,1815.00,1101.00,331.00,140.00,85.00,113.00,54.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 08:20:00,,1850.00,1113.00,339.00,142.00,85.00,115.00,50.00,30.00,APPROVED
NM: CARLSBAD,01/10/2015 09:20:00,,1805.00,1092.00,335.00,138.00,87.00,114.00,48.00,30.00,APPROVED
NM: CARLSBAD,01/10/2015 10:20:00,,1793.00,1077.00,332.00,139.00,84.00,113.00,48.00,31.00,APPROVED
NM: CARLSBAD,01/10/2015 11:20:00,,1803.00,1078.00,333.00,136.00,82.00,112.00,49.00,30.00,APPROVED
NM: CARLSBAD,01/10/2015 12:21:00,,1807.00,1085.00,334.00,138.00,84.00,113.00,48.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 13:21:00,,1821.00,1095.00,332.00,141.00,84.00,116.00,49.00,30.00,APPROVED
NM: CARLSBAD,01/10/2015 14:21:00,,1804.00,1087.00,336.00,140.00,83.00,114.00,49.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 15:21:00,,1799.00,1075.00,328.00,138.00,84.00,116.00,50.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 16:21:00,,1823.00,1100.00,331.00,140.00,87.00,115.00,49.00,30.00,APPROVED
NM: CARLSBAD,01/10/2015 17:22:00,,1828.00,1109.00,335.00,142.00,84.00,116.00,52.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 18:22:00,,1858.00,1132.00,336.00,143.00,86.00,114.00,54.00,29.00,APPROVED
NM: CARLSBAD,01/10/2015 19:22:00,,1891.00,1155.00,341.00,152.00,86.00,117.00,60.00,30.00,APPROVED
NM: CARLSBAD,01/10/2015 20:22:00,,1909.00,1188.00,352.00,159.00,91.00,114.00,63.00,31.00,APPROVED
NM: CARLSBAD,01/10/2015 21:22:00,,1927.00,1205.00,347.00,164.00,94.00,116.00,66.00,32.00,APPROVED
NM: CARLSBAD,01/10/2015 22:23:00,,1916.00,1191.00,350.00,163.00,92.00,117.00,64.00,32.00,APPROVED
NM: CARLSBAD,01/10/2015 23:23:00,,1914.00,1188.00,348.00,168.00,91.00,117.00,66.00,31.00,APPROVED
NM: CARLSBAD,01/11/2015 00:23:00,,1925.00,1188.00,343.00,163.00,92.00,114.00,62.00,30.00,APPROVED
NM: CARLSBAD,01/11/2015 01:23:00,,1908.00,1187.00,350.00,160.00,90.00,114.00,62.00,31.00,APPROVED
NM: CARLSBAD,01/11/2015 02:23:00,,1926.00,1189.00,355.00,156.00,91.00,119.00,58.00,31.00,APPROVED
NM: CARLSBAD,01/11/2015 03:24:00,,1939.00,1202.00,364.00,158.00,94.00,123.00,60.00,32.00,APPROVED
NM: CARLSBAD,01/11/2015 04:24:00,,1950.00,1220.00,369.00,158.00,95.00,125.00,59.00,32.00,APPROVED
NM: CARLSBAD,01/11/2015 05:24:00,,1967.00,1231.00,378.00,157.00,95.00,130.00,58.00,31.00,APPROVED
NM: CARLSBAD,01/11/2015 06:24:00,,1981.00,1252.00,385.00,158.00,96.00,131.00,59.00,32.00,APPROVED
NM: CARLSBAD,01/11/2015 07:24:00,,2007.00,1284.00,402.00,166.00,99.00,139.00,60.00,32.00,APPROVED
NM: CARLSBAD,01/11/2015 08:25:00,,2075.00,1367.00,427.00,178.00,107.00,151.00,67.00,33.00,APPROVED
NM: CARLSBAD,01/11/2015 09:25:00,,2103.00,1402.00,443.00,184.00,108.00,155.00,69.00,35.00,APPROVED
NM: CARLSBAD,01/11/2015 10:25:00,,2120.00,1431.00,452.00,185.00,110.00,159.00,70.00,33.00,APPROVED
NM: CARLSBAD,01/11/2015 11:25:00,,2138.00,1449.00,460.00,190.00,113.00,166.00,70.00,37.00,APPROVED
NM: CARLSBAD,01/11/2015 12:25:00,,2177.00,1521.00,492.00,199.00,117.00,176.00,76.00,38.00,APPROVED
NM: CARLSBAD,01/11/2015 13:26:00,,2132.00,1450.00,473.00,186.00,113.00,164.00,73.00,37.00,APPROVED
NM: CARLSBAD,01/11/2015 14:26:00,,2076.00,1375.00,434.00,175.00,106.00,153.00,65.00,36.00,APPROVED
NM: CARLSBAD,01/11/2015 15:26:00,,2068.00,1366.00,424.00,173.00,105.00,147.00,66.00,34.00,APPROVED
NM: CARLSBAD,01/11/2015 16:26:00,,2142.00,1419.00,442.00,184.00,106.00,151.00,69.00,37.00,APPROVED
NM: CARLSBAD,01/11/2015 17:26:00,,2137.00,1421.00,426.00,195.00,106.00,144.00,74.00,37.00,APPROVED
NM: CARLSBAD,01/11/2015 18:27:00,,2080.00,1387.00,385.00,205.00,104.00,133.00,79.00,36.00,APPROVED
NM: CARLSBAD,01/11/2015 19:27:00,,1997.00,1303.00,352.00,203.00,99.00,121.00,76.00,37.00,APPROVED
NM: CARLSBAD,01/11/2015 20:27:00,,1939.00,1271.00,337.00,196.00,97.00,113.00,73.00,38.00,APPROVED
NM: CARLSBAD,01/11/2015 21:27:00,,1950.00,1258.00,332.00,194.00,94.00,112.00,72.00,37.00,APPROVED
NM: CARLSBAD,01/11/2015 22:27:00,,1959.00,1267.00,337.00,194.00,97.00,113.00,71.00,37.00,APPROVED
NM: CARLSBAD,01/11/2015 23:28:00,,1962.00,1269.00,333.00,192.00,96.00,113.00,70.00,38.00,APPROVED
NM: CARLSBAD,01/12/2015 00:28:00,,1966.00,1263.00,332.00,192.00,93.00,112.00,73.00,36.00,APPROVED
NM: CARLSBAD,01/12/2015 01:28:00,,1958.00,1250.00,332.00,187.00,96.00,112.00,70.00,37.00,APPROVED
NM: CARLSBAD,01/12/2015 02:28:00,,1927.00,1237.00,334.00,181.00,95.00,112.00,69.00,35.00,APPROVED
NM: CARLSBAD,01/12/2015 03:28:00,,1915.00,1208.00,330.00,176.00,92.00,109.00,70.00,33.00,APPROVED
NM: CARLSBAD,01/12/2015 04:29:00,,1896.00,1196.00,329.00,174.00,91.00,108.00,67.00,33.00,APPROVED
NM: CARLSBAD,01/12/2015 05:29:00,,1884.00,1179.00,329.00,168.00,90.00,108.00,66.00,34.00,APPROVED
NM: CARLSBAD,01/12/2015 06:29:00,,1862.00,1166.00,327.00,162.00,89.00,107.00,65.00,32.00,APPROVED
NM: CARLSBAD,01/12/2015 07:29:00,,1900.00,1189.00,334.00,167.00,89.00,108.00,65.00,31.00,APPROVED
NM: CARLSBAD,01/12/2015 08:29:00,,1913.00,1206.00,341.00,164.00,91.00,112.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/12/2015 09:30:00,,1912.00,1209.00,348.00,161.00,90.00,114.00,66.00,32.00,APPROVED
NM: CARLSBAD,01/12/2015 10:30:00,,1914.00,1188.00,344.00,158.00,90.00,109.00,64.00,31.00,APPROVED
NM: CARLSBAD,01/12/2015 11:30:00,,1919.00,1191.00,346.00,158.00,91.00,113.00,65.00,32.00,APPROVED
NM: CARLSBAD,01/12/2015 12:30:00,,1982.00,1231.00,351.00,165.00,92.00,115.00,65.00,31.00,APPROVED
NM: CARLSBAD,01/12/2015 13:30:00,,2053.00,1304.00,375.00,178.00,97.00,124.00,70.00,32.00,APPROVED
NM: CARLSBAD,01/12/2015 14:31:00,,2112.00,1356.00,395.00,181.00,102.00,135.00,72.00,35.00,APPROVED
NM: CARLSBAD,01/12/2015 15:31:00,,2183.00,1421.00,417.00,191.00,107.00,145.00,75.00,35.00,APPROVED
NM: CARLSBAD,01/12/2015 16:31:00,,2229.00,1474.00,437.00,202.00,114.00,152.00,79.00,36.00,APPROVED
NM: CARLSBAD,01/12/2015 17:31:00,,2225.00,1479.00,443.00,203.00,112.00,151.00,78.00,35.00,APPROVED
NM: CARLSBAD,01/12/2015 18:31:00,,2218.00,1502.00,440.00,210.00,110.00,151.00,81.00,37.00,APPROVED
NM: CARLSBAD,01/12/2015 19:32:00,,2305.00,1562.00,462.00,218.00,122.00,165.00,84.00,37.00,APPROVED
NM: CARLSBAD,01/12/2015 20:32:00,,2235.00,1506.00,442.00,219.00,116.00,157.00,85.00,37.00,APPROVED
NM: CARLSBAD,01/12/2015 21:32:00,,2210.00,1493.00,445.00,209.00,112.00,157.00,82.00,37.00,APPROVED
NM: CARLSBAD,01/12/2015 22:32:00,,2228.00,1511.00,448.00,210.00,115.00,159.00,82.00,37.00,APPROVED
NM: CARLSBAD,01/12/2015 23:32:00,,2182.00,1465.00,442.00,203.00,111.00,153.00,78.00,36.00,APPROVED
NM: CARLSBAD,01/13/2015 00:33:00,,2299.00,1549.00,473.00,215.00,117.00,168.00,86.00,37.00,APPROVED
NM: CARLSBAD,01/13/2015 01:33:00,,2363.00,1617.00,495.00,218.00,123.00,174.00,86.00,39.00,APPROVED
NM: CARLSBAD,01/13/2015 02:33:00,,2192.00,1467.00,453.00,197.00,110.00,156.00,77.00,36.00,APPROVED
NM: CARLSBAD,01/13/2015 03:33:00,,2196.00,1444.00,443.00,189.00,109.00,150.00,74.00,36.00,APPROVED
NM: CARLSBAD,01/13/2015 04:33:00,,2151.00,1409.00,429.00,186.00,108.00,151.00,71.00,37.00,APPROVED
NM: CARLSBAD,01/13/2015 05:34:00,,2063.00,1342.00,412.00,177.00,102.00,139.00,67.00,35.00,APPROVED
NM: CARLSBAD,01/13/2015 06:34:00,,2043.00,1330.00,404.00,173.00,101.00,138.00,66.00,35.00,APPROVED
NM: CARLSBAD,01/13/2015 07:34:00,,2053.00,1326.00,401.00,172.00,99.00,137.00,65.00,34.00,APPROVED
NM: CARLSBAD,01/13/2015 08:34:00,,2088.00,1362.00,420.00,176.00,103.00,146.00,68.00,34.00,APPROVED
NM: CARLSBAD,01/13/2015 09:34:00,,2070.00,1339.00,419.00,174.00,103.00,143.00,67.00,35.00,APPROVED
NM: CARLSBAD,01/13/2015 10:35:00,,2014.00,1299.00,407.00,170.00,100.00,140.00,64.00,34.00,APPROVED
NM: CARLSBAD,01/13/2015 11:35:00,,1975.00,1254.00,394.00,163.00,95.00,135.00,62.00,34.00,APPROVED
NM: CARLSBAD,01/13/2015 12:35:00,,2016.00,1283.00,397.00,168.00,100.00,138.00,63.00,34.00,APPROVED
NM: CARLSBAD,01/13/2015 13:35:00,,2019.00,1313.00,404.00,168.00,100.00,140.00,64.00,35.00,APPROVED
NM: CARLSBAD,01/13/2015 14:35:00,,2058.00,1329.00,416.00,173.00,103.00,144.00,64.00,34.00,APPROVED
NM: CARLSBAD,01/13/2015 15:36:00,,2118.00,1386.00,436.00,180.00,106.00,149.00,67.00,35.00,APPROVED
NM: CARLSBAD,01/13/2015 16:36:00,,2253.00,1503.00,478.00,194.00,115.00,165.00,75.00,36.00,APPROVED
NM: CARLSBAD,01/13/2015 17:36:00,,2207.00,1462.00,462.00,190.00,111.00,162.00,72.00,36.00,APPROVED
NM: CARLSBAD,01/13/2015 18:36:00,,2036.00,1302.00,411.00,171.00,100.00,140.00,63.00,33.00,APPROVED
NM: CARLSBAD,01/13/2015 19:37:00,,1959.00,1231.00,384.00,161.00,97.00,134.00,61.00,33.00,APPROVED
NM: CARLSBAD,01/13/2015 20:37:00,,1964.00,1246.00,383.00,161.00,95.00,132.00,61.00,34.00,APPROVED
NM: CARLSBAD,01/13/2015 21:37:00,,2012.00,1281.00,399.00,170.00,99.00,137.00,62.00,34.00,APPROVED
NM: CARLSBAD,01/13/2015 22:37:00,,2018.00,1290.00,408.00,173.00,101.00,139.00,63.00,34.00,APPROVED
NM: CARLSBAD,01/13/2015 23:37:00,,1974.00,1254.00,388.00,167.00,98.00,137.00,61.00,34.00,APPROVED
NM: CARLSBAD,01/14/2015 00:38:00,,1934.00,1221.00,380.00,159.00,95.00,132.00,60.00,31.00,APPROVED
NM: CARLSBAD,01/14/2015 01:38:00,,1918.00,1204.00,375.00,155.00,93.00,130.00,58.00,33.00,APPROVED
NM: CARLSBAD,01/14/2015 02:38:00,,1937.00,1221.00,379.00,159.00,95.00,132.00,61.00,32.00,APPROVED
NM: CARLSBAD,01/14/2015 03:38:00,,2073.00,1335.00,417.00,174.00,102.00,145.00,65.00,33.00,APPROVED
NM: CARLSBAD,01/14/2015 04:38:00,,2097.00,1334.00,418.00,173.00,102.00,145.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/14/2015 05:39:00,,2047.00,1301.00,407.00,168.00,100.00,142.00,61.00,34.00,APPROVED
NM: CARLSBAD,01/14/2015 21:31:00,,1842.00,1077.00,314.00,141.00,84.00,103.00,53.00,28.00,APPROVED
NM: CARLSBAD,01/14/2015 22:31:00,,1879.00,1140.00,334.00,152.00,89.00,113.00,58.00,28.00,APPROVED
NM: CARLSBAD,01/14/2015 23:31:00,,1874.00,1145.00,331.00,152.00,89.00,117.00,57.00,29.00,APPROVED
NM: CARLSBAD,01/15/2015 00:32:00,,1862.00,1138.00,332.00,153.00,88.00,116.00,59.00,29.00,APPROVED
NM: CARLSBAD,01/15/2015 01:32:00,,1877.00,1135.00,335.00,155.00,88.00,114.00,58.00,29.00,APPROVED
NM: CARLSBAD,01/15/2015 02:32:00,,1872.00,1129.00,332.00,153.00,89.00,115.00,59.00,29.00,APPROVED
NM: CARLSBAD,01/15/2015 03:32:00,,1880.00,1141.00,334.00,155.00,88.00,114.00,60.00,30.00,APPROVED
NM: CARLSBAD,01/15/2015 04:32:00,,1873.00,1139.00,333.00,151.00,88.00,113.00,60.00,28.00,APPROVED
