LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NM: CARLSBAD,01/01/2014 21:14:00,,1623.00,1046.00,320.00,158.00,87.00,111.00,74.00,34.00,APPROVED
NM: CARLSBAD,01/01/2014 22:15:00,,1545.00,994.00,308.00,151.00,86.00,105.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/01/2014 23:15:00,,1506.00,965.00,294.00,142.00,80.00,102.00,66.00,34.00,APPROVED
NM: CARLSBAD,01/02/2014 00:15:00,,1527.00,960.00,288.00,141.00,80.00,98.00,64.00,33.00,APPROVED
NM: CARLSBAD,01/02/2014 01:15:00,,1623.00,999.00,291.00,145.00,81.00,99.00,63.00,33.00,APPROVED
NM: CARLSBAD,01/02/2014 02:16:00,,1691.00,1026.00,291.00,146.00,81.00,95.00,63.00,34.00,APPROVED
NM: CARLSBAD,01/02/2014 03:16:00,,1798.00,1107.00,303.00,157.00,86.00,103.00,67.00,35.00,APPROVED
NM: CARLSBAD,01/02/2014 04:16:00,,1846.00,1153.00,319.00,168.00,89.00,107.00,68.00,34.00,APPROVED
NM: CARLSBAD,01/02/2014 05:16:00,,1871.00,1165.00,317.00,172.00,88.00,109.00,70.00,36.00,APPROVED
NM: CARLSBAD,01/02/2014 06:17:00,,1885.00,1170.00,322.00,166.00,88.00,109.00,69.00,34.00,APPROVED
NM: CARLSBAD,01/02/2014 07:17:00,,1907.00,1178.00,322.00,169.00,89.00,110.00,70.00,34.00,APPROVED
NM: CARLSBAD,01/02/2014 08:17:00,,1948.00,1205.00,330.00,174.00,91.00,112.00,69.00,33.00,APPROVED
NM: CARLSBAD,01/02/2014 09:18:00,,1912.00,1188.00,322.00,173.00,89.00,110.00,68.00,34.00,APPROVED
NM: CARLSBAD,01/02/2014 10:18:00,,1913.00,1190.00,320.00,166.00,89.00,108.00,67.00,34.00,APPROVED
NM: CARLSBAD,01/02/2014 11:18:00,,1890.00,1187.00,322.00,167.00,90.00,113.00,67.00,35.00,APPROVED
NM: CARLSBAD,01/02/2014 12:18:00,,1875.00,1156.00,320.00,162.00,86.00,108.00,66.00,34.00,APPROVED
NM: CARLSBAD,01/02/2014 13:19:00,,1860.00,1136.00,315.00,157.00,85.00,106.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/02/2014 14:19:00,,1876.00,1152.00,317.00,159.00,86.00,105.00,64.00,34.00,APPROVED
NM: CARLSBAD,01/02/2014 15:19:00,,1895.00,1190.00,330.00,167.00,87.00,112.00,68.00,34.00,APPROVED
NM: CARLSBAD,01/02/2014 16:19:00,,1938.00,1229.00,333.00,174.00,91.00,116.00,69.00,35.00,APPROVED
NM: CARLSBAD,01/02/2014 17:20:00,,1905.00,1203.00,330.00,173.00,88.00,112.00,72.00,37.00,APPROVED
NM: CARLSBAD,01/02/2014 18:20:00,,1825.00,1132.00,319.00,164.00,86.00,107.00,67.00,33.00,APPROVED
NM: CARLSBAD,01/02/2014 18:59:00,,1790.00,1109.00,312.00,162.00,86.00,100.00,65.00,35.00,APPROVED
NM: CARLSBAD,01/02/2014 20:05:00,,1714.00,1010.00,284.00,143.00,80.00,95.00,62.00,31.00,APPROVED
NM: CARLSBAD,01/02/2014 21:06:00,,1679.00,1011.00,289.00,148.00,82.00,98.00,62.00,31.00,APPROVED
NM: CARLSBAD,01/02/2014 22:06:00,,1680.00,1020.00,286.00,148.00,80.00,96.00,63.00,31.00,APPROVED
NM: CARLSBAD,01/02/2014 23:06:00,,1678.00,1017.00,290.00,148.00,80.00,98.00,64.00,32.00,APPROVED
NM: CARLSBAD,01/03/2014 00:07:00,,1724.00,1039.00,295.00,151.00,81.00,100.00,65.00,32.00,APPROVED
NM: CARLSBAD,01/03/2014 01:07:00,,1766.00,1066.00,300.00,151.00,82.00,100.00,64.00,33.00,APPROVED
NM: CARLSBAD,01/03/2014 02:07:00,,1798.00,1074.00,301.00,153.00,84.00,99.00,64.00,32.00,APPROVED
NM: CARLSBAD,01/03/2014 03:07:00,,1843.00,1115.00,301.00,155.00,84.00,104.00,65.00,30.00,APPROVED
NM: CARLSBAD,01/03/2014 04:08:00,,1861.00,1136.00,311.00,166.00,87.00,108.00,66.00,32.00,APPROVED
NM: CARLSBAD,01/03/2014 05:08:00,,1898.00,1147.00,314.00,164.00,87.00,106.00,67.00,32.00,APPROVED
NM: CARLSBAD,01/03/2014 06:08:00,,1894.00,1156.00,318.00,168.00,88.00,109.00,67.00,33.00,APPROVED
NM: CARLSBAD,01/03/2014 07:08:00,,1878.00,1148.00,318.00,162.00,89.00,109.00,66.00,32.00,APPROVED
NM: CARLSBAD,01/03/2014 08:09:00,,1864.00,1142.00,316.00,162.00,89.00,108.00,64.00,34.00,APPROVED
NM: CARLSBAD,01/03/2014 09:09:00,,1862.00,1135.00,318.00,163.00,85.00,108.00,64.00,32.00,APPROVED
NM: CARLSBAD,01/03/2014 10:09:00,,1892.00,1158.00,317.00,163.00,86.00,108.00,66.00,33.00,APPROVED
NM: CARLSBAD,01/03/2014 11:10:00,,1938.00,1205.00,332.00,171.00,89.00,111.00,68.00,33.00,APPROVED
NM: CARLSBAD,01/03/2014 12:10:00,,1981.00,1240.00,339.00,177.00,93.00,117.00,70.00,34.00,APPROVED
NM: CARLSBAD,01/03/2014 13:10:00,,2027.00,1287.00,351.00,183.00,95.00,123.00,71.00,36.00,APPROVED
NM: CARLSBAD,01/03/2014 14:10:00,,2033.00,1298.00,359.00,188.00,98.00,127.00,74.00,35.00,APPROVED
NM: CARLSBAD,01/03/2014 15:11:00,,2044.00,1308.00,361.00,188.00,97.00,128.00,72.00,37.00,APPROVED
NM: CARLSBAD,01/03/2014 16:11:00,,2053.00,1311.00,362.00,193.00,100.00,127.00,73.00,35.00,APPROVED
NM: CARLSBAD,01/03/2014 17:11:00,,2056.00,1322.00,362.00,192.00,97.00,128.00,75.00,36.00,APPROVED
NM: CARLSBAD,01/03/2014 18:12:00,,2050.00,1341.00,364.00,198.00,100.00,127.00,77.00,37.00,APPROVED
NM: CARLSBAD,01/03/2014 19:12:00,,2002.00,1328.00,368.00,203.00,100.00,130.00,79.00,38.00,APPROVED
NM: CARLSBAD,01/03/2014 20:12:00,,1952.00,1297.00,365.00,203.00,104.00,131.00,79.00,39.00,APPROVED
NM: CARLSBAD,01/03/2014 21:12:00,,1895.00,1278.00,363.00,198.00,104.00,131.00,79.00,39.00,APPROVED
NM: CARLSBAD,01/03/2014 22:13:00,,1746.00,1171.00,350.00,184.00,97.00,124.00,77.00,38.00,APPROVED
NM: CARLSBAD,01/03/2014 23:13:00,,1661.00,1099.00,334.00,173.00,95.00,117.00,75.00,35.00,APPROVED
NM: CARLSBAD,01/04/2014 00:13:00,,1714.00,1108.00,321.00,167.00,91.00,115.00,73.00,35.00,APPROVED
NM: CARLSBAD,01/04/2014 01:14:00,,1777.00,1136.00,318.00,174.00,90.00,113.00,73.00,36.00,APPROVED
NM: CARLSBAD,01/04/2014 02:14:00,,1824.00,1151.00,322.00,174.00,92.00,111.00,72.00,35.00,APPROVED
NM: CARLSBAD,01/04/2014 03:14:00,,1827.00,1161.00,323.00,174.00,92.00,110.00,71.00,35.00,APPROVED
NM: CARLSBAD,01/04/2014 04:14:00,,1833.00,1163.00,330.00,175.00,90.00,111.00,70.00,35.00,APPROVED
NM: CARLSBAD,01/04/2014 05:15:00,,1817.00,1163.00,322.00,174.00,90.00,111.00,72.00,36.00,APPROVED
NM: CARLSBAD,01/04/2014 06:15:00,,1816.00,1144.00,319.00,170.00,90.00,111.00,70.00,35.00,APPROVED
NM: CARLSBAD,01/04/2014 07:15:00,,1833.00,1149.00,322.00,172.00,90.00,109.00,70.00,36.00,APPROVED
NM: CARLSBAD,01/04/2014 08:16:00,,1847.00,1168.00,320.00,172.00,90.00,110.00,70.00,35.00,APPROVED
NM: CARLSBAD,01/04/2014 09:16:00,,1877.00,1169.00,325.00,170.00,91.00,111.00,70.00,36.00,APPROVED
NM: CARLSBAD,01/04/2014 10:16:00,,1885.00,1176.00,319.00,172.00,89.00,111.00,70.00,35.00,APPROVED
NM: CARLSBAD,01/04/2014 11:16:00,,1904.00,1189.00,331.00,171.00,89.00,112.00,70.00,36.00,APPROVED
NM: CARLSBAD,01/04/2014 12:17:00,,1983.00,1265.00,345.00,186.00,95.00,117.00,72.00,35.00,APPROVED
NM: CARLSBAD,01/04/2014 13:17:00,,2026.00,1279.00,350.00,190.00,97.00,122.00,73.00,36.00,APPROVED
NM: CARLSBAD,01/04/2014 14:17:00,,2014.00,1286.00,349.00,189.00,97.00,120.00,76.00,36.00,APPROVED
NM: CARLSBAD,01/04/2014 15:17:00,,2033.00,1320.00,360.00,196.00,98.00,125.00,76.00,36.00,APPROVED
NM: CARLSBAD,01/04/2014 16:18:00,,1898.00,1240.00,340.00,186.00,95.00,123.00,74.00,36.00,APPROVED
NM: CARLSBAD,01/04/2014 17:18:00,,1764.00,1153.00,330.00,175.00,92.00,114.00,74.00,37.00,APPROVED
NM: CARLSBAD,01/04/2014 18:18:00,,1725.00,1133.00,329.00,173.00,91.00,111.00,73.00,37.00,APPROVED
NM: CARLSBAD,01/04/2014 19:19:00,,1707.00,1123.00,326.00,173.00,92.00,115.00,74.00,36.00,APPROVED
NM: CARLSBAD,01/04/2014 20:19:00,,1691.00,1104.00,326.00,170.00,90.00,112.00,73.00,35.00,APPROVED
NM: CARLSBAD,01/04/2014 21:19:00,,1619.00,1044.00,315.00,164.00,89.00,108.00,70.00,34.00,APPROVED
NM: CARLSBAD,01/04/2014 22:19:00,,1558.00,1004.00,304.00,152.00,86.00,104.00,68.00,34.00,APPROVED
NM: CARLSBAD,01/04/2014 23:20:00,,1541.00,986.00,301.00,150.00,83.00,107.00,67.00,35.00,APPROVED
NM: CARLSBAD,01/05/2014 00:20:00,,1571.00,999.00,301.00,154.00,84.00,104.00,66.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 01:20:00,,1600.00,1011.00,299.00,153.00,84.00,103.00,66.00,35.00,APPROVED
NM: CARLSBAD,01/05/2014 02:21:00,,1606.00,1013.00,301.00,150.00,81.00,100.00,64.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 03:21:00,,1605.00,1002.00,296.00,150.00,82.00,97.00,64.00,33.00,APPROVED
NM: CARLSBAD,01/05/2014 04:21:00,,1627.00,1013.00,296.00,147.00,82.00,99.00,65.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 05:21:00,,1654.00,1022.00,296.00,151.00,84.00,100.00,65.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 06:22:00,,1734.00,1092.00,310.00,161.00,86.00,104.00,67.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 07:22:00,,1901.00,1200.00,333.00,174.00,92.00,114.00,71.00,36.00,APPROVED
NM: CARLSBAD,01/05/2014 08:22:00,,2000.00,1273.00,352.00,192.00,97.00,124.00,75.00,36.00,APPROVED
NM: CARLSBAD,01/05/2014 09:22:00,,2017.00,1314.00,363.00,198.00,100.00,129.00,74.00,37.00,APPROVED
NM: CARLSBAD,01/05/2014 10:23:00,,2004.00,1297.00,367.00,194.00,98.00,131.00,75.00,36.00,APPROVED
NM: CARLSBAD,01/05/2014 11:23:00,,1936.00,1249.00,356.00,184.00,94.00,126.00,71.00,36.00,APPROVED
NM: CARLSBAD,01/05/2014 12:23:00,,1944.00,1236.00,345.00,179.00,93.00,123.00,70.00,37.00,APPROVED
NM: CARLSBAD,01/05/2014 13:24:00,,1942.00,1234.00,349.00,174.00,92.00,120.00,71.00,35.00,APPROVED
NM: CARLSBAD,01/05/2014 14:24:00,,1914.00,1218.00,342.00,170.00,92.00,116.00,68.00,35.00,APPROVED
NM: CARLSBAD,01/05/2014 15:24:00,,1903.00,1205.00,338.00,168.00,91.00,116.00,68.00,35.00,APPROVED
NM: CARLSBAD,01/05/2014 16:24:00,,1902.00,1195.00,339.00,170.00,90.00,114.00,70.00,35.00,APPROVED
NM: CARLSBAD,01/05/2014 17:25:00,,1891.00,1201.00,337.00,171.00,90.00,118.00,71.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 18:25:00,,1858.00,1186.00,336.00,176.00,91.00,114.00,70.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 19:25:00,,1811.00,1153.00,329.00,170.00,90.00,113.00,70.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 20:26:00,,1784.00,1121.00,320.00,166.00,87.00,107.00,71.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 21:26:00,,1749.00,1103.00,311.00,162.00,89.00,106.00,67.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 22:26:00,,1767.00,1087.00,309.00,159.00,86.00,103.00,66.00,34.00,APPROVED
NM: CARLSBAD,01/05/2014 23:26:00,,1774.00,1089.00,308.00,156.00,84.00,103.00,65.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 00:27:00,,1799.00,1093.00,301.00,154.00,83.00,100.00,65.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 01:27:00,,1805.00,1098.00,302.00,154.00,82.00,101.00,63.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 02:27:00,,1819.00,1111.00,304.00,155.00,84.00,102.00,64.00,34.00,APPROVED
NM: CARLSBAD,01/06/2014 03:27:00,,1873.00,1150.00,316.00,162.00,87.00,108.00,68.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 04:28:00,,1894.00,1183.00,324.00,167.00,88.00,108.00,67.00,34.00,APPROVED
NM: CARLSBAD,01/06/2014 05:28:00,,1895.00,1189.00,329.00,167.00,89.00,108.00,68.00,36.00,APPROVED
NM: CARLSBAD,01/06/2014 06:28:00,,1929.00,1211.00,335.00,168.00,90.00,112.00,69.00,37.00,APPROVED
NM: CARLSBAD,01/06/2014 07:29:00,,1924.00,1208.00,336.00,170.00,90.00,114.00,70.00,36.00,APPROVED
NM: CARLSBAD,01/06/2014 08:29:00,,1868.00,1159.00,320.00,160.00,88.00,104.00,66.00,34.00,APPROVED
NM: CARLSBAD,01/06/2014 09:29:00,,1829.00,1111.00,314.00,148.00,81.00,101.00,63.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 10:29:00,,1821.00,1096.00,311.00,142.00,80.00,103.00,60.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 11:30:00,,1821.00,1092.00,311.00,142.00,82.00,101.00,57.00,34.00,APPROVED
NM: CARLSBAD,01/06/2014 12:30:00,,1816.00,1100.00,310.00,146.00,82.00,103.00,58.00,32.00,APPROVED
NM: CARLSBAD,01/06/2014 13:30:00,,1821.00,1089.00,309.00,138.00,82.00,106.00,54.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 14:30:00,,1802.00,1082.00,317.00,132.00,82.00,107.00,48.00,35.00,APPROVED
NM: CARLSBAD,01/06/2014 15:31:00,,1797.00,1077.00,309.00,140.00,78.00,104.00,55.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 16:31:00,,1801.00,1071.00,303.00,139.00,81.00,100.00,57.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 17:31:00,,1786.00,1067.00,301.00,141.00,80.00,101.00,57.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 18:32:00,,1787.00,1067.00,300.00,143.00,81.00,100.00,58.00,32.00,APPROVED
NM: CARLSBAD,01/06/2014 19:32:00,,1795.00,1073.00,303.00,143.00,81.00,102.00,59.00,34.00,APPROVED
NM: CARLSBAD,01/06/2014 20:32:00,,1791.00,1075.00,299.00,144.00,80.00,100.00,60.00,34.00,APPROVED
NM: CARLSBAD,01/06/2014 21:32:00,,1790.00,1084.00,305.00,146.00,80.00,102.00,60.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 22:33:00,,1809.00,1090.00,307.00,146.00,83.00,102.00,62.00,33.00,APPROVED
NM: CARLSBAD,01/06/2014 23:33:00,,1806.00,1088.00,304.00,145.00,82.00,102.00,61.00,33.00,APPROVED
NM: CARLSBAD,01/07/2014 00:33:00,,1820.00,1098.00,307.00,150.00,83.00,101.00,62.00,33.00,APPROVED
NM: CARLSBAD,01/07/2014 01:33:00,,1827.00,1100.00,309.00,149.00,83.00,102.00,60.00,33.00,APPROVED
NM: CARLSBAD,01/07/2014 02:34:00,,1836.00,1109.00,312.00,147.00,85.00,104.00,60.00,34.00,APPROVED
NM: CARLSBAD,01/07/2014 03:34:00,,1854.00,1126.00,313.00,148.00,82.00,106.00,61.00,34.00,APPROVED
NM: CARLSBAD,01/07/2014 04:34:00,,1877.00,1158.00,323.00,157.00,85.00,107.00,62.00,34.00,APPROVED
NM: CARLSBAD,01/07/2014 05:35:00,,1880.00,1158.00,325.00,158.00,87.00,110.00,63.00,34.00,APPROVED
NM: CARLSBAD,01/07/2014 06:35:00,,1871.00,1130.00,322.00,151.00,86.00,110.00,62.00,34.00,APPROVED
NM: CARLSBAD,01/07/2014 07:35:00,,1872.00,1144.00,319.00,154.00,86.00,109.00,62.00,34.00,APPROVED
NM: CARLSBAD,01/07/2014 08:35:00,,1868.00,1156.00,325.00,157.00,84.00,108.00,61.00,33.00,APPROVED
NM: CARLSBAD,01/07/2014 09:36:00,,1875.00,1140.00,330.00,153.00,88.00,110.00,61.00,34.00,APPROVED
NM: CARLSBAD,01/07/2014 10:36:00,,1915.00,1185.00,331.00,153.00,91.00,114.00,64.00,34.00,APPROVED
NM: CARLSBAD,01/07/2014 11:36:00,,1951.00,1237.00,344.00,166.00,90.00,118.00,68.00,35.00,APPROVED
NM: CARLSBAD,01/07/2014 12:37:00,,2001.00,1273.00,360.00,174.00,94.00,127.00,67.00,37.00,APPROVED
NM: CARLSBAD,01/07/2014 13:37:00,,2015.00,1292.00,364.00,178.00,97.00,127.00,69.00,37.00,APPROVED
NM: CARLSBAD,01/07/2014 14:37:00,,2033.00,1301.00,368.00,177.00,97.00,126.00,71.00,37.00,APPROVED
NM: CARLSBAD,01/07/2014 15:37:00,,2034.00,1323.00,369.00,182.00,97.00,131.00,72.00,36.00,APPROVED
NM: CARLSBAD,01/07/2014 16:38:00,,2016.00,1300.00,368.00,180.00,96.00,127.00,71.00,37.00,APPROVED
NM: CARLSBAD,01/07/2014 17:38:00,,1994.00,1263.00,351.00,177.00,93.00,121.00,71.00,35.00,APPROVED
NM: CARLSBAD,01/07/2014 18:38:00,,1970.00,1257.00,347.00,177.00,95.00,119.00,70.00,36.00,APPROVED
NM: CARLSBAD,01/07/2014 19:39:00,,1959.00,1261.00,346.00,186.00,94.00,120.00,73.00,36.00,APPROVED
NM: CARLSBAD,01/07/2014 20:39:00,,1964.00,1272.00,357.00,190.00,94.00,123.00,74.00,36.00,APPROVED
NM: CARLSBAD,01/07/2014 21:39:00,,1940.00,1264.00,359.00,190.00,95.00,122.00,78.00,37.00,APPROVED
NM: CARLSBAD,01/07/2014 22:39:00,,1921.00,1256.00,355.00,191.00,97.00,122.00,77.00,37.00,APPROVED
NM: CARLSBAD,01/07/2014 23:40:00,,1881.00,1240.00,350.00,196.00,97.00,124.00,77.00,38.00,APPROVED
NM: CARLSBAD,01/08/2014 00:40:00,,1935.00,1267.00,354.00,198.00,100.00,126.00,78.00,37.00,APPROVED
NM: CARLSBAD,01/08/2014 01:40:00,,1969.00,1283.00,359.00,193.00,96.00,124.00,77.00,39.00,APPROVED
NM: CARLSBAD,01/08/2014 02:40:00,,1972.00,1286.00,355.00,193.00,97.00,123.00,76.00,38.00,APPROVED
NM: CARLSBAD,01/08/2014 03:41:00,,2063.00,1329.00,361.00,194.00,98.00,127.00,77.00,36.00,APPROVED
NM: CARLSBAD,01/08/2014 04:41:00,,2116.00,1386.00,377.00,205.00,104.00,130.00,80.00,38.00,APPROVED
NM: CARLSBAD,01/08/2014 05:41:00,,2148.00,1417.00,385.00,211.00,105.00,135.00,81.00,40.00,APPROVED
NM: CARLSBAD,01/08/2014 06:42:00,,2171.00,1428.00,392.00,214.00,109.00,139.00,82.00,38.00,APPROVED
NM: CARLSBAD,01/08/2014 07:42:00,,2128.00,1411.00,389.00,213.00,105.00,139.00,82.00,39.00,APPROVED
NM: CARLSBAD,01/08/2014 08:42:00,,2091.00,1389.00,381.00,208.00,103.00,138.00,81.00,39.00,APPROVED
NM: CARLSBAD,01/08/2014 09:42:00,,2087.00,1365.00,381.00,201.00,101.00,132.00,79.00,38.00,APPROVED
NM: CARLSBAD,01/08/2014 10:43:00,,2117.00,1416.00,386.00,208.00,105.00,138.00,83.00,39.00,APPROVED
NM: CARLSBAD,01/08/2014 11:43:00,,2136.00,1452.00,397.00,220.00,110.00,142.00,83.00,41.00,APPROVED
NM: CARLSBAD,01/08/2014 12:43:00,,2152.00,1466.00,402.00,223.00,110.00,141.00,85.00,41.00,APPROVED
NM: CARLSBAD,01/08/2014 13:43:00,,2217.00,1525.00,412.00,234.00,113.00,151.00,88.00,43.00,APPROVED
NM: CARLSBAD,01/08/2014 14:44:00,,2208.00,1516.00,415.00,231.00,112.00,148.00,90.00,41.00,APPROVED
NM: CARLSBAD,01/08/2014 15:44:00,,2219.00,1514.00,417.00,230.00,112.00,149.00,91.00,40.00,APPROVED
NM: CARLSBAD,01/08/2014 16:44:00,,2369.00,1649.00,448.00,257.00,122.00,167.00,97.00,44.00,APPROVED
NM: CARLSBAD,01/08/2014 17:45:00,,2301.00,1634.00,453.00,264.00,124.00,167.00,98.00,45.00,APPROVED
NM: CARLSBAD,01/08/2014 18:45:00,,2110.00,1535.00,435.00,255.00,120.00,160.00,94.00,45.00,APPROVED
NM: CARLSBAD,01/08/2014 19:45:00,,1892.00,1356.00,404.00,226.00,114.00,147.00,93.00,43.00,APPROVED
NM: CARLSBAD,01/08/2014 20:45:00,,1703.00,1177.00,361.00,186.00,100.00,130.00,81.00,39.00,APPROVED
NM: CARLSBAD,01/08/2014 21:46:00,,1623.00,1102.00,346.00,170.00,94.00,119.00,75.00,39.00,APPROVED
NM: CARLSBAD,01/08/2014 22:46:00,,1557.00,1041.00,325.00,159.00,91.00,114.00,74.00,38.00,APPROVED
NM: CARLSBAD,01/08/2014 23:46:00,,1610.00,1057.00,326.00,157.00,90.00,110.00,70.00,36.00,APPROVED
NM: CARLSBAD,01/09/2014 00:47:00,,1661.00,1085.00,325.00,162.00,89.00,111.00,70.00,37.00,APPROVED
NM: CARLSBAD,01/09/2014 01:47:00,,1811.00,1169.00,333.00,174.00,91.00,113.00,73.00,39.00,APPROVED
NM: CARLSBAD,01/09/2014 02:47:00,,1861.00,1211.00,341.00,182.00,94.00,115.00,76.00,36.00,APPROVED
NM: CARLSBAD,01/09/2014 03:47:00,,1834.00,1199.00,336.00,180.00,93.00,114.00,75.00,37.00,APPROVED
NM: CARLSBAD,01/09/2014 04:48:00,,1923.00,1248.00,348.00,183.00,97.00,117.00,75.00,38.00,APPROVED
NM: CARLSBAD,01/09/2014 05:48:00,,2096.00,1373.00,371.00,205.00,101.00,127.00,77.00,39.00,APPROVED
NM: CARLSBAD,01/09/2014 06:48:00,,2212.00,1483.00,404.00,229.00,111.00,144.00,87.00,41.00,APPROVED
NM: CARLSBAD,01/09/2014 07:49:00,,2252.00,1535.00,420.00,239.00,114.00,153.00,92.00,42.00,APPROVED
NM: CARLSBAD,01/09/2014 08:49:00,,2279.00,1544.00,423.00,241.00,116.00,154.00,90.00,42.00,APPROVED
NM: CARLSBAD,01/09/2014 09:49:00,,2274.00,1548.00,425.00,237.00,116.00,154.00,88.00,42.00,APPROVED
NM: CARLSBAD,01/09/2014 10:49:00,,2252.00,1534.00,418.00,231.00,113.00,154.00,90.00,42.00,APPROVED
NM: CARLSBAD,01/09/2014 11:50:00,,2190.00,1468.00,408.00,226.00,109.00,144.00,86.00,42.00,APPROVED
NM: CARLSBAD,01/09/2014 12:50:00,,2159.00,1458.00,401.00,217.00,109.00,142.00,84.00,39.00,APPROVED
NM: CARLSBAD,01/09/2014 13:50:00,,2199.00,1485.00,407.00,218.00,108.00,146.00,84.00,41.00,APPROVED
NM: CARLSBAD,01/09/2014 14:50:00,,2313.00,1600.00,438.00,244.00,117.00,157.00,89.00,42.00,APPROVED
NM: CARLSBAD,01/09/2014 15:51:00,,2467.00,1777.00,489.00,272.00,130.00,182.00,101.00,45.00,APPROVED
